manifest_version,page_id,book_id,catalog_generation,grade,viewer_key,viewer_page,source_image_index,source_filename,source_asset_url,asset_status,http_status,content_type,byte_size,sha256,fetch_attempts,position_ratio,position_quartile,page_type_status,error
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP168,LTMD-CN6-G1988,1988,6,H1988P6CI128,168,168,168.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/168.jpg,source_jpeg,200,image/jpeg,63442,fdb464490868c83914fa65c6051e5d042098255366327c68cb8dc09f1bfae0af,1,0.691358,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP169,LTMD-CN6-G1988,1988,6,H1988P6CI128,169,169,169.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/169.jpg,source_jpeg,200,image/jpeg,53415,6263860ba31d6be4a1c092171b99185fd7e8c44c75d374ae8efced8ccbb14273,1,0.695473,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP170,LTMD-CN6-G1988,1988,6,H1988P6CI128,170,170,170.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/170.jpg,source_jpeg,200,image/jpeg,48098,edb571b26d4273297cf1022616aac282042ac62cbed8dfdae010a33369bd1698,1,0.699588,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP171,LTMD-CN6-G1988,1988,6,H1988P6CI128,171,171,171.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/171.jpg,source_jpeg,200,image/jpeg,54635,8e8c8f9e99903ff147f984cc4c8641bd0656806ea1642080fc2ff6cc302c9a77,1,0.703704,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP172,LTMD-CN6-G1988,1988,6,H1988P6CI128,172,172,172.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/172.jpg,source_jpeg,200,image/jpeg,59531,f0fcb8f96ce67b377b89461b68ea0df73990c17dd1017de0dc57b4fbdb28fc49,1,0.707819,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP173,LTMD-CN6-G1988,1988,6,H1988P6CI128,173,173,173.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/173.jpg,source_jpeg,200,image/jpeg,52957,a755177769bfb4e2890fe3118d210927c53f6053858996d19d5f5c33888eaf73,1,0.711934,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP174,LTMD-CN6-G1988,1988,6,H1988P6CI128,174,174,174.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/174.jpg,source_jpeg,200,image/jpeg,51511,5e7b8be1ab7f4b22344a772d8056121b7be386e3540408dc3fa706615d3785e2,1,0.716049,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP175,LTMD-CN6-G1988,1988,6,H1988P6CI128,175,175,175.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/175.jpg,source_jpeg,200,image/jpeg,60980,a8e56357a2627b4b192bf2ce2c082072471184b006bbd6eb79ae47a83d9a9a8f,1,0.720165,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP176,LTMD-CN6-G1988,1988,6,H1988P6CI128,176,176,176.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/176.jpg,source_jpeg,200,image/jpeg,61720,6c1c2c3e168961db7d0e3eaf93de4e805cdccf421858f7d7e7fcb0c375fbf5ba,1,0.724280,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP177,LTMD-CN6-G1988,1988,6,H1988P6CI128,177,177,177.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/177.jpg,source_jpeg,200,image/jpeg,56285,9b818a0ff2598a9e662e66db18fc5e0cb5505317c3f0825163112b99e81e9511,1,0.728395,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP178,LTMD-CN6-G1988,1988,6,H1988P6CI128,178,178,178.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/178.jpg,source_jpeg,200,image/jpeg,45419,f0fa195adb790fb31c27e9132db80ee070ccd22cd7f46b464b16fcb56c69405d,1,0.732510,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP179,LTMD-CN6-G1988,1988,6,H1988P6CI128,179,179,179.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/179.jpg,source_jpeg,200,image/jpeg,51786,3d96acd2d450ec495b5c7f35e0c677fa0a5684f74f34ba9e2928242a0bd4b14a,1,0.736626,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP180,LTMD-CN6-G1988,1988,6,H1988P6CI128,180,180,180.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/180.jpg,source_jpeg,200,image/jpeg,53438,a54fe4d8a9b3c97c1509255c3f8ec2159ebf490eb8fdb5facb880a4e5f1eed4d,1,0.740741,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP181,LTMD-CN6-G1988,1988,6,H1988P6CI128,181,181,181.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/181.jpg,source_jpeg,200,image/jpeg,72715,97a884f25ca0897431913e46a2b75bc86f284fb4ec121a3b6dfd734e80303e46,1,0.744856,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP182,LTMD-CN6-G1988,1988,6,H1988P6CI128,182,182,182.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/182.jpg,source_jpeg,200,image/jpeg,63910,e43e4a855c8b1044aeab42d8e735d8e31089488a376a1da90bb2b4c9e15ad9b6,1,0.748971,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP183,LTMD-CN6-G1988,1988,6,H1988P6CI128,183,183,183.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/183.jpg,source_jpeg,200,image/jpeg,64711,d286a7a84a7128089040f545425140240dd4566b0a6c06a16fc2fa114b186c05,1,0.753086,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP184,LTMD-CN6-G1988,1988,6,H1988P6CI128,184,184,184.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/184.jpg,source_jpeg,200,image/jpeg,58178,666de606ff4afdbb269cd28f842a0ca0f6c67e0145f64dbf92a1be8944157d67,1,0.757202,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP185,LTMD-CN6-G1988,1988,6,H1988P6CI128,185,185,185.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/185.jpg,source_jpeg,200,image/jpeg,69967,4e16f9bf886349c1640691fb10967c21aead4fc0df2063e63186e999a43adc2b,1,0.761317,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP186,LTMD-CN6-G1988,1988,6,H1988P6CI128,186,186,186.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/186.jpg,source_jpeg,200,image/jpeg,53046,9bece082947e2951d0c2267dbfd1cdf62457095071accc0681c87f75b795a54c,1,0.765432,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP187,LTMD-CN6-G1988,1988,6,H1988P6CI128,187,187,187.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/187.jpg,source_jpeg,200,image/jpeg,48095,08041b5686a617b1676760542840ff60093d1a93391ec71dfc549140c3d50218,1,0.769547,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP188,LTMD-CN6-G1988,1988,6,H1988P6CI128,188,188,188.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/188.jpg,source_jpeg,200,image/jpeg,50592,553797bdec0d4d3ef21ead6b0d313fcb2a14813b3ca97d9ee4b58bac6eb2cb51,1,0.773663,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP189,LTMD-CN6-G1988,1988,6,H1988P6CI128,189,189,189.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/189.jpg,source_jpeg,200,image/jpeg,58024,8ef0573a256b0b2fcdc26cc7f794233b6c977dce5190798f5b35c6f0defe517f,1,0.777778,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP190,LTMD-CN6-G1988,1988,6,H1988P6CI128,190,190,190.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/190.jpg,source_jpeg,200,image/jpeg,53728,e91a7a2c869c2f7114fc41f435fb269fddee57d2d43f374b896cce12955e5523,1,0.781893,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP191,LTMD-CN6-G1988,1988,6,H1988P6CI128,191,191,191.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/191.jpg,source_jpeg,200,image/jpeg,45373,2129bf34bbdb23af54d83952effec8709db98d512c126579997f07da1ac5f27a,1,0.786008,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP192,LTMD-CN6-G1988,1988,6,H1988P6CI128,192,192,192.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/192.jpg,source_jpeg,200,image/jpeg,54673,fa96bfe2fbbfc103c19283f3c5a1bc9357f88c48308155e30a6015aef60dd58f,1,0.790123,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP193,LTMD-CN6-G1988,1988,6,H1988P6CI128,193,193,193.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/193.jpg,source_jpeg,200,image/jpeg,47101,714d116ed1bdea0d0608fe0df134bb8ddd426ed58db2ffb09e99690e9b0041b0,1,0.794239,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP194,LTMD-CN6-G1988,1988,6,H1988P6CI128,194,194,194.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/194.jpg,source_jpeg,200,image/jpeg,62441,cb4ee58c5a68e9dc1ef23e62597f3bcbf9d536b947ccf2b1b525dcb0fa64fcd5,1,0.798354,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP195,LTMD-CN6-G1988,1988,6,H1988P6CI128,195,195,195.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/195.jpg,source_jpeg,200,image/jpeg,56934,ba8c72be627b18152035d9569f478283016727cce4d645b0ac12f68281bd756f,1,0.802469,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP196,LTMD-CN6-G1988,1988,6,H1988P6CI128,196,196,196.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/196.jpg,source_jpeg,200,image/jpeg,36555,e70065e2a6568ec7e12c1ec296afbc69431c5b9002d9fa3e1601617f98bdc4f2,1,0.806584,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP197,LTMD-CN6-G1988,1988,6,H1988P6CI128,197,197,197.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/197.jpg,source_jpeg,200,image/jpeg,34605,8a0787907b0ba46d9cfafec10d6fcc42c21bd24a4364ca251dde614212aeae1e,1,0.810700,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP198,LTMD-CN6-G1988,1988,6,H1988P6CI128,198,198,198.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/198.jpg,source_jpeg,200,image/jpeg,46484,85c80ff154376d8ca34c12856a440d7a61e4502d96dcf345888f5ae26d7dc3f6,1,0.814815,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP199,LTMD-CN6-G1988,1988,6,H1988P6CI128,199,199,199.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/199.jpg,source_jpeg,200,image/jpeg,53281,ef51dc2e685cd74bb84cc4c3f810236c290d81be47abb8cb9c006e5491eb84c6,1,0.818930,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP200,LTMD-CN6-G1988,1988,6,H1988P6CI128,200,200,200.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/200.jpg,source_jpeg,200,image/jpeg,37517,2719386dd00197477b2a9edd256fe057b95ce946155a643e8511107a0d973eb0,1,0.823045,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP201,LTMD-CN6-G1988,1988,6,H1988P6CI128,201,201,201.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/201.jpg,source_jpeg,200,image/jpeg,33551,c9439d818684e32129c2a619db1b9c582047203889bd6cc45db5f14eae60337f,1,0.827160,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP202,LTMD-CN6-G1988,1988,6,H1988P6CI128,202,202,202.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/202.jpg,source_jpeg,200,image/jpeg,45553,7f4640c895fa52fd7eb7800fea0c90ec41d25c86308b4e0291f19b2dc52ae694,1,0.831276,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP203,LTMD-CN6-G1988,1988,6,H1988P6CI128,203,203,203.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/203.jpg,source_jpeg,200,image/jpeg,57652,1643765f7d58cc20343cf36decb038f1ba03a9d708b17b8dd10b8103ad894923,1,0.835391,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP204,LTMD-CN6-G1988,1988,6,H1988P6CI128,204,204,204.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/204.jpg,source_jpeg,200,image/jpeg,45018,786d7755b11560b72fbfe609134099d1764d54dbd1adfb1928dd97d7b32eaf70,1,0.839506,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP205,LTMD-CN6-G1988,1988,6,H1988P6CI128,205,205,205.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/205.jpg,source_jpeg,200,image/jpeg,41285,a9ce039e7aec26280b0f9bdef80dbdacda0a1e67a1796592344ae50cb4180e43,1,0.843621,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP206,LTMD-CN6-G1988,1988,6,H1988P6CI128,206,206,206.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/206.jpg,source_jpeg,200,image/jpeg,53540,cebc9034ec52f3ccc989068a3a41da4088b2e041f2bfad30ba5139c52b449dd1,1,0.847737,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP207,LTMD-CN6-G1988,1988,6,H1988P6CI128,207,207,207.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/207.jpg,source_jpeg,200,image/jpeg,50370,a65769a78b2816854fa1c3028a584ba351520b666d5403af4fcc26d92b82757c,1,0.851852,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP208,LTMD-CN6-G1988,1988,6,H1988P6CI128,208,208,208.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/208.jpg,source_jpeg,200,image/jpeg,56925,fab115d26face43e5b6205af20c28995ce54b181191dbe68c04f56bff900d505,1,0.855967,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP209,LTMD-CN6-G1988,1988,6,H1988P6CI128,209,209,209.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/209.jpg,source_jpeg,200,image/jpeg,43705,64dca07cb392a457fa48fd16bff871c6d600e09091a0c4fc8fbb32907ad96208,1,0.860082,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP210,LTMD-CN6-G1988,1988,6,H1988P6CI128,210,210,210.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/210.jpg,source_jpeg,200,image/jpeg,42174,90be50f77a6e3ba0d8c9a885d803a0c1d5f6584712b3200e19cbc9fda79ba396,1,0.864198,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP211,LTMD-CN6-G1988,1988,6,H1988P6CI128,211,211,211.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/211.jpg,source_jpeg,200,image/jpeg,46193,f35d68fd6d536a45e6af6d8dc17464ad75ecc40311f7655340526c941adca646,1,0.868313,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP212,LTMD-CN6-G1988,1988,6,H1988P6CI128,212,212,212.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/212.jpg,source_jpeg,200,image/jpeg,42567,67c798c0a46e39be9d80eb12c90f495d2d07d66b70596cc56fb4ba5e479b5230,1,0.872428,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP213,LTMD-CN6-G1988,1988,6,H1988P6CI128,213,213,213.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/213.jpg,source_jpeg,200,image/jpeg,29018,74526a1d4e94597406d022f53250365afa6647757a2a59cd919f62ac72a002e4,1,0.876543,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP214,LTMD-CN6-G1988,1988,6,H1988P6CI128,214,214,214.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/214.jpg,source_jpeg,200,image/jpeg,60103,59ee3d1296cc3c64f4bd824f25fcc708ae409010bc15e11c80f275ce34d849ba,1,0.880658,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP215,LTMD-CN6-G1988,1988,6,H1988P6CI128,215,215,215.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/215.jpg,source_jpeg,200,image/jpeg,51017,d7174597a0ccdbf9ad8d89fcbc606df3a4dc5c5ea3cb73a48b3245f1d7a67fff,1,0.884774,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP216,LTMD-CN6-G1988,1988,6,H1988P6CI128,216,216,216.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/216.jpg,source_jpeg,200,image/jpeg,55464,1e748531a4cf57dcea9e851b54c5dce71c4db12ce6b27d469ec68235a3e12f0f,1,0.888889,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP217,LTMD-CN6-G1988,1988,6,H1988P6CI128,217,217,217.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/217.jpg,source_jpeg,200,image/jpeg,52220,aeb178f9ef6c3daefac164e957db0ca1e55301a30956e4b4c526cd66a174c19b,1,0.893004,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP218,LTMD-CN6-G1988,1988,6,H1988P6CI128,218,218,218.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/218.jpg,source_jpeg,200,image/jpeg,49455,247dfa61a704826535fce8b083a46792282d10e02285f9d4ad7fdcee71004954,1,0.897119,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP219,LTMD-CN6-G1988,1988,6,H1988P6CI128,219,219,219.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/219.jpg,source_jpeg,200,image/jpeg,50575,f243c197faa9bc8c687a8f4a9d281b8bd733257d47b8035acdc7e4b8e497493a,1,0.901235,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP220,LTMD-CN6-G1988,1988,6,H1988P6CI128,220,220,220.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/220.jpg,source_jpeg,200,image/jpeg,45435,6654b4dca77b11893d5afde603abf00b249a1334fa57be69c576f4d80ac1b01e,1,0.905350,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP221,LTMD-CN6-G1988,1988,6,H1988P6CI128,221,221,221.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/221.jpg,source_jpeg,200,image/jpeg,48079,6fb8f51606233fc634f3ff64e44ff8b47834021160e35695775769e1db22dbdb,1,0.909465,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP222,LTMD-CN6-G1988,1988,6,H1988P6CI128,222,222,222.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/222.jpg,source_jpeg,200,image/jpeg,49094,b8a85af3c3fcb45205917ec5c152b9ed4793b7af65719ff1c58f2e29079c44a0,1,0.913580,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP223,LTMD-CN6-G1988,1988,6,H1988P6CI128,223,223,223.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/223.jpg,source_jpeg,200,image/jpeg,53031,c51b1b23e7b7a8d00146118429db187e1af5e1db9ba5d9b8d672607257054a23,1,0.917695,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP224,LTMD-CN6-G1988,1988,6,H1988P6CI128,224,224,224.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/224.jpg,source_jpeg,200,image/jpeg,49867,83dc291bc59618fa23dbea51acb7f108b0bd7407d206d0e43b6a01ac51380719,1,0.921811,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP225,LTMD-CN6-G1988,1988,6,H1988P6CI128,225,225,225.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/225.jpg,source_jpeg,200,image/jpeg,55664,f53842068d0c4b1c9589a22f2ba257d684462704a522dd745f55a06da0718808,1,0.925926,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP226,LTMD-CN6-G1988,1988,6,H1988P6CI128,226,226,226.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/226.jpg,source_jpeg,200,image/jpeg,46047,ab7b376628676ff015fea9473d24a7251a8fd716d16b713b39175c8f0d629806,1,0.930041,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP227,LTMD-CN6-G1988,1988,6,H1988P6CI128,227,227,227.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/227.jpg,source_jpeg,200,image/jpeg,42447,af95a00b8805c4aa97b449cba0abbc08159d82655cfd5f3e3d92d757ed888b85,1,0.934156,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP228,LTMD-CN6-G1988,1988,6,H1988P6CI128,228,228,228.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/228.jpg,source_jpeg,200,image/jpeg,42847,a12629e051e27da3218ab203d5e3533a23332da0e163844ea233f8a42b0e98b0,1,0.938272,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP229,LTMD-CN6-G1988,1988,6,H1988P6CI128,229,229,229.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/229.jpg,source_jpeg,200,image/jpeg,51382,7abe6a3d27ea57f329b7c5bf510237bce9a84b89a8d04f69fbacd4d9b3f9fe38,1,0.942387,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP230,LTMD-CN6-G1988,1988,6,H1988P6CI128,230,230,230.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/230.jpg,source_jpeg,200,image/jpeg,53174,27cc5ff0f3d8ac9076d4c2a5e74b065e734d206090f1e922cae547230596cc15,1,0.946502,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP231,LTMD-CN6-G1988,1988,6,H1988P6CI128,231,231,231.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/231.jpg,source_jpeg,200,image/jpeg,46794,2a970b85677fda1e797e270ebc0338dc95346159a3fffc5522bea2051589c491,1,0.950617,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP232,LTMD-CN6-G1988,1988,6,H1988P6CI128,232,232,232.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/232.jpg,source_jpeg,200,image/jpeg,60145,77f6b06b10df8dceb830444e84371c49d33ad225d65a1db6966410c4559f21b2,1,0.954733,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP233,LTMD-CN6-G1988,1988,6,H1988P6CI128,233,233,233.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/233.jpg,source_jpeg,200,image/jpeg,47627,bc09bceacc95f400e21efc62b7f3ed30ec9022d83ab523674dc2e0cb5b54b1b0,1,0.958848,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP234,LTMD-CN6-G1988,1988,6,H1988P6CI128,234,234,234.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/234.jpg,source_jpeg,200,image/jpeg,67406,5be1ae17914a33ce95744a42c40ca865739a9bf782eba86ae8407568ce68bca5,1,0.962963,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP235,LTMD-CN6-G1988,1988,6,H1988P6CI128,235,235,235.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/235.jpg,source_jpeg,200,image/jpeg,66247,98711fc18816bd0acbbb86e3d38db528ebea089a14bdd6c786a9ad845a946d72,1,0.967078,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP236,LTMD-CN6-G1988,1988,6,H1988P6CI128,236,236,236.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/236.jpg,source_jpeg,200,image/jpeg,54776,8da3d4935b5faafb74d1fc3e35c17de56eb90b21ac15346733f7622b6e07700d,1,0.971193,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP237,LTMD-CN6-G1988,1988,6,H1988P6CI128,237,237,237.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/237.jpg,source_jpeg,200,image/jpeg,49806,340d6235e68e2cbbf487354dacbb93207e151aef40ffdbd4ac128f2e72a4e08d,1,0.975309,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP238,LTMD-CN6-G1988,1988,6,H1988P6CI128,238,238,238.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/238.jpg,source_jpeg,200,image/jpeg,39825,b181cc1ba483d384bead9d6f0670c6d6f9b8a47339e292f1e68c971db01c4b85,1,0.979424,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP239,LTMD-CN6-G1988,1988,6,H1988P6CI128,239,239,239.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/239.jpg,source_jpeg,200,image/jpeg,42620,0b8ae79673308a192a84f174ba603f34264edf1adb677009ed93a8f8b2a293df,1,0.983539,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP240,LTMD-CN6-G1988,1988,6,H1988P6CI128,240,240,240.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/240.jpg,source_jpeg,200,image/jpeg,50022,dc53bde657096a4f21e7c166cac43844ff29eb82e827435aa8a427a278e25c25,1,0.987654,Q4,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN6-G1988-VP241,LTMD-CN6-G1988,1988,6,H1988P6CI128,241,241,241.jpg,https://historico.conaliteg.gob.mx/c/H1988P6CI128/241.jpg,source_jpeg,200,image/jpeg,66254,ce63c018b017bdd82761eb2f9975d7fa3380566391e2cf48ab9df13c918cca82,1,0.991770,Q4,unclassified,
