analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1972P3CI071,1960,1972,5,3,0,0,3058,2068,37,0.007271,0.012099,0.017892
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H2008P1CI249,H2011P2CI300,2008,2011,1,2,0,0,768,1270,36,0.017982,0.046875,0.028346
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1966P6HI379,1966,1966,2,6,1,0,1073,1285,36,0.015504,0.033551,0.028016
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3HI354,H2011P1CI293,1966,2011,3,1,0,0,1414,1215,36,0.013884,0.025460,0.029630
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI164,H2011P1CI293,1993,2011,3,1,0,0,1489,1215,36,0.013493,0.024177,0.029630
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI182,1966,1993,6,3,0,0,1285,1567,36,0.012784,0.028016,0.022974
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1966P6HI379,1960,1966,4,6,0,0,1587,1285,36,0.012694,0.022684,0.028016
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI175,1966,1993,6,3,0,0,1285,1725,36,0.012105,0.028016,0.020870
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI182,H2014P2ENA,1993,2014,3,2,0,0,1567,1450,36,0.012076,0.022974,0.024828
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3HI354,H1993P3HI186,1966,1993,3,3,0,1,1414,1612,36,0.012040,0.025460,0.022333
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1972P3CI071,1966,1972,5,3,0,0,1012,2068,36,0.011827,0.035573,0.017408
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI175,H2014P2ENA,1993,2014,3,2,0,0,1725,1450,36,0.011469,0.020870,0.024828
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H1966P6HI379,1966,1966,3,6,1,0,1895,1285,36,0.011450,0.018997,0.028016
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI168,H2014P2ENA,1993,2014,3,2,0,0,1739,1450,36,0.011418,0.020702,0.024828
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4HI017,H2011P1CI293,1960,2011,4,1,0,0,1993,1215,36,0.011349,0.018063,0.029630
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H2011P1CI293,1960,2011,3,1,0,0,2218,1215,36,0.010598,0.016231,0.029630
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1966P5HI369,1960,1966,3,5,0,0,2440,1012,36,0.010539,0.014754,0.035573
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1972P3CI071,H1993P3HI186,1972,1993,3,3,0,1,2068,1612,36,0.009879,0.017408,0.022333
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H1993P3HI176,1966,1993,3,3,0,1,1923,1766,36,0.009855,0.018721,0.020385
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI166,H1993P3HI184,1993,1993,3,3,1,1,1568,2233,36,0.009562,0.022959,0.016122
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI171,1966,1993,3,3,0,1,2421,1389,36,0.009539,0.014870,0.025918
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI380,H2014P2ENA,1966,2014,6,2,0,0,2438,1450,36,0.009346,0.014766,0.024828
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI380,H1993P3HI166,1966,1993,6,3,0,0,2438,1568,36,0.009068,0.014766,0.022959
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1960P5MA020,1960,1960,2,5,1,0,1122,3058,36,0.008687,0.032086,0.011772
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1993P3HI181,1960,1993,5,3,0,0,3058,1438,36,0.008072,0.011772,0.025035
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI170,1966,1993,5,3,0,0,3313,1369,36,0.007749,0.010866,0.026297
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI169,1966,1993,5,3,0,0,3313,1441,36,0.007630,0.010866,0.024983
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1960P5MA021,1960,1960,3,5,1,0,2440,2501,36,0.007339,0.014754,0.014394
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1966P6MA381,1966,1966,6,6,1,1,1285,1430,35,0.013060,0.027237,0.024476
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1993P3HI173,1960,1993,2,3,0,0,1122,1674,35,0.012677,0.031194,0.020908
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1993P3HI170,1966,1993,4,3,0,0,1474,1369,35,0.012464,0.023745,0.025566
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI169,H1993P3HI181,1993,1993,3,3,1,1,1441,1438,35,0.012307,0.024289,0.024339
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA382,H1993P3HI170,1966,1993,6,3,0,0,1560,1369,35,0.012094,0.022436,0.025566
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1993P3HI164,1960,1993,4,3,0,0,1587,1489,35,0.011509,0.022054,0.023506
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI177,H2011P2CI300,1993,2011,3,2,0,0,1929,1270,35,0.011062,0.018144,0.027559
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI166,H1993P3HI167,1993,1993,3,3,1,1,1568,1758,35,0.010635,0.022321,0.019909
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4HI361,H2011P2CI300,1966,2011,4,2,0,0,2067,1270,35,0.010600,0.016933,0.027559
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI184,1966,1993,6,3,0,0,1285,2233,35,0.010049,0.027237,0.015674
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H2014P2ENA,1960,2014,3,2,0,0,2218,1450,35,0.009634,0.015780,0.024138
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA355,H2014P2ENA,1966,2014,3,2,0,0,2287,1450,35,0.009454,0.015304,0.024138
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H1993P3HI166,1960,1993,3,3,0,1,2218,1568,35,0.009331,0.015780,0.022321
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA355,H1993P3HI188,1966,1993,3,3,0,1,2287,1626,35,0.009025,0.015304,0.021525
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI186,1966,1993,5,3,0,0,2407,1612,35,0.008785,0.014541,0.021712
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H1993P3HI186,1960,1993,4,3,0,0,2413,1612,35,0.008772,0.014505,0.021712
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1966P3MA356,1960,1966,3,3,0,1,2440,1923,35,0.008087,0.014344,0.018201
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H2011P1CI293,1960,2011,3,1,0,0,1363,1215,34,0.013365,0.024945,0.027984
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI170,H2011P1CI293,1993,2011,3,1,0,0,1369,1215,34,0.013333,0.024836,0.027984
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1993P3HI175,1966,1993,5,3,0,0,1012,1725,34,0.012579,0.033597,0.019710
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA381,H1993P3HI170,1966,1993,6,3,0,0,1430,1369,34,0.012297,0.023776,0.024836
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI178,H1993P3HI182,1993,1993,3,3,1,1,1243,1567,34,0.012248,0.027353,0.021698
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI182,H2011P2CI300,1993,2011,3,2,0,0,1567,1270,34,0.012130,0.021698,0.026772
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI170,H1993P3HI186,1993,1993,3,3,1,1,1369,1612,34,0.011537,0.024836,0.021092
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4HI017,H1993P3HI166,1960,1993,4,3,0,0,1993,1568,34,0.009640,0.017060,0.021684
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H2011P1CI293,1966,2011,3,1,0,0,2421,1215,34,0.009439,0.014044,0.027984
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H1993P3HI188,1960,1993,3,3,0,1,2218,1626,34,0.008924,0.015329,0.020910
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA372,H2014P2ENA,1966,2014,5,2,0,0,2648,1450,34,0.008366,0.012840,0.023448
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1993P3HI176,1960,1993,3,3,0,1,2440,1766,34,0.008150,0.013934,0.019253
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA372,H1993P3HI166,1966,1993,5,3,0,0,2648,1568,34,0.008130,0.012840,0.021684
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1966P3HI354,1960,1966,5,3,0,0,3058,1414,34,0.007661,0.011118,0.024045
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4ES359,H1993P3HI165,1966,1993,4,3,0,0,2954,1823,34,0.007168,0.011510,0.018651
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1993P3HI165,1960,1993,5,3,0,0,3058,1823,34,0.007015,0.011118,0.018651
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1966P3MA357,1960,1966,5,3,0,0,3058,1895,34,0.006912,0.011118,0.017942
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1993P3HI182,1966,1993,5,3,0,0,1012,1567,33,0.012962,0.032609,0.021059
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3HI354,H2014P2ENA,1966,2014,3,2,0,0,1414,1450,33,0.011657,0.023338,0.022759
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI174,H2011P1CI293,1993,2011,3,1,0,0,1669,1215,33,0.011575,0.019772,0.027160
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H2011P1CI293,1960,2011,3,1,0,0,1716,1215,33,0.011387,0.019231,0.027160
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA382,H1993P3HI171,1966,1993,6,3,0,0,1560,1389,33,0.011317,0.021154,0.023758
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI167,1966,1993,6,3,0,0,1285,1758,33,0.010963,0.025681,0.018771
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H2011P1CI293,1966,2011,3,1,0,0,1895,1215,33,0.010725,0.017414,0.027160
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1993P3HI174,1960,1993,4,3,0,0,1587,1669,33,0.010239,0.020794,0.019772
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI165,H1993P3HI181,1993,1993,3,3,1,1,1823,1438,33,0.010223,0.018102,0.022949
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI178,H1993P3HI180,1993,1993,3,3,1,1,1243,2039,33,0.010157,0.026549,0.016184
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI159,H1993P3HI180,1993,1993,3,3,1,1,1258,2039,33,0.010110,0.026232,0.016184
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI180,H2011P2CI300,1993,2011,3,2,0,0,2039,1270,33,0.010073,0.016184,0.025984
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H2011P2CI300,1960,2011,3,2,0,0,2218,1270,33,0.009551,0.014878,0.025984
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA355,H2011P2CI300,1966,2011,3,2,0,0,2287,1270,33,0.009364,0.014429,0.025984
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI184,H2014P2ENA,1993,2014,3,2,0,0,2233,1450,33,0.009041,0.014778,0.022759
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H2011P1CI293,1960,2011,5,1,0,0,2501,1215,33,0.008960,0.013195,0.027160
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA373,H2014P2ENA,1966,2014,5,2,0,0,2596,1450,33,0.008223,0.012712,0.022759
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1993P3HI166,1960,1993,5,3,0,0,2501,1568,33,0.008176,0.013195,0.021046
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA363,H2014P2ENA,1966,2014,4,2,0,0,2632,1450,33,0.008150,0.012538,0.022759
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI176,1966,1993,5,3,0,0,2407,1766,33,0.007971,0.013710,0.018686
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H2014P2ENA,1960,2014,4,2,0,0,2898,1450,33,0.007648,0.011387,0.022759
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1966P6MA381,1960,1966,5,6,0,0,3058,1430,33,0.007407,0.010791,0.023077
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1966P5HI370,1960,1966,3,5,0,0,2440,2407,33,0.006855,0.013525,0.013710
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI165,1966,1993,5,3,0,0,3313,1823,33,0.006467,0.009961,0.018102
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1993P3HI168,1966,1993,5,3,0,0,1012,1739,32,0.011769,0.031621,0.018401
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1993P3HI171,1966,1993,4,3,0,0,1474,1389,32,0.011303,0.021710,0.023038
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1993P3HI170,1960,1993,4,3,0,0,1587,1369,32,0.010944,0.020164,0.023375
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI175,H2011P2CI300,1993,2011,3,2,0,0,1725,1270,32,0.010800,0.018551,0.025197
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H2011P1CI293,1966,2011,3,1,0,0,1923,1215,32,0.010303,0.016641,0.026337
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI166,H1993P3HI172,1993,1993,3,3,1,1,1568,1576,32,0.010283,0.020408,0.020305
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI159,H1993P3HI177,1993,1993,3,3,1,1,1258,1929,32,0.010143,0.025437,0.016589
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI166,H1993P3HI175,1993,1993,3,3,1,1,1568,1725,32,0.009813,0.020408,0.018551
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA382,H1993P3HI176,1966,1993,6,3,0,0,1560,1766,32,0.009715,0.020513,0.018120
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI176,H1993P3HI186,1993,1993,3,3,1,1,1766,1612,32,0.009564,0.018120,0.019851
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1993P3HI170,1960,1993,3,3,0,1,2440,1369,32,0.008472,0.013115,0.023375
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H2014P2ENA,1960,2014,4,2,0,0,2413,1450,32,0.008353,0.013262,0.022069
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H2014P2ENA,1960,2014,5,2,0,0,2501,1450,32,0.008165,0.012795,0.022069
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI166,1966,1993,5,3,0,0,2407,1568,32,0.008116,0.013295,0.020408
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI177,H1993P3HI179,1993,1993,3,3,1,1,1929,2226,32,0.007761,0.016589,0.014376
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4ES359,H2011P2CI300,1966,2011,4,2,0,0,2954,1270,32,0.007634,0.010833,0.025197
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4ES359,H2014P2ENA,1966,2014,4,2,0,0,2954,1450,32,0.007319,0.010833,0.022069
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1960P5MA020,1960,1960,3,5,1,0,1363,3058,32,0.007291,0.023478,0.010464
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI185,1966,1993,5,3,0,0,3313,1552,32,0.006621,0.009659,0.020619
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H2008P1CI249,H2014P2ENA,2008,2014,1,2,0,0,768,1450,31,0.014175,0.040365,0.021379
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI178,H1993P3HI181,1993,1993,3,3,1,1,1243,1438,31,0.011698,0.024940,0.021558
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1993P3HI186,1966,1993,2,3,0,0,1073,1612,31,0.011680,0.028891,0.019231
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI181,H2011P2CI300,1993,2011,3,2,0,0,1438,1270,31,0.011580,0.021558,0.024409
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI159,H1993P3HI164,1993,1993,3,3,1,1,1258,1489,31,0.011414,0.024642,0.020819
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI164,1966,1993,6,3,0,0,1285,1489,31,0.011301,0.024125,0.020819
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA381,H1993P3HI171,1966,1993,6,3,0,0,1430,1389,31,0.011119,0.021678,0.022318
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI172,1966,1993,6,3,0,0,1285,1576,31,0.010954,0.024125,0.019670
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI174,1966,1993,6,3,0,0,1285,1669,31,0.010606,0.024125,0.018574
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI168,H1993P3HI178,1993,1993,3,3,1,1,1739,1243,31,0.010505,0.017826,0.024940
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1966P6HI379,1960,1966,3,6,0,0,1716,1285,31,0.010438,0.018065,0.024125
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI164,H1993P3HI166,1993,1993,3,3,1,1,1489,1568,31,0.010245,0.020819,0.019770
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI177,H1993P3HI178,1993,1993,3,3,1,1,1929,1243,31,0.009869,0.016071,0.024940
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1993P3HI176,1966,1993,4,3,0,0,1474,1766,31,0.009660,0.021031,0.017554
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H1993P3HI186,1966,1993,3,3,0,1,1923,1612,31,0.008847,0.016121,0.019231
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI380,H2011P2CI300,1966,2011,6,2,0,0,2438,1270,31,0.008431,0.012715,0.024409
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H2011P2CI300,1960,2011,5,2,0,0,2501,1270,31,0.008289,0.012395,0.024409
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1993P3HI165,1960,1993,4,3,0,0,2898,1823,31,0.006610,0.010697,0.017005
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H2011P1CI293,1960,2011,2,1,0,0,1122,1215,30,0.013004,0.026738,0.024691
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1993P3HI172,1966,1993,5,3,0,0,1012,1576,30,0.011728,0.029644,0.019036
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI159,H1993P3HI181,1993,1993,3,3,1,1,1258,1438,30,0.011253,0.023847,0.020862
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1993P3HI167,1966,1993,5,3,0,0,1012,1758,30,0.010949,0.029644,0.017065
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI159,H1993P3HI182,1993,1993,3,3,1,1,1258,1567,30,0.010733,0.023847,0.019145
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI172,H2011P2CI300,1993,2011,3,2,0,0,1576,1270,30,0.010653,0.019036,0.023622
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI164,H2014P2ENA,1993,2014,3,2,0,0,1489,1450,30,0.010313,0.020148,0.020690
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI176,H2011P1CI293,1993,2011,3,1,0,0,1766,1215,30,0.010166,0.016988,0.024691
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI171,H1993P3HI186,1993,1993,3,3,1,1,1389,1612,30,0.010098,0.021598,0.018610
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI168,H2011P2CI300,1993,2011,3,2,0,0,1739,1270,30,0.010070,0.017251,0.023622
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI172,H2014P2ENA,1993,2014,3,2,0,0,1576,1450,30,0.010013,0.019036,0.020690
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI181,H1993P3HI188,1993,1993,3,3,1,1,1438,1626,30,0.009888,0.020862,0.018450
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4HI017,H2011P2CI300,1960,2011,4,2,0,0,1993,1270,30,0.009279,0.015053,0.023622
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H2011P1CI293,1960,2011,3,1,0,0,2440,1215,30,0.008276,0.012295,0.024691
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1993P3HI171,1960,1993,3,3,0,1,2440,1389,30,0.007897,0.012295,0.021598
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA373,H2011P2CI300,1966,2011,5,2,0,0,2596,1270,30,0.007821,0.011556,0.023622
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA372,H2011P2CI300,1966,2011,5,2,0,0,2648,1270,30,0.007716,0.011329,0.023622
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI188,1966,1993,5,3,0,0,2407,1626,30,0.007494,0.012464,0.018450
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4ES359,H1993P3HI169,1966,1993,4,3,0,0,2954,1441,30,0.006873,0.010156,0.020819
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H2011P1CI293,1966,2011,5,1,0,0,3313,1215,30,0.006670,0.009055,0.024691
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI171,1966,1993,5,3,0,0,3313,1389,30,0.006421,0.009055,0.021598
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1960P5MA020,1960,1960,3,5,1,0,1716,3058,30,0.006324,0.017483,0.009810
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H2011P1CI293,1966,2011,2,1,0,0,1073,1215,29,0.012838,0.027027,0.023868
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI175,H2008P1CI249,1993,2008,3,1,0,0,1725,768,29,0.011769,0.016812,0.037760
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI171,H2011P1CI293,1993,2011,3,1,0,0,1389,1215,29,0.011262,0.020878,0.023868
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1993P3HI173,1966,1993,5,3,0,0,1012,1674,29,0.010915,0.028656,0.017324
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1993P3HI171,1960,1993,4,3,0,0,1587,1389,29,0.009841,0.018273,0.020878
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1993P3HI176,1966,1993,6,3,0,0,1285,1766,29,0.009596,0.022568,0.016421
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1993P3HI186,1966,1993,4,3,0,0,1474,1612,29,0.009486,0.019674,0.017990
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI167,H2014P2ENA,1993,2014,3,2,0,0,1758,1450,29,0.009122,0.016496,0.020000
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI166,H1993P3HI174,1993,1993,3,3,1,1,1568,1669,29,0.009040,0.018495,0.017376
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4HI017,H2014P2ENA,1960,2014,4,2,0,0,1993,1450,29,0.008494,0.014551,0.020000
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H2011P2CI300,1966,2011,3,2,0,0,2421,1270,29,0.007919,0.011979,0.022835
