normalization_version,viewer_key,catalog_generation,grade_code,viewer_title,title_core,title_core_normalized
CONALITEG_TITLECORE_0.2,H1993P6HI215,1993,6,MONOGRAFÍA ESTATAL AGUASCALIENTES Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL AGUASCALIENTES,monografia estatal aguascalientes
CONALITEG_TITLECORE_0.2,H1993P6HI216,1993,6,MONOGRAFÍA ESTATAL BAJA CALIFORNIA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL BAJA CALIFORNIA,monografia estatal baja california
CONALITEG_TITLECORE_0.2,H1993P6HI217,1993,6,MONOGRAFÍA ESTATAL BAJA CALIFORNIA SUR Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL BAJA CALIFORNIA SUR,monografia estatal baja california sur
CONALITEG_TITLECORE_0.2,H1993P6HI218,1993,6,MONOGRAFÍA ESTATAL COAHUILA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL COAHUILA,monografia estatal coahuila
CONALITEG_TITLECORE_0.2,H1993P6HI219,1993,6,MONOGRAFÍA ESTATAL COLIMA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL COLIMA,monografia estatal colima
CONALITEG_TITLECORE_0.2,H1993P6HI220,1993,6,MONOGRAFÍA ESTATAL CAMPECHE Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL CAMPECHE,monografia estatal campeche
CONALITEG_TITLECORE_0.2,H1993P6HI221,1993,6,MONOGRAFÍA ESTATAL CHIAPAS Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL CHIAPAS,monografia estatal chiapas
CONALITEG_TITLECORE_0.2,H1993P6HI222,1993,6,MONOGRAFÍA ESTATAL CHIHUAHUA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL CHIHUAHUA,monografia estatal chihuahua
CONALITEG_TITLECORE_0.2,H1993P6HI223,1993,6,MONOGRAFÍA ESTATAL DISTRITO FEDERAL Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL DISTRITO FEDERAL,monografia estatal distrito federal
CONALITEG_TITLECORE_0.2,H1993P6HI224,1993,6,MONOGRAFÍA ESTATAL DURANGO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL DURANGO,monografia estatal durango
CONALITEG_TITLECORE_0.2,H1993P6HI225,1993,6,MONOGRAFÍA ESTATAL ESTADO DE MÉXICO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL ESTADO DE MÉXICO,monografia estatal estado de mexico
CONALITEG_TITLECORE_0.2,H1993P6HI226,1993,6,MONOGRAFÍA ESTATAL GUANAJUATO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL GUANAJUATO,monografia estatal guanajuato
CONALITEG_TITLECORE_0.2,H1993P6HI227,1993,6,MONOGRAFÍA ESTATAL GUERRERO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL GUERRERO,monografia estatal guerrero
CONALITEG_TITLECORE_0.2,H1993P6HI228,1993,6,MONOGRAFÍA ESTATAL HIDALGO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL HIDALGO,monografia estatal hidalgo
CONALITEG_TITLECORE_0.2,H1993P6HI229,1993,6,MONOGRAFÍA ESTATAL JALISCO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL JALISCO,monografia estatal jalisco
CONALITEG_TITLECORE_0.2,H1993P6HI230,1993,6,MONOGRAFÍA ESTATAL MICHOACÁN Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL MICHOACÁN,monografia estatal michoacan
CONALITEG_TITLECORE_0.2,H1993P6HI231,1993,6,MONOGRAFÍA ESTATAL MORELOS Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL MORELOS,monografia estatal morelos
CONALITEG_TITLECORE_0.2,H1993P6HI232,1993,6,MONOGRAFÍA ESTATAL NAYARIT Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL NAYARIT,monografia estatal nayarit
CONALITEG_TITLECORE_0.2,H1993P6HI233,1993,6,MONOGRAFÍA ESTATAL NUEVO LEÓN Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL NUEVO LEÓN,monografia estatal nuevo leon
CONALITEG_TITLECORE_0.2,H1993P6HI234,1993,6,MONOGRAFÍA ESTATAL OAXACA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL OAXACA,monografia estatal oaxaca
CONALITEG_TITLECORE_0.2,H1993P6HI235,1993,6,MONOGRAFÍA ESTATAL PUEBLA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL PUEBLA,monografia estatal puebla
CONALITEG_TITLECORE_0.2,H1993P6HI236,1993,6,MONOGRAFÍA ESTATAL QUERÉTARO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL QUERÉTARO,monografia estatal queretaro
CONALITEG_TITLECORE_0.2,H1993P6HI237,1993,6,MONOGRAFÍA ESTATAL QUINTANA ROO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL QUINTANA ROO,monografia estatal quintana roo
CONALITEG_TITLECORE_0.2,H1993P6HI238,1993,6,MONOGRAFÍA ESTATAL SAN LUIS POTOSÍ Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL SAN LUIS POTOSÍ,monografia estatal san luis potosi
CONALITEG_TITLECORE_0.2,H1993P6HI239,1993,6,MONOGRAFÍA ESTATAL SINALOA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL SINALOA,monografia estatal sinaloa
CONALITEG_TITLECORE_0.2,H1993P6HI240,1993,6,MONOGRAFÍA ESTATAL SONORA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL SONORA,monografia estatal sonora
CONALITEG_TITLECORE_0.2,H1993P6HI241,1993,6,MONOGRAFÍA ESTATAL TABASCO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL TABASCO,monografia estatal tabasco
CONALITEG_TITLECORE_0.2,H1993P6HI242,1993,6,MONOGRAFÍA ESTATAL TAMAULIPAS Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL TAMAULIPAS,monografia estatal tamaulipas
CONALITEG_TITLECORE_0.2,H1993P6HI243,1993,6,MONOGRAFÍA ESTATAL TLAXCALA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL TLAXCALA,monografia estatal tlaxcala
CONALITEG_TITLECORE_0.2,H1993P6HI244,1993,6,MONOGRAFÍA ESTATAL VERACRUZ Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL VERACRUZ,monografia estatal veracruz
CONALITEG_TITLECORE_0.2,H1993P6HI245,1993,6,MONOGRAFÍA ESTATAL YUCATÁN Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL YUCATÁN,monografia estatal yucatan
CONALITEG_TITLECORE_0.2,H1993P6HI246,1993,6,MONOGRAFÍA ESTATAL ZACATECAS Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL ZACATECAS,monografia estatal zacatecas
CONALITEG_TITLECORE_0.2,H1993P6MA247,1993,6,Matemáticas Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas
CONALITEG_TITLECORE_0.2,H1993P6MA248,1993,6,Matemáticas Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas
CONALITEG_TITLECORE_0.2,H2008P1CI249,2008,1,EXPLORACION DE LA NATURALEZA Y LA SOCIEDAD Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACION DE LA NATURALEZA Y LA SOCIEDAD,exploracion de la naturaleza y la sociedad
CONALITEG_TITLECORE_0.2,H2008P1CI250,2008,1,FORMACIÓN CÍVICA Y ÉTICA Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2008P1CI251,2008,1,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO,formacion civica y etica cuaderno de trabajo
CONALITEG_TITLECORE_0.2,H2008P1ED252,2008,1,EDUCACION FISICA Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACION FISICA,educacion fisica
CONALITEG_TITLECORE_0.2,H2008P1ES253,2008,1,ESPAÑOL 1er GRADO Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL 1er GRADO,espanol 1er grado
CONALITEG_TITLECORE_0.2,H2008P1ES254,2008,1,ESPAÑOL RECORTABLE Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL RECORTABLE,espanol recortable
CONALITEG_TITLECORE_0.2,H2008P1MA255,2008,1,MATEMATICAS CUADERNO DE TRABAJO PARA EL ALUMNO Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMATICAS CUADERNO DE TRABAJO PARA EL ALUMNO,matematicas cuaderno de trabajo para el alumno
CONALITEG_TITLECORE_0.2,H2008P2CI256,2008,2,EXPLORACIOÓN DE NATURALEZA Y LA SOCIEDAD Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACIOÓN DE NATURALEZA Y LA SOCIEDAD,exploracioon de naturaleza y la sociedad
CONALITEG_TITLECORE_0.2,H2008P2CI257,2008,2,FORMACIÓN CÍVICA Y ÉTICA Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2008P2CI258,2008,2,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO,formacion civica y etica cuaderno de trabajo
CONALITEG_TITLECORE_0.2,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2008P2ED260,2008,2,EDUCACION FISICA Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACION FISICA,educacion fisica
CONALITEG_TITLECORE_0.2,H2008P2ES261,2008,2,ESPAÑOL Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2008P2MA262,2008,2,MATEMÁTICAS Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2008P3CI263,2008,3,CIENCIAS NATURALES Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales
CONALITEG_TITLECORE_0.2,H2008P3CI264,2008,3,FORMACIÓN CÍVICA Y ÉTICA Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2008P3ES265,2008,3,ESPAÑOL ACTIVIDADES Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL ACTIVIDADES,espanol actividades
CONALITEG_TITLECORE_0.2,H2008P3ES266,2008,3,ESPAÑOL LECTURAS Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2008P3MA267,2008,3,Matemáticas Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas
CONALITEG_TITLECORE_0.2,H2008P4CI268,2008,4,CIENCIAS NATURALES Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales
CONALITEG_TITLECORE_0.2,H2008P4CI269,2008,4,FORMACIÓN CÍVICA Y ÉTICA Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2008P4CI270,2008,4,CONOCE NUESTRA CONSTITUCIÓN Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CONOCE NUESTRA CONSTITUCIÓN,conoce nuestra constitucion
CONALITEG_TITLECORE_0.2,H2008P4ES271,2008,4,ESPAÑOL ACTIVIDADES Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL ACTIVIDADES,espanol actividades
CONALITEG_TITLECORE_0.2,H2008P4ES272,2008,4,ESPAÑOL LECTURAS Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2008P4GE273,2008,4,GEOGRAFÍA Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia
CONALITEG_TITLECORE_0.2,H2008P4GE274,2008,4,ATLAS DE MÉXICO Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ATLAS DE MÉXICO,atlas de mexico
CONALITEG_TITLECORE_0.2,H2008P4HI275,2008,4,HISTORIA Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia
CONALITEG_TITLECORE_0.2,H2008P4MA276,2008,4,MATEMÁTICAS Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2008P5CI277,2008,5,CIENCIAS NATURALES Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales
CONALITEG_TITLECORE_0.2,H2008P5CI278,2008,5,FORMACIÓN CÍVICA Y ÉTICA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2008P5ED279,2008,5,EDUCACIÓN ARTÍSTICA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSICA,educacion fisica
CONALITEG_TITLECORE_0.2,H2008P5ES281,2008,5,ESPAÑOL Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2008P5GE282,2008,5,GEOGRAFÍA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia
CONALITEG_TITLECORE_0.2,H2008P5GE283,2008,5,ATLAS DE GEPGRAFÍA UNIVERSAL Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ATLAS DE GEPGRAFÍA UNIVERSAL,atlas de gepgrafia universal
CONALITEG_TITLECORE_0.2,H2008P5HI284,2008,5,HISTORIA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia
CONALITEG_TITLECORE_0.2,H2008P5MA285,2008,5,MATEMAÁTICAS Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMAÁTICAS,matemaaticas
CONALITEG_TITLECORE_0.2,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSICA,educacion fisica
CONALITEG_TITLECORE_0.2,H2008P6ES288,2008,6,ESPAÑOL Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2008P6GE289,2008,6,GEOGRAFÍA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia
CONALITEG_TITLECORE_0.2,H2008P6HI290,2008,6,HISTORIA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia
CONALITEG_TITLECORE_0.2,H2008P6MA291,2008,6,MATEMÁTICAS Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2008P6MA292,2008,6,MATEMÁTICAS CUADERNO DE TRABAJO Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS CUADERNO DE TRABAJO,matematicas cuaderno de trabajo
CONALITEG_TITLECORE_0.2,H2011P1CI293,2011,1,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD,exploracion de la naturaleza y la sociedad
CONALITEG_TITLECORE_0.2,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2011P1ED295,2011,1,EDUCACIÓN ARTÍSTICA Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2011P1ED296,2011,1,EDUCACIÓN FÍSCIA Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia
CONALITEG_TITLECORE_0.2,H2011P1ES297,2011,1,ESPAÑOL Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2011P1ES298,2011,1,ESPAÑOL LECTURAS Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2011P1MA299,2011,1,MATEMÁTICAS Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2011P2CI300,2011,2,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD,exploracion de la naturaleza y la sociedad
CONALITEG_TITLECORE_0.2,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,formacion civica y etica 2 grado
CONALITEG_TITLECORE_0.2,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2011P2ED303,2011,2,EDUCACIÓN FÍSCIA Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia
CONALITEG_TITLECORE_0.2,H2011P2ES304,2011,2,ESPAÑOL Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2011P2ES305,2011,2,ESPAÑOL LECTURAS Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2011P2MA306,2011,2,MATEMÁTICAS Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2011P3CI307,2011,3,CIENCIAS NATURALES Grado 3° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales
CONALITEG_TITLECORE_0.2,H2011P3CI308,2011,3,FORMACIÓN CÍVICA Y ÉTICA Grado 3° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA Grado 3° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2011P3ED310,2011,3,EDUCACIÓN FÍSCIA Grado 3° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia
CONALITEG_TITLECORE_0.2,H2011P3ES311,2011,3,ESPAÑOL Grado 3° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2011P3ES312,2011,3,ESPAÑOL LECTURAS Grado 3° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2011P3MA313,2011,3,MATEMÁTICAS Grado 3° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2011P4CI314,2011,4,CIENCIAS NATURALES Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales
CONALITEG_TITLECORE_0.2,H2011P4CI315,2011,4,FORMACIÓN CÍVICA Y ÉTICA Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2011P4CI316,2011,4,CONOCE NUESTRA CONSTITICIÓN Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,CONOCE NUESTRA CONSTITICIÓN,conoce nuestra constiticion
CONALITEG_TITLECORE_0.2,H2011P4ED317,2011,4,EDUCACIÓN ARTÍSTICA Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2011P4ED318,2011,4,EDUCACIÓN FÍSCIA Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia
CONALITEG_TITLECORE_0.2,H2011P4ES319,2011,4,ESPAÑOL Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2011P4ES320,2011,4,ESPAÑOL LECTURAS Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2011P4GE321,2011,4,GEOGRAFÍA Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia
CONALITEG_TITLECORE_0.2,H2011P4GE322,2011,4,ATLAS DE MÉXICO Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ATLAS DE MÉXICO,atlas de mexico
CONALITEG_TITLECORE_0.2,H2011P4HI323,2011,4,HISTORIA Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia
CONALITEG_TITLECORE_0.2,H2011P4MA324,2011,4,MATEMÁTICAS Grado 4° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2011P5CI325,2011,5,CIENCIAS NATURALES Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales
CONALITEG_TITLECORE_0.2,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2011P5ED327,2011,5,EDUCACIÓN ARTÍSTICA Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2011P5ED328,2011,5,EDUCACIÓN FÍSCIA Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia
CONALITEG_TITLECORE_0.2,H2011P5ES329,2011,5,ESPAÑOL Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2011P5ES330,2011,5,ESPAÑOL LECTURAS Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2011P5GE331,2011,5,GEOGRAFÍA Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia
CONALITEG_TITLECORE_0.2,H2011P5GE332,2011,5,ATLAS DE GEOGRAFÍA UNIVERSAL Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ATLAS DE GEOGRAFÍA UNIVERSAL,atlas de geografia universal
