page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
U1-H2011P2ED302-P058,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,58,3,141,91.40,0.0213,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P059,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,59,3,60,84.15,0.1167,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P060,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,60,3,106,89.70,0.0472,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P061,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,61,3,92,88.74,0.0543,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P062,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,62,3,171,89.85,0.0526,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P063,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,63,3,137,95.24,0.0000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P064,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,64,3,68,91.31,0.0441,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P065,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,65,3,67,86.24,0.1493,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P066,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,66,3,68,95.33,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P067,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,67,3,66,85.37,0.0909,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P068,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,68,6,179,29.30,0.9330,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P069,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,69,6,13,41.60,0.9231,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P070,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,70,3,150,89.80,0.0467,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P071,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,71,3,132,87.24,0.0758,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P072,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,72,3,205,37.44,0.8244,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P073,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,73,3,146,90.77,0.0411,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P074,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,74,3,158,88.80,0.0380,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P075,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,75,3,60,92.82,0.0167,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P076,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,76,3,125,89.45,0.0640,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P077,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,77,3,136,88.87,0.0588,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P078,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,78,3,59,87.65,0.0678,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P079,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,79,3,123,93.43,0.0163,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P080,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,80,3,67,94.06,0.0000,text_detected,0,1,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P081,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,81,3,52,83.15,0.1538,text_detected,0,1,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P082,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,82,3,148,89.10,0.0541,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P083,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,83,3,80,88.58,0.0625,text_detected,1,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;front_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P084,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,84,3,308,77.79,0.1851,text_detected,0,0,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,end_zone;text_rich;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P085,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,85,3,815,86.33,0.0822,text_detected,0,0,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,end_zone;text_rich;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P086,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,86,3,38,95.75,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P087,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,87,3,129,90.03,0.0465,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P088,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,88,3,56,90.76,0.0714,text_detected,0,0,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,end_zone;text_present;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P2ED302-P089,H2011P2ED302,2011,2,EDUCACIÓN ARTÍSTICA,89,6,11,38.37,0.8182,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P001,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,1,3,5,50.86,0.6000,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,front_zone,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P002,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,2,3,500,67.67,0.3560,text_detected,0,0,7,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P003,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,3,3,266,95.59,0.0075,text_detected,1,1,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;front_kw;nav_kw;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P004,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,4,3,123,91.08,0.0407,text_detected,2,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P005,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,5,3,87,90.05,0.0345,text_detected,0,2,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;nav_kw;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P006,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,6,3,164,91.31,0.0488,text_detected,1,4,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P007,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,7,3,173,91.85,0.0289,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P008,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,8,6,35,31.47,0.8571,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P009,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,9,6,54,28.12,0.9630,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P010,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,10,3,181,94.76,0.0110,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P011,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,11,3,84,89.42,0.0714,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_present;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P012,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,12,3,215,93.64,0.0140,text_detected,0,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P013,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,13,3,246,93.54,0.0244,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P014,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,14,3,379,95.17,0.0026,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P015,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,15,6,97,35.25,0.8763,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P016,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,16,3,164,95.00,0.0061,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P017,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,17,3,205,94.39,0.0244,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P018,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,18,3,3,94.81,0.0000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P019,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,19,3,144,94.53,0.0139,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P020,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,20,3,170,91.71,0.0294,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P021,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,21,3,80,95.83,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P022,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,22,3,210,92.96,0.0238,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P023,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,23,3,151,93.72,0.0132,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P024,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,24,6,21,39.76,0.8095,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P025,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,25,6,46,28.83,0.8913,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P026,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,26,3,113,91.68,0.0442,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P027,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,27,3,140,88.05,0.1000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P028,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,28,3,29,77.55,0.3103,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P029,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,29,3,251,93.36,0.0359,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P030,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,30,3,219,95.08,0.0091,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P031,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,31,3,235,93.47,0.0213,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P032,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,32,3,157,95.99,0.0000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P033,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,33,3,72,95.45,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P034,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,34,3,80,67.66,0.3750,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P035,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,35,3,108,96.15,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P036,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,36,3,216,94.10,0.0139,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P037,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,37,3,37,90.90,0.0270,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P038,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,38,3,189,93.19,0.0265,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P039,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,39,6,30,34.45,0.9000,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P040,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,40,3,95,94.63,0.0105,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P041,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,41,3,127,90.56,0.0394,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P042,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,42,6,19,25.72,0.8947,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P043,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,43,3,1,37.86,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P044,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,44,3,140,92.17,0.0429,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P045,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,45,3,231,92.62,0.0303,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P046,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,46,3,255,93.08,0.0314,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P047,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,47,3,185,90.21,0.0486,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P048,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,48,3,239,93.65,0.0209,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P049,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,49,3,262,94.01,0.0191,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P050,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,50,3,194,94.46,0.0103,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P051,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,51,3,198,92.83,0.0303,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P052,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,52,3,207,92.77,0.0338,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P053,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,53,3,256,92.25,0.0273,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P054,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,54,3,182,92.34,0.0330,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P055,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,55,3,282,93.13,0.0284,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P056,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,56,3,253,91.42,0.0474,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P057,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,57,3,130,92.14,0.0385,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P058,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,58,11,8,30.55,0.8750,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P059,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,59,6,17,30.81,0.8824,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P060,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,60,3,193,92.30,0.0311,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P061,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,61,3,382,93.09,0.0209,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P062,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,62,3,156,94.55,0.0128,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P063,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,63,3,199,91.59,0.0402,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P064,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,64,3,99,93.99,0.0202,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P065,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,65,3,396,93.05,0.0177,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P066,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,66,3,271,94.06,0.0221,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P067,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,67,6,18,38.25,0.8333,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P068,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,68,3,159,93.63,0.0126,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P069,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,69,3,91,87.05,0.0879,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P070,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,70,3,269,92.38,0.0260,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P071,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,71,3,125,86.45,0.1040,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2011P3ED309-P072,H2011P3ED309,2011,3,EDUCACIÓN ARTÍSTICA,72,6,23,27.01,0.9130,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
