scanner_version,page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,selected_psm,source_sha256_verified,front_zone,end_zone,front_matter_score,toc_navigation_score,bibliography_credits_score,matched_category_count,error
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P008,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,8,3,1,1,0,1,0,0,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P009,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,9,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P010,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,10,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P011,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,11,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P012,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,12,6,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P013,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,13,3,1,1,0,0,1,0,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P014,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,14,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P015,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,15,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P016,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,16,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P099,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,99,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P100,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,100,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P101,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,101,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P102,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,102,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P103,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,103,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P104,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,104,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P105,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,105,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P106,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,106,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P107,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,107,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P108,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,108,3,1,0,1,0,0,1,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P109,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,109,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P110,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,110,6,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P111,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,111,3,1,0,1,1,0,0,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P112,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,112,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P113,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,113,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P6ED287-P114,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,114,3,1,0,1,0,0,0,0,
