analysis_version,text_sha256,token_count,char_count,occurrence_count,viewer_count,catalog_generation_count,grade_count,first_fragment_id
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,44cb730c420480a0477b505ae68af508fb90f96cf0ec54c6ad16949dd427f13a,1,2,2,2,1,2,U1-H2008P1ED252-P043-F007
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,454f63ac30c8322997ef025edff6abd23e0dbe7b8a3d5126a894e4a168c1b59b,1,3,2,2,1,2,U1-H2008P1ED252-P103-F002
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c,1,3,2,2,1,2,U1-H2008P1ED252-P106-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,1,2,2,2,1,2,U1-H2008P1ED252-P080-F003
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,1,2,2,2,1,2,U1-H2008P1ED252-P067-F015
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,4c4fa2169be471dca36f60d2d29c00bea2648b9cb74a89a5ee1d05fac7bd9888,1,8,2,2,1,2,U1-H2008P2ED260-P104-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,54fd0063d5906e38b6a74399f546f2840ed0f414ae93e9310a435709faedc391,6,35,2,1,1,1,U1-H2008P1ED252-P087-F001
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,1,2,2,2,1,2,U1-H2008P2ED260-P026-F018
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4,1,2,2,2,1,2,U1-H2008P1ED252-P030-F004
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,63c59d98581d05b9008c99cf19f6115e17dc2c9c6b5b2bddac895b0ac3562de3,2,15,2,2,1,2,U1-H2008P1ED252-P112-F005
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,662a988bccadaf1e663535499734de4a68022fc67a92010abcbf45f4fe629ed1,3,20,2,1,1,1,U1-H2008P2ED260-P005-F009
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,69795588516e1b562fe7b424fb04f0d10532d3b55fdd107076e8cd931e26b48a,5,23,2,1,1,1,U1-H2008P5ED280-P045-F001
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,69f59c273b6e669ac32a6dd5e1b2cb63333d8b004f9696447aee2d422ce63763,1,2,2,2,1,2,U1-H2008P1ED252-P090-F007
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,6f4b6612125fb3a0daecd2799dfd6c9c299424fd920f9b308110a2c1fbd8f443,1,2,2,2,1,2,U1-H2008P1ED252-P021-F008
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,6f67da21bf4253ae8679653d0fc21803d356ad58ed0b3fbc340efc5e7fbba53f,4,21,2,1,1,1,U1-H2008P5ED280-P005-F010
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,716bebcbf592ed1e5faa25f2608eb4f3449490c8f0a76f9e2ab4b5e9314a15a7,1,10,2,1,1,1,U1-H2008P5ED280-P005-F004
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,73d7886be321a7a8364afdef92292a5d3db2a249d451b43e71a0d52aeff5918c,1,2,2,1,1,1,U1-H2008P5ED280-P063-F021
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,7688b6ef52555962d008fff894223582c484517cea7da49ee67800adc7fc8866,1,2,2,2,1,2,U1-H2008P1ED252-P056-F001
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,7d12ba56e9f8b3dc64f77c87318c4f37bc12cfbf1a37573cdf3e4fa683f20155,1,4,2,2,1,2,U1-H2008P1ED252-P001-F004
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,1,2,2,2,1,2,U1-H2008P1ED252-P062-F012
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,84956d891519c4722206020f0a6a7bdb7ae0499f0d20f51e6efd615ef044c71c,2,16,2,2,1,2,U1-H2008P1ED252-P001-F001
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,850f87ae06f3856e4069088e8ec7c3257ed99d996fbe493c926e4a3af78b0ca5,5,26,2,1,1,1,U1-H2008P5ED280-P111-F009
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,86e50149658661312a9e0b35558d84f6c6d3da797f552a9657fe0558ca40cdef,1,2,2,2,1,2,U1-H2008P1ED252-P034-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,8722616204217eddb39e7df969e0698aed8e599ba62ed2de1ce49b03ade0fede,1,2,2,2,1,2,U1-H2008P1ED252-P072-F010
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,882b0811c31ebd59d10b1f6374a0943c59b4bf8082dab89a2ec2924dff9208f4,1,10,2,2,1,2,U1-H2008P2ED260-P054-F013
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,8876f1a5ca894c630437b14d21a8f24aaae4b9645c9625cf43a2905a0e98c868,6,32,2,1,1,1,U1-H2008P5ED280-P069-F007
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,8aa54c872f5b03e136f172ba0d28aeca7c69d909edc722d7e43c72c95db7533a,4,48,2,2,1,2,U1-H2008P1ED252-P001-F005
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,8ace5b39fffa91e268e7186cae36b81099b082d4a32625f7988e1f3617e4ac52,2,18,2,1,1,1,U1-H2008P5ED280-P005-F013
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,8c1f1046219ddd216a023f792356ddf127fce372a72ec9b4cdac989ee5b0b455,1,2,2,2,1,2,U1-H2008P1ED252-P099-F009
