scope_version,viewer_key,catalog_generation,grade_code,title_core,source_url,operational_domain
LTMD_U1_W3_SCOPE_0.1,H1993P2ES145,1993,2,Español Recortable,https://historico.conaliteg.gob.mx/H1993P2ES145.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P2ES146,1993,2,Español,https://historico.conaliteg.gob.mx/H1993P2ES146.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P2ES147,1993,2,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P2ES147.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P2ES148,1993,2,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P2ES148.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P3ES154,1993,3,Español Actividades,https://historico.conaliteg.gob.mx/H1993P3ES154.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P3ES155,1993,3,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P3ES155.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P3ES156,1993,3,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P3ES156.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P3ES400,1993,3,Español,https://historico.conaliteg.gob.mx/H1993P3ES400.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P4ES193,1993,4,Español,https://historico.conaliteg.gob.mx/H1993P4ES193.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P4ES194,1993,4,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P4ES194.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P4ES195,1993,4,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P4ES195.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P5ES201,1993,5,Español,https://historico.conaliteg.gob.mx/H1993P5ES201.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P5ES202,1993,5,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P5ES202.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P6ES211,1993,6,Español,https://historico.conaliteg.gob.mx/H1993P6ES211.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H1993P6ES212,1993,6,Español Lecturas,https://historico.conaliteg.gob.mx/H1993P6ES212.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P1ES253,2008,1,ESPAÑOL 1er GRADO,https://historico.conaliteg.gob.mx/H2008P1ES253.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P1ES254,2008,1,ESPAÑOL RECORTABLE,https://historico.conaliteg.gob.mx/H2008P1ES254.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P2ES261,2008,2,ESPAÑOL,https://historico.conaliteg.gob.mx/H2008P2ES261.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P3ES265,2008,3,ESPAÑOL ACTIVIDADES,https://historico.conaliteg.gob.mx/H2008P3ES265.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P3ES266,2008,3,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2008P3ES266.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P4ES271,2008,4,ESPAÑOL ACTIVIDADES,https://historico.conaliteg.gob.mx/H2008P4ES271.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P4ES272,2008,4,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2008P4ES272.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P5ES281,2008,5,ESPAÑOL,https://historico.conaliteg.gob.mx/H2008P5ES281.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2008P6ES288,2008,6,ESPAÑOL,https://historico.conaliteg.gob.mx/H2008P6ES288.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P1ES297,2011,1,ESPAÑOL,https://historico.conaliteg.gob.mx/H2011P1ES297.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P1ES298,2011,1,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2011P1ES298.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P2ES304,2011,2,ESPAÑOL,https://historico.conaliteg.gob.mx/H2011P2ES304.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P2ES305,2011,2,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2011P2ES305.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P3ES311,2011,3,ESPAÑOL,https://historico.conaliteg.gob.mx/H2011P3ES311.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P3ES312,2011,3,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2011P3ES312.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P4ES319,2011,4,ESPAÑOL,https://historico.conaliteg.gob.mx/H2011P4ES319.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P4ES320,2011,4,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2011P4ES320.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P5ES329,2011,5,ESPAÑOL,https://historico.conaliteg.gob.mx/H2011P5ES329.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P5ES330,2011,5,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2011P5ES330.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P6ES339,2011,6,ESPAÑOL,https://historico.conaliteg.gob.mx/H2011P6ES339.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2011P6ES340,2011,6,ESPAÑOL LECTURAS,https://historico.conaliteg.gob.mx/H2011P6ES340.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P1ESA,2014,1,Español. Libro para el alumno,https://historico.conaliteg.gob.mx/H2014P1ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P1ESM,2014,1,Español. Libro para el maestro,https://historico.conaliteg.gob.mx/H2014P1ESM.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P1LEA,2014,1,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2014P1LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P2ESA,2014,2,Español. Libro para el alumno,https://historico.conaliteg.gob.mx/H2014P2ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P2ESM,2014,2,Español. Libro para el maestro,https://historico.conaliteg.gob.mx/H2014P2ESM.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P2LEA,2014,2,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2014P2LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P3ESA,2014,3,Español,https://historico.conaliteg.gob.mx/H2014P3ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P3LEA,2014,3,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2014P3LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P4ESA,2014,4,Español,https://historico.conaliteg.gob.mx/H2014P4ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P4LEA,2014,4,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2014P4LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P5ESA,2014,5,Español,https://historico.conaliteg.gob.mx/H2014P5ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P5LEA,2014,5,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2014P5LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P6ESA,2014,6,Español,https://historico.conaliteg.gob.mx/H2014P6ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2014P6LEA,2014,6,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2014P6LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P1ESA,2018,1,Lengua materna. Español,https://historico.conaliteg.gob.mx/H2018P1ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P1ESM,2018,1,Lengua materna. Español. Docente,https://historico.conaliteg.gob.mx/H2018P1ESM.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P1LEA,2018,1,Lengua materna. Español lecturas,https://historico.conaliteg.gob.mx/H2018P1LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P2ESA,2018,2,Lengua materna. Español,https://historico.conaliteg.gob.mx/H2018P2ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P2ESM,2018,2,Lengua materna. Español. Docente,https://historico.conaliteg.gob.mx/H2018P2ESM.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P2LEA,2018,2,Lengua materna. Español lecturas,https://historico.conaliteg.gob.mx/H2018P2LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P3ESA,2018,3,Español,https://historico.conaliteg.gob.mx/H2018P3ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P3LEA,2018,3,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2018P3LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P4ESA,2018,4,Español,https://historico.conaliteg.gob.mx/H2018P4ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P4LEA,2018,4,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2018P4LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P5ESA,2018,5,Español,https://historico.conaliteg.gob.mx/H2018P5ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P5LEA,2018,5,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2018P5LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P6ESA,2018,6,Español,https://historico.conaliteg.gob.mx/H2018P6ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2018P6LEA,2018,6,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2018P6LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P1ESA,2019,1,Lengua materna. Español,https://historico.conaliteg.gob.mx/H2019P1ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P1ESM,2019,1,Lengua materna. Español. Docente,https://historico.conaliteg.gob.mx/H2019P1ESM.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P1LEA,2019,1,Lengua materna. Español lecturas,https://historico.conaliteg.gob.mx/H2019P1LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P2ESA,2019,2,Lengua materna. Español,https://historico.conaliteg.gob.mx/H2019P2ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P2ESM,2019,2,Lengua materna. Español. Docente,https://historico.conaliteg.gob.mx/H2019P2ESM.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P2LEA,2019,2,Lengua materna. Español lecturas,https://historico.conaliteg.gob.mx/H2019P2LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P3ESA,2019,3,Español,https://historico.conaliteg.gob.mx/H2019P3ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P3LEA,2019,3,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2019P3LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P4ESA,2019,4,Español,https://historico.conaliteg.gob.mx/H2019P4ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P4LEA,2019,4,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2019P4LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P5ESA,2019,5,Español,https://historico.conaliteg.gob.mx/H2019P5ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P5LEA,2019,5,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2019P5LEA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P6ESA,2019,6,Español,https://historico.conaliteg.gob.mx/H2019P6ESA.htm,espanol_lengua
LTMD_U1_W3_SCOPE_0.1,H2019P6LEA,2019,6,Español. Libro de lectura,https://historico.conaliteg.gob.mx/H2019P6LEA.htm,espanol_lengua
