viewer_key,page_id,observed_fragment_count,max_sequence,missing_sequence_slots,missing_slot_count
H2014P3MIC,U1-H2014P3MIC-P025,15,16,3,1
H2014P3MIC,U1-H2014P3MIC-P040,9,11,7 8,2
H2014P3MIC,U1-H2014P3MIC-P058,15,16,1,1
H2014P3MIC,U1-H2014P3MIC-P061,10,11,9,1
H2014P3MIC,U1-H2014P3MIC-P066,31,34,27 28 32,3
H2014P3MIC,U1-H2014P3MIC-P069,59,60,3,1
H2014P3MIC,U1-H2014P3MIC-P071,8,9,1,1
H2014P3MIC,U1-H2014P3MIC-P083,13,14,11,1
H2014P3MIC,U1-H2014P3MIC-P096,14,15,5,1
H2014P3MIC,U1-H2014P3MIC-P099,18,19,1,1
H2014P3MIC,U1-H2014P3MIC-P100,26,30,8 10 11 14,4
H2014P3MIC,U1-H2014P3MIC-P101,74,75,3,1
H2014P3MIC,U1-H2014P3MIC-P132,32,34,12 24,2
H2014P3MIC,U1-H2014P3MIC-P137,18,19,15,1
H2014P3NAY,U1-H2014P3NAY-P020,18,19,3,1
H2014P3NAY,U1-H2014P3NAY-P062,31,32,5,1
H2014P3NAY,U1-H2014P3NAY-P077,17,18,17,1
H2014P3NAY,U1-H2014P3NAY-P078,14,15,8,1
H2014P3NAY,U1-H2014P3NAY-P089,15,16,7,1
H2014P3NAY,U1-H2014P3NAY-P115,13,14,7,1
H2014P3NAY,U1-H2014P3NAY-P118,16,17,13,1
H2014P3NAY,U1-H2014P3NAY-P124,11,12,4,1
H2014P3NAY,U1-H2014P3NAY-P127,29,43,3 5 7 9 11 13 15 19 21 23 25 27 29 32,14
H2014P3NAY,U1-H2014P3NAY-P146,9,10,5,1
H2014P3NAY,U1-H2014P3NAY-P153,15,16,12,1
H2014P3NLE,U1-H2014P3NLE-P021,29,39,3 5 8 10 14 16 19 21 23 25,10
H2014P3NLE,U1-H2014P3NLE-P059,13,14,4,1
H2014P3NLE,U1-H2014P3NLE-P070,16,24,5 7 9 11 13 15 17 19,8
H2014P3NLE,U1-H2014P3NLE-P092,29,30,1,1
H2014P3NLE,U1-H2014P3NLE-P138,16,20,13 15 17 19,4
H2014P3NLE,U1-H2014P3NLE-P141,18,23,8 15 17 20 22,5
H2014P3NLE,U1-H2014P3NLE-P149,13,14,4,1
H2014P3OAX,U1-H2014P3OAX-P050,6,7,3,1
H2014P3OAX,U1-H2014P3OAX-P055,11,12,2,1
H2014P3OAX,U1-H2014P3OAX-P058,29,30,27,1
H2014P3OAX,U1-H2014P3OAX-P067,25,26,13,1
H2014P3OAX,U1-H2014P3OAX-P073,25,28,4 15 22,3
H2014P3OAX,U1-H2014P3OAX-P078,7,8,4,1
H2014P3OAX,U1-H2014P3OAX-P083,13,14,1,1
H2014P3OAX,U1-H2014P3OAX-P093,9,10,4,1
H2014P3OAX,U1-H2014P3OAX-P125,20,21,3,1
H2014P3PUE,U1-H2014P3PUE-P045,34,35,32,1
H2014P3PUE,U1-H2014P3PUE-P085,19,20,1,1
H2014P3PUE,U1-H2014P3PUE-P102,25,26,15,1
H2014P3PUE,U1-H2014P3PUE-P138,19,20,17,1
H2014P3PUE,U1-H2014P3PUE-P141,15,16,1,1
H2014P3QRO,U1-H2014P3QRO-P068,12,13,1,1
H2014P3QRO,U1-H2014P3QRO-P072,16,17,16,1
H2014P3QRO,U1-H2014P3QRO-P085,19,20,1,1
H2014P3QRO,U1-H2014P3QRO-P104,17,18,9,1
H2014P3QRO,U1-H2014P3QRO-P131,23,24,1,1
H2014P3QRO,U1-H2014P3QRO-P147,21,22,1,1
H2014P3QUE,U1-H2014P3QUE-P010,17,18,16,1
H2014P3QUE,U1-H2014P3QUE-P030,26,28,1 22,2
H2014P3QUE,U1-H2014P3QUE-P048,11,12,2,1
H2014P3QUE,U1-H2014P3QUE-P049,25,26,11,1
H2014P3QUE,U1-H2014P3QUE-P063,17,18,17,1
H2014P3QUE,U1-H2014P3QUE-P068,33,34,28,1
H2014P3QUE,U1-H2014P3QUE-P094,16,17,16,1
H2014P3QUE,U1-H2014P3QUE-P101,36,37,36,1
H2014P3QUE,U1-H2014P3QUE-P123,17,18,12,1
H2014P3QUE,U1-H2014P3QUE-P154,18,19,1,1
H2014P3SIN,U1-H2014P3SIN-P032,10,11,8,1
H2014P3SIN,U1-H2014P3SIN-P036,23,24,16,1
H2014P3SIN,U1-H2014P3SIN-P065,25,26,15,1
H2014P3SIN,U1-H2014P3SIN-P072,17,27,5 7 10 12 14 16 18 20 22 24,10
H2014P3SIN,U1-H2014P3SIN-P073,18,21,9 12 15,3
H2014P3SIN,U1-H2014P3SIN-P093,11,14,2 5 7,3
H2014P3SIN,U1-H2014P3SIN-P145,17,18,15,1
H2014P3SLP,U1-H2014P3SLP-P018,21,23,5 22,2
H2014P3SLP,U1-H2014P3SLP-P043,21,22,9,1
H2014P3SLP,U1-H2014P3SLP-P050,21,22,19,1
H2014P3SLP,U1-H2014P3SLP-P068,15,16,15,1
H2014P3SLP,U1-H2014P3SLP-P069,3,4,2,1
H2014P3SLP,U1-H2014P3SLP-P081,1,2,1,1
H2014P3SLP,U1-H2014P3SLP-P082,23,24,2,1
H2014P3SLP,U1-H2014P3SLP-P090,42,43,9,1
H2014P3SLP,U1-H2014P3SLP-P092,14,15,2,1
H2014P3SLP,U1-H2014P3SLP-P124,26,28,1 26,2
H2014P3SLP,U1-H2014P3SLP-P137,43,44,15,1
H2014P3SON,U1-H2014P3SON-P024,34,38,20 25 31 35,4
H2014P3SON,U1-H2014P3SON-P035,43,44,38,1
H2014P3SON,U1-H2014P3SON-P046,39,41,11 25,2
H2014P3SON,U1-H2014P3SON-P074,14,15,3,1
H2014P3SON,U1-H2014P3SON-P105,28,30,10 12,2
H2014P3SON,U1-H2014P3SON-P130,29,35,3 9 13 16 22 29,6
H2014P3SON,U1-H2014P3SON-P151,13,14,11,1
H2014P3SON,U1-H2014P3SON-P153,33,36,15 24 31,3
H2014P3TAB,U1-H2014P3TAB-P075,12,13,4,1
H2014P3TAB,U1-H2014P3TAB-P078,37,38,32,1
H2014P3TAB,U1-H2014P3TAB-P080,16,17,2,1
H2014P3TAB,U1-H2014P3TAB-P085,17,18,2,1
H2014P3TAB,U1-H2014P3TAB-P088,14,15,2,1
H2014P3TAB,U1-H2014P3TAB-P138,19,20,3,1
H2014P3TAM,U1-H2014P3TAM-P035,29,30,28,1
H2014P3TAM,U1-H2014P3TAM-P036,36,40,12 15 22 25,4
H2014P3TAM,U1-H2014P3TAM-P060,23,25,15 19,2
H2014P3TAM,U1-H2014P3TAM-P076,21,24,10 13 21,3
H2014P3TAM,U1-H2014P3TAM-P108,12,13,9,1
H2014P3TAM,U1-H2014P3TAM-P119,18,22,8 12 17 20,4
H2014P3TAM,U1-H2014P3TAM-P122,34,37,11 17 27,3
H2014P3TAM,U1-H2014P3TAM-P134,19,20,18,1
H2014P3TAM,U1-H2014P3TAM-P146,28,29,8,1
H2014P3TLA,U1-H2014P3TLA-P011,12,13,2,1
H2014P3TLA,U1-H2014P3TLA-P034,21,27,3 7 10 13 18 20,6
H2014P3TLA,U1-H2014P3TLA-P052,27,28,12,1
H2014P3TLA,U1-H2014P3TLA-P054,23,29,3 7 11 16 19 22,6
H2014P3TLA,U1-H2014P3TLA-P072,26,33,1 3 8 11 19 23 28,7
H2014P3TLA,U1-H2014P3TLA-P101,21,27,2 5 8 14 19 24,6
H2014P3TLA,U1-H2014P3TLA-P117,25,31,2 5 8 11 17 23,6
H2014P3VER,U1-H2014P3VER-P013,14,15,14,1
H2014P3VER,U1-H2014P3VER-P017,33,34,25,1
H2014P3VER,U1-H2014P3VER-P018,35,40,28 29 31 32 39,5
H2014P3VER,U1-H2014P3VER-P019,51,52,12,1
H2014P3VER,U1-H2014P3VER-P023,17,18,2,1
H2014P3VER,U1-H2014P3VER-P035,40,43,22 29 37,3
H2014P3VER,U1-H2014P3VER-P049,29,30,8,1
H2014P3VER,U1-H2014P3VER-P051,44,51,23 25 27 29 31 33 35,7
H2014P3VER,U1-H2014P3VER-P052,23,24,1,1
H2014P3VER,U1-H2014P3VER-P054,28,30,10 13,2
H2014P3VER,U1-H2014P3VER-P057,45,59,7 9 11 16 20 21 22 23 24 25 28 31 32 33,14
H2014P3VER,U1-H2014P3VER-P059,26,27,23,1
H2014P3VER,U1-H2014P3VER-P074,29,30,27,1
H2014P3VER,U1-H2014P3VER-P076,20,21,6,1
H2014P3VER,U1-H2014P3VER-P080,34,35,25,1
H2014P3VER,U1-H2014P3VER-P085,33,35,12 19,2
H2014P3VER,U1-H2014P3VER-P099,18,20,11 18,2
H2014P3VER,U1-H2014P3VER-P112,36,40,33 34 35 39,4
H2014P3VER,U1-H2014P3VER-P118,23,24,16,1
H2014P3VER,U1-H2014P3VER-P123,22,24,5 9,2
H2014P3VER,U1-H2014P3VER-P124,38,39,10,1
H2014P3VER,U1-H2014P3VER-P144,17,18,4,1
H2014P3VER,U1-H2014P3VER-P148,29,37,20 22 24 26 28 30 33 35,8
H2014P3VER,U1-H2014P3VER-P149,41,54,13 14 17 19 21 23 27 32 35 42 50 51 53,13
H2014P3YUC,U1-H2014P3YUC-P022,23,24,16,1
H2014P3YUC,U1-H2014P3YUC-P026,34,35,25,1
H2014P3YUC,U1-H2014P3YUC-P033,12,14,2 4,2
H2014P3YUC,U1-H2014P3YUC-P063,42,49,3 9 16 22 30 35 42,7
H2014P3YUC,U1-H2014P3YUC-P077,31,32,10,1
H2014P3YUC,U1-H2014P3YUC-P091,18,19,3,1
H2014P3YUC,U1-H2014P3YUC-P127,40,43,27 33 38,3
H2014P3YUC,U1-H2014P3YUC-P134,29,30,12,1
H2014P3ZAC,U1-H2014P3ZAC-P062,23,24,14,1
H2014P3ZAC,U1-H2014P3ZAC-P101,25,26,11,1
H2014P3ZAC,U1-H2014P3ZAC-P159,29,38,10 13 16 19 22 25 28 31 35,9
H2014P4CCA,U1-H2014P4CCA-P049,8,9,1,1
H2018P1CAM,U1-H2018P1CAM-P035,6,7,5,1
H2018P1COA,U1-H2018P1COA-P035,14,15,3,1
H2018P1COA,U1-H2018P1COA-P037,14,16,2 6,2
H2018P1COA,U1-H2018P1COA-P041,6,7,6,1
H2018P1COA,U1-H2018P1COA-P070,9,10,1,1
H2018P1COA,U1-H2018P1COA-P071,13,14,5,1
H2018P1COA,U1-H2018P1COA-P073,7,9,7 8,2
H2018P1COA,U1-H2018P1COA-P084,10,12,2 4,2
H2018P1COA,U1-H2018P1COA-P099,8,9,8,1
H2018P1COA,U1-H2018P1COA-P104,9,13,2 4 6 10,4
H2018P1COA,U1-H2018P1COA-P105,15,17,8 9,2
H2018P1COA,U1-H2018P1COA-P124,7,8,5,1
H2018P1COA,U1-H2018P1COA-P125,6,7,5,1
H2018P1COA,U1-H2018P1COA-P130,14,15,12,1
H2018P1COA,U1-H2018P1COA-P137,10,11,7,1
H2018P1COA,U1-H2018P1COA-P138,17,23,3 4 5 13 16 21,6
H2018P1COA,U1-H2018P1COA-P147,6,7,1,1
H2018P2COA,U1-H2018P2COA-P015,4,5,1,1
H2018P2COA,U1-H2018P2COA-P019,7,10,5 6 9,3
H2018P2COA,U1-H2018P2COA-P045,5,7,2 5,2
H2018P2COA,U1-H2018P2COA-P078,8,9,8,1
H2018P2COA,U1-H2018P2COA-P098,7,8,3,1
H2018P2COA,U1-H2018P2COA-P114,8,9,4,1
H2018P2COA,U1-H2018P2COA-P128,12,18,2 8 9 10 11 12,6
H2018P2COA,U1-H2018P2COA-P133,11,12,8,1
H2018P2COA,U1-H2018P2COA-P142,14,15,10,1
H2018P2COA,U1-H2018P2COA-P146,5,6,3,1
H2018P2COM,U1-H2018P2COM-P084,27,28,17,1
H2018P2COM,U1-H2018P2COM-P100,31,32,29,1
H2018P2COM,U1-H2018P2COM-P137,39,41,18 25,2
H2018P4CCA,U1-H2018P4CCA-P037,25,26,24,1
H2018P4CCA,U1-H2018P4CCA-P053,13,14,9,1
H2019P1COA,U1-H2019P1COA-P035,11,12,3,1
H2019P1COA,U1-H2019P1COA-P037,11,13,2 6,2
H2019P1COA,U1-H2019P1COA-P039,12,13,9,1
H2019P1COA,U1-H2019P1COA-P041,8,9,7,1
H2019P1COA,U1-H2019P1COA-P052,11,12,4,1
H2019P1COA,U1-H2019P1COA-P060,12,13,5,1
H2019P1COA,U1-H2019P1COA-P070,15,16,9,1
H2019P1COA,U1-H2019P1COA-P083,15,16,15,1
H2019P1COA,U1-H2019P1COA-P087,3,4,3,1
H2019P1COA,U1-H2019P1COA-P098,7,8,7,1
H2019P1COA,U1-H2019P1COA-P104,10,14,3 5 7 11,4
H2019P1COA,U1-H2019P1COA-P105,14,17,6 8 9,3
H2019P1COA,U1-H2019P1COA-P119,9,10,5,1
H2019P1COA,U1-H2019P1COA-P124,6,8,5 7,2
H2019P1COA,U1-H2019P1COA-P125,5,6,5,1
H2019P1COA,U1-H2019P1COA-P127,10,11,7,1
H2019P1COA,U1-H2019P1COA-P135,18,19,8,1
H2019P1COA,U1-H2019P1COA-P137,11,16,3 4 10 12 15,5
H2019P1COA,U1-H2019P1COA-P144,11,12,10,1
H2019P1COA,U1-H2019P1COA-P146,7,9,3 5,2
H2019P1COA,U1-H2019P1COA-P147,6,7,1,1
H2019P1COM,U1-H2019P1COM-P094,31,32,24,1
H2019P1COM,U1-H2019P1COM-P099,27,28,19,1
H2019P2COA,U1-H2019P2COA-P015,6,7,3,1
H2019P2COA,U1-H2019P2COA-P048,13,14,4,1
H2019P2COA,U1-H2019P2COA-P066,6,7,5,1
H2019P2COA,U1-H2019P2COA-P076,11,12,4,1
H2019P2COA,U1-H2019P2COA-P097,14,15,5,1
H2019P2COA,U1-H2019P2COA-P142,15,16,10,1
H2019P2COA,U1-H2019P2COA-P156,10,11,10,1
H2019P2COA,U1-H2019P2COA-P169,4,5,1,1
H2019P2COM,U1-H2019P2COM-P073,31,32,4,1
H2019P2COM,U1-H2019P2COM-P081,31,32,25,1
H2019P2COM,U1-H2019P2COM-P102,26,27,19,1
H2019P2COM,U1-H2019P2COM-P141,37,38,4,1
H2019P4CCA,U1-H2019P4CCA-P040,15,16,1,1
H2019P4CCA,U1-H2019P4CCA-P047,17,19,10 11,2
H2019P4CCA,U1-H2019P4CCA-P049,6,7,3,1
