ocr_version,page_id,book_id,catalog_generation,grade,viewer_page,asset_status,source_bytes,source_sha256_verified,attempts,selected_psm,recognized_words,ocr_chars,mean_word_confidence,median_word_confidence,low_confidence_word_rate,ocr_class,ocr_status,error
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP074,U1-H1966P6CI375,1966,6,74,source_jpeg,68854,1,psm3:ok:202,3,202,906,93.51,96.31,0.0198,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP075,U1-H1966P6CI375,1966,6,75,source_jpeg,62137,1,psm3:ok:267,3,267,1266,92.87,96.42,0.0225,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP076,U1-H1966P6CI375,1966,6,76,source_jpeg,73129,1,psm3:ok:323,3,323,1541,93.65,96.13,0.0124,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP077,U1-H1966P6CI375,1966,6,77,source_jpeg,79459,1,psm3:ok:300,3,300,1442,94.20,96.39,0.0133,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP078,U1-H1966P6CI375,1966,6,78,source_jpeg,85978,1,psm3:ok:409,3,409,2032,92.38,96.47,0.0342,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP079,U1-H1966P6CI375,1966,6,79,source_jpeg,64179,1,psm3:ok:203,3,203,1021,93.17,96.07,0.0197,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP080,U1-H1966P6CI375,1966,6,80,source_jpeg,76655,1,psm3:ok:375,3,375,1865,93.56,96.01,0.0027,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP081,U1-H1966P6CI375,1966,6,81,source_jpeg,78265,1,psm3:ok:242,3,242,1208,93.60,96.44,0.0207,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP082,U1-H1966P6CI375,1966,6,82,source_jpeg,85687,1,psm3:ok:224,3,224,1130,94.05,96.50,0.0134,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP083,U1-H1966P6CI375,1966,6,83,source_jpeg,81515,1,psm3:ok:391,3,391,1943,92.77,96.07,0.0230,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP084,U1-H1966P6CI375,1966,6,84,source_jpeg,81860,1,psm3:ok:408,3,408,2041,94.09,96.37,0.0147,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP085,U1-H1966P6CI375,1966,6,85,source_jpeg,66095,1,psm3:ok:213,3,213,1038,92.94,96.18,0.0282,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP086,U1-H1966P6CI375,1966,6,86,source_jpeg,76162,1,psm3:ok:252,3,252,4376,94.15,96.62,0.0238,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP087,U1-H1966P6CI375,1966,6,87,source_jpeg,81577,1,psm3:ok:261,3,261,1386,94.91,96.57,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP088,U1-H1966P6CI375,1966,6,88,source_jpeg,75922,1,psm3:ok:340,3,340,1660,95.34,96.51,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP089,U1-H1966P6CI375,1966,6,89,source_jpeg,79242,1,psm3:ok:259,3,259,1332,92.94,96.19,0.0193,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP090,U1-H1966P6CI375,1966,6,90,source_jpeg,77921,1,psm3:ok:331,3,331,1626,94.97,96.40,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP091,U1-H1966P6CI375,1966,6,91,source_jpeg,62167,1,psm3:ok:224,3,224,1082,93.90,96.45,0.0179,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP092,U1-H1966P6CI375,1966,6,92,source_jpeg,74366,1,psm3:ok:314,3,314,1518,94.17,96.28,0.0064,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP093,U1-H1966P6CI375,1966,6,93,source_jpeg,65803,1,psm3:ok:11,3,11,56,94.92,95.77,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP094,U1-H1966P6CI375,1966,6,94,source_jpeg,76626,1,psm3:ok:266,3,266,1313,93.08,96.29,0.0226,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP095,U1-H1966P6CI375,1966,6,95,source_jpeg,76018,1,psm3:ok:249,3,249,1316,94.78,96.31,0.0040,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP096,U1-H1966P6CI375,1966,6,96,source_jpeg,69397,1,psm3:ok:128,3,128,9705,94.20,96.58,0.0234,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP097,U1-H1966P6CI375,1966,6,97,source_jpeg,73309,1,psm3:ok:234,3,234,1093,94.22,96.36,0.0085,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP098,U1-H1966P6CI375,1966,6,98,source_jpeg,78677,1,psm3:ok:305,3,305,1533,93.94,96.49,0.0197,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP099,U1-H1966P6CI375,1966,6,99,source_jpeg,80773,1,psm3:ok:245,3,245,1242,93.68,96.35,0.0245,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP100,U1-H1966P6CI375,1966,6,100,source_jpeg,66843,1,psm3:ok:169,3,169,862,94.19,96.16,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP101,U1-H1966P6CI375,1966,6,101,source_jpeg,78845,1,psm3:ok:310,3,310,1577,94.13,96.45,0.0097,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP102,U1-H1966P6CI375,1966,6,102,source_jpeg,61927,1,psm3:ok:264,3,264,1412,93.88,96.42,0.0152,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP103,U1-H1966P6CI375,1966,6,103,source_jpeg,60110,1,psm3:ok:243,3,243,1209,93.31,95.95,0.0123,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP104,U1-H1966P6CI375,1966,6,104,source_jpeg,73240,1,psm3:ok:287,3,287,1400,94.36,96.53,0.0139,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP105,U1-H1966P6CI375,1966,6,105,source_jpeg,76249,1,psm3:ok:278,3,278,1415,93.93,96.41,0.0036,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP106,U1-H1966P6CI375,1966,6,106,source_jpeg,72590,1,psm3:ok:319,3,319,1537,93.43,96.41,0.0219,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP107,U1-H1966P6CI375,1966,6,107,source_jpeg,78743,1,psm3:ok:237,3,237,4803,92.03,95.60,0.0338,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP108,U1-H1966P6CI375,1966,6,108,source_jpeg,73829,1,psm3:ok:396,3,396,1895,91.02,95.73,0.0455,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP109,U1-H1966P6CI375,1966,6,109,source_jpeg,63764,1,psm3:ok:283,3,283,1465,93.28,96.54,0.0283,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP110,U1-H1966P6CI375,1966,6,110,source_jpeg,71553,1,psm3:ok:256,3,256,1259,93.85,96.53,0.0156,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP111,U1-H1966P6CI375,1966,6,111,source_jpeg,78652,1,psm3:ok:405,3,405,1943,90.90,95.92,0.0395,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP112,U1-H1966P6CI375,1966,6,112,source_jpeg,77181,1,psm3:ok:309,3,309,1517,91.86,95.87,0.0421,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP113,U1-H1966P6CI375,1966,6,113,source_jpeg,78782,1,psm3:ok:447,3,447,2161,93.13,96.41,0.0268,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP114,U1-H1966P6CI375,1966,6,114,source_jpeg,72697,1,psm3:ok:337,3,337,1573,94.43,96.31,0.0089,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP115,U1-H1966P6CI375,1966,6,115,source_jpeg,81292,1,psm3:ok:280,3,280,1380,94.66,96.62,0.0107,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP116,U1-H1966P6CI375,1966,6,116,source_jpeg,72767,1,psm3:ok:284,3,284,1421,92.86,96.28,0.0246,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP117,U1-H1966P6CI375,1966,6,117,source_jpeg,73654,1,psm3:ok:346,3,346,1784,91.35,96.18,0.0376,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP118,U1-H1966P6CI375,1966,6,118,source_jpeg,72401,1,psm3:ok:219,3,219,1032,94.62,96.58,0.0137,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP119,U1-H1966P6CI375,1966,6,119,source_jpeg,79900,1,psm3:ok:333,3,333,1629,93.33,96.43,0.0210,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP120,U1-H1966P6CI375,1966,6,120,source_jpeg,63707,1,psm3:ok:254,3,254,1328,92.29,96.25,0.0354,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP121,U1-H1966P6CI375,1966,6,121,source_jpeg,78655,1,psm3:ok:415,3,415,2147,93.93,96.44,0.0120,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP122,U1-H1966P6CI375,1966,6,122,source_jpeg,82033,1,psm3:ok:395,3,395,2050,94.51,96.48,0.0025,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP123,U1-H1966P6CI375,1966,6,123,source_jpeg,80064,1,psm3:ok:371,3,371,1856,94.59,96.51,0.0027,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP124,U1-H1966P6CI375,1966,6,124,source_jpeg,64413,1,psm3:ok:292,3,292,1473,93.36,96.37,0.0137,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP125,U1-H1966P6CI375,1966,6,125,source_jpeg,64007,1,psm3:ok:180,3,180,889,93.48,96.29,0.0167,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP126,U1-H1966P6CI375,1966,6,126,source_jpeg,72233,1,psm3:ok:89,3,89,12307,90.04,96.11,0.0562,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP127,U1-H1966P6CI375,1966,6,127,source_jpeg,80187,1,psm3:ok:338,3,338,1678,94.93,96.55,0.0059,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP128,U1-H1966P6CI375,1966,6,128,source_jpeg,64165,1,psm3:ok:317,3,317,1553,89.28,95.98,0.0757,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP129,U1-H1966P6CI375,1966,6,129,source_jpeg,67453,1,psm3:ok:1,3,1,9742,37.22,37.22,1.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP130,U1-H1966P6CI375,1966,6,130,source_jpeg,76735,1,psm3:ok:363,3,363,1886,93.58,96.45,0.0138,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP131,U1-H1966P6CI375,1966,6,131,source_jpeg,79274,1,psm3:ok:367,3,367,1868,93.43,96.55,0.0245,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP132,U1-H1966P6CI375,1966,6,132,source_jpeg,57793,1,psm3:ok:199,3,199,964,93.33,96.34,0.0101,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP133,U1-H1966P6CI375,1966,6,133,source_jpeg,65527,1,psm3:ok:232,3,232,1170,94.40,96.30,0.0043,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP134,U1-H1966P6CI375,1966,6,134,source_jpeg,76788,1,psm3:ok:403,3,403,2095,92.81,96.33,0.0273,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP135,U1-H1966P6CI375,1966,6,135,source_jpeg,52431,1,psm3:ok:44,3,44,217,87.85,94.13,0.0682,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP136,U1-H1966P6CI375,1966,6,136,source_jpeg,71926,1,psm3:ok:345,3,345,1726,93.28,96.44,0.0203,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP137,U1-H1966P6CI375,1966,6,137,source_jpeg,72036,1,psm3:ok:50,3,50,6334,89.40,96.51,0.0800,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP138,U1-H1966P6CI375,1966,6,138,source_jpeg,82468,1,psm3:ok:395,3,395,2084,94.05,96.21,0.0076,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP139,U1-H1966P6CI375,1966,6,139,source_jpeg,66490,1,psm3:ok:189,3,189,986,94.22,96.65,0.0212,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP140,U1-H1966P6CI375,1966,6,140,source_jpeg,71899,1,psm3:ok:264,3,264,1335,93.63,96.01,0.0114,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP141,U1-H1966P6CI375,1966,6,141,source_jpeg,73754,1,psm3:ok:201,3,201,1025,95.22,96.57,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP142,U1-H1966P6CI375,1966,6,142,source_jpeg,73968,1,psm3:ok:193,3,193,3252,94.52,96.47,0.0104,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP143,U1-H1966P6CI375,1966,6,143,source_jpeg,83385,1,psm3:ok:364,3,364,1810,93.06,96.31,0.0220,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP144,U1-H1966P6CI375,1966,6,144,source_jpeg,76072,1,psm3:ok:240,3,240,1117,94.71,96.55,0.0083,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP145,U1-H1966P6CI375,1966,6,145,source_jpeg,84418,1,psm3:ok:293,3,293,5436,93.38,96.56,0.0205,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP146,U1-H1966P6CI375,1966,6,146,source_jpeg,64455,1,psm3:ok:164,3,164,826,94.10,96.17,0.0061,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP147,U1-H1966P6CI375,1966,6,147,source_jpeg,83025,1,psm3:ok:415,3,415,2148,94.35,96.50,0.0072,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP148,U1-H1966P6CI375,1966,6,148,source_jpeg,64343,1,psm3:ok:204,3,204,1026,93.85,96.24,0.0245,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP149,U1-H1966P6CI375,1966,6,149,source_jpeg,68953,1,psm3:ok:515,3,515,2620,84.17,92.88,0.0990,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP150,U1-H1966P6CI375,1966,6,150,source_jpeg,77071,1,psm3:ok:673,3,673,3412,82.01,91.59,0.1412,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP151,U1-H1966P6CI375,1966,6,151,source_jpeg,72488,1,psm3:ok:263,3,263,18493,82.14,91.58,0.1293,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP152,U1-H1966P6CI375,1966,6,152,source_jpeg,73069,1,psm3:ok:13,3,13,29968,55.13,47.42,0.6154,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP153,U1-H1966P6CI375,1966,6,153,source_jpeg,74365,1,psm3:ok:347,3,347,14276,85.89,93.15,0.0922,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP154,U1-H1966P6CI375,1966,6,154,source_jpeg,68551,1,psm3:ok:415,3,415,8251,78.35,91.43,0.1928,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP155,U1-H1966P6CI375,1966,6,155,source_jpeg,61623,1,psm3:ok:328,3,328,1530,92.69,95.99,0.0091,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP156,U1-H1966P6CI375,1966,6,156,source_jpeg,54530,1,psm3:ok:243,3,243,1270,72.78,85.69,0.2716,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP157,U1-H1966P6CI375,1966,6,157,source_jpeg,56374,1,psm3:ok:168,3,168,822,71.61,85.53,0.2619,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP158,U1-H1966P6CI375,1966,6,158,source_jpeg,38712,1,psm3:ok:142,3,142,691,82.41,91.15,0.1408,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP159,U1-H1966P6CI375,1966,6,159,source_jpeg,29769,1,psm3:ok:81,3,81,360,92.63,94.71,0.0123,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP160,U1-H1966P6CI375,1966,6,160,source_jpeg,55473,1,psm3:ok:0;psm11:ok:20;psm6:ok:33,6,33,54,36.93,36.05,0.8182,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP161,U1-H1966P6CI375,1966,6,161,source_jpeg,98804,1,psm3:ok:0;psm11:ok:63;psm6:ok:113,6,113,227,33.28,33.98,0.8142,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP162,U1-H1966P6CI375,1966,6,162,source_jpeg,290283,1,psm3:ok:4,3,4,24,22.92,17.68,1.0000,text_detected,ok,
