coverage_version,viewer_key,catalog_generation,grade_code,tail_code,source_url,viewer_title,title_core,title_core_normalized,operational_domain,domain_signals,book_id,cataloged,title_normalized,asset_status,asset_resolved_full,asset_resolved_partial,page_manifest_ready,ocr_ready,pagestruct_ready,fragseg_materialized,effective_fragseg_coverage,coverage_inherited_from_viewer,fragment_count_materialized,dependence_audited,semantic_ready,wave_priority,wave_label,queue_status
LTMD_U1_COVERAGE_0.1,H1993P6HI241,1993,6,HI241,https://historico.conaliteg.gob.mx/H1993P6HI241.htm,MONOGRAFÍA ESTATAL TABASCO Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL TABASCO,monografia estatal tabasco,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H1993P6HI242,1993,6,HI242,https://historico.conaliteg.gob.mx/H1993P6HI242.htm,MONOGRAFÍA ESTATAL TAMAULIPAS Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL TAMAULIPAS,monografia estatal tamaulipas,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H1993P6HI243,1993,6,HI243,https://historico.conaliteg.gob.mx/H1993P6HI243.htm,MONOGRAFÍA ESTATAL TLAXCALA Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL TLAXCALA,monografia estatal tlaxcala,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H1993P6HI244,1993,6,HI244,https://historico.conaliteg.gob.mx/H1993P6HI244.htm,MONOGRAFÍA ESTATAL VERACRUZ Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL VERACRUZ,monografia estatal veracruz,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H1993P6HI245,1993,6,HI245,https://historico.conaliteg.gob.mx/H1993P6HI245.htm,MONOGRAFÍA ESTATAL YUCATÁN Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL YUCATÁN,monografia estatal yucatan,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H1993P6HI246,1993,6,HI246,https://historico.conaliteg.gob.mx/H1993P6HI246.htm,MONOGRAFÍA ESTATAL ZACATECAS Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,MONOGRAFÍA ESTATAL ZACATECAS,monografia estatal zacatecas,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H1993P6MA247,1993,6,MA247,https://historico.conaliteg.gob.mx/H1993P6MA247.htm,Matemáticas Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H1993P6MA248,1993,6,MA248,https://historico.conaliteg.gob.mx/H1993P6MA248.htm,Matemáticas Grado 6° Generación 1993 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2008P1CI249,2008,1,CI249,https://historico.conaliteg.gob.mx/H2008P1CI249.htm,EXPLORACION DE LA NATURALEZA Y LA SOCIEDAD Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACION DE LA NATURALEZA Y LA SOCIEDAD,exploracion de la naturaleza y la sociedad,ciencias_naturales,ciencias_naturales,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,1,U1-W1-ciencias_naturales,queued
LTMD_U1_COVERAGE_0.1,H2008P1CI250,2008,1,CI250,https://historico.conaliteg.gob.mx/H2008P1CI250.htm,FORMACIÓN CÍVICA Y ÉTICA Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P1CI251,2008,1,CI251,https://historico.conaliteg.gob.mx/H2008P1CI251.htm,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO,formacion civica y etica cuaderno de trabajo,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P1ED252,2008,1,ED252,https://historico.conaliteg.gob.mx/H2008P1ED252.htm,EDUCACION FISICA Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACION FISICA,educacion fisica,educacion_fisica,educacion_fisica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,8,U1-W8-educacion_fisica,queued
LTMD_U1_COVERAGE_0.1,H2008P1ES253,2008,1,ES253,https://historico.conaliteg.gob.mx/H2008P1ES253.htm,ESPAÑOL 1er GRADO Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL 1er GRADO,espanol 1er grado,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P1ES254,2008,1,ES254,https://historico.conaliteg.gob.mx/H2008P1ES254.htm,ESPAÑOL RECORTABLE Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL RECORTABLE,espanol recortable,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P1MA255,2008,1,MA255,https://historico.conaliteg.gob.mx/H2008P1MA255.htm,MATEMATICAS CUADERNO DE TRABAJO PARA EL ALUMNO Grado 1° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMATICAS CUADERNO DE TRABAJO PARA EL ALUMNO,matematicas cuaderno de trabajo para el alumno,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2008P2CI256,2008,2,CI256,https://historico.conaliteg.gob.mx/H2008P2CI256.htm,EXPLORACIOÓN DE NATURALEZA Y LA SOCIEDAD Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACIOÓN DE NATURALEZA Y LA SOCIEDAD,exploracioon de naturaleza y la sociedad,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2008P2CI257,2008,2,CI257,https://historico.conaliteg.gob.mx/H2008P2CI257.htm,FORMACIÓN CÍVICA Y ÉTICA Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P2CI258,2008,2,CI258,https://historico.conaliteg.gob.mx/H2008P2CI258.htm,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA CUADERNO DE TRABAJO,formacion civica y etica cuaderno de trabajo,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P2ED259,2008,2,ED259,https://historico.conaliteg.gob.mx/H2008P2ED259.htm,EDUCACIÓN ARTÍSTICA Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2008P2ED260,2008,2,ED260,https://historico.conaliteg.gob.mx/H2008P2ED260.htm,EDUCACION FISICA Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACION FISICA,educacion fisica,educacion_fisica,educacion_fisica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,8,U1-W8-educacion_fisica,queued
LTMD_U1_COVERAGE_0.1,H2008P2ES261,2008,2,ES261,https://historico.conaliteg.gob.mx/H2008P2ES261.htm,ESPAÑOL Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P2MA262,2008,2,MA262,https://historico.conaliteg.gob.mx/H2008P2MA262.htm,MATEMÁTICAS Grado 2° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2008P3CI263,2008,3,CI263,https://historico.conaliteg.gob.mx/H2008P3CI263.htm,CIENCIAS NATURALES Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales,ciencias_naturales,ciencias_naturales,,1,1,partial_internal_unserved,0,1,0,0,0,0,0,,0,0,0,1,U1-W1-ciencias_naturales,queued
LTMD_U1_COVERAGE_0.1,H2008P3CI264,2008,3,CI264,https://historico.conaliteg.gob.mx/H2008P3CI264.htm,FORMACIÓN CÍVICA Y ÉTICA Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P3ES265,2008,3,ES265,https://historico.conaliteg.gob.mx/H2008P3ES265.htm,ESPAÑOL ACTIVIDADES Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL ACTIVIDADES,espanol actividades,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P3ES266,2008,3,ES266,https://historico.conaliteg.gob.mx/H2008P3ES266.htm,ESPAÑOL LECTURAS Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P3MA267,2008,3,MA267,https://historico.conaliteg.gob.mx/H2008P3MA267.htm,Matemáticas Grado 3° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2008P4CI268,2008,4,CI268,https://historico.conaliteg.gob.mx/H2008P4CI268.htm,CIENCIAS NATURALES Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales,ciencias_naturales,ciencias_naturales,,1,1,partial_internal_unserved,0,1,0,0,0,0,0,,0,0,0,1,U1-W1-ciencias_naturales,queued
LTMD_U1_COVERAGE_0.1,H2008P4CI269,2008,4,CI269,https://historico.conaliteg.gob.mx/H2008P4CI269.htm,FORMACIÓN CÍVICA Y ÉTICA Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P4CI270,2008,4,CI270,https://historico.conaliteg.gob.mx/H2008P4CI270.htm,CONOCE NUESTRA CONSTITUCIÓN Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CONOCE NUESTRA CONSTITUCIÓN,conoce nuestra constitucion,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2008P4ES271,2008,4,ES271,https://historico.conaliteg.gob.mx/H2008P4ES271.htm,ESPAÑOL ACTIVIDADES Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL ACTIVIDADES,espanol actividades,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P4ES272,2008,4,ES272,https://historico.conaliteg.gob.mx/H2008P4ES272.htm,ESPAÑOL LECTURAS Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P4GE273,2008,4,GE273,https://historico.conaliteg.gob.mx/H2008P4GE273.htm,GEOGRAFÍA Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2008P4GE274,2008,4,GE274,https://historico.conaliteg.gob.mx/H2008P4GE274.htm,ATLAS DE MÉXICO Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ATLAS DE MÉXICO,atlas de mexico,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2008P4HI275,2008,4,HI275,https://historico.conaliteg.gob.mx/H2008P4HI275.htm,HISTORIA Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia,historia,historia,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,4,U1-W4-historia,queued
LTMD_U1_COVERAGE_0.1,H2008P4MA276,2008,4,MA276,https://historico.conaliteg.gob.mx/H2008P4MA276.htm,MATEMÁTICAS Grado 4° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2008P5CI277,2008,5,CI277,https://historico.conaliteg.gob.mx/H2008P5CI277.htm,CIENCIAS NATURALES Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales,ciencias_naturales,ciencias_naturales,LTMD-CN5-G2008,1,1,full_direct,1,0,1,1,1,1,1,,2269,0,0,0,U1-W0-materializado,materialized_direct
LTMD_U1_COVERAGE_0.1,H2008P5CI278,2008,5,CI278,https://historico.conaliteg.gob.mx/H2008P5CI278.htm,FORMACIÓN CÍVICA Y ÉTICA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P5ED279,2008,5,ED279,https://historico.conaliteg.gob.mx/H2008P5ED279.htm,EDUCACIÓN ARTÍSTICA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2008P5ED280,2008,5,ED280,https://historico.conaliteg.gob.mx/H2008P5ED280.htm,EDUCACIÓN FÍSICA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSICA,educacion fisica,educacion_fisica,educacion_fisica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,8,U1-W8-educacion_fisica,queued
LTMD_U1_COVERAGE_0.1,H2008P5ES281,2008,5,ES281,https://historico.conaliteg.gob.mx/H2008P5ES281.htm,ESPAÑOL Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P5GE282,2008,5,GE282,https://historico.conaliteg.gob.mx/H2008P5GE282.htm,GEOGRAFÍA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2008P5GE283,2008,5,GE283,https://historico.conaliteg.gob.mx/H2008P5GE283.htm,ATLAS DE GEPGRAFÍA UNIVERSAL Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ATLAS DE GEPGRAFÍA UNIVERSAL,atlas de gepgrafia universal,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2008P5HI284,2008,5,HI284,https://historico.conaliteg.gob.mx/H2008P5HI284.htm,HISTORIA Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia,historia,historia,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,4,U1-W4-historia,queued
LTMD_U1_COVERAGE_0.1,H2008P5MA285,2008,5,MA285,https://historico.conaliteg.gob.mx/H2008P5MA285.htm,MATEMAÁTICAS Grado 5° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMAÁTICAS,matemaaticas,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2008P6CI286,2008,6,CI286,https://historico.conaliteg.gob.mx/H2008P6CI286.htm,FORMACIÓN CÍVICA Y ÉTICA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2008P6ED287,2008,6,ED287,https://historico.conaliteg.gob.mx/H2008P6ED287.htm,EDUCACIÓN FÍSICA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSICA,educacion fisica,educacion_fisica,educacion_fisica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,8,U1-W8-educacion_fisica,queued
LTMD_U1_COVERAGE_0.1,H2008P6ES288,2008,6,ES288,https://historico.conaliteg.gob.mx/H2008P6ES288.htm,ESPAÑOL Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2008P6GE289,2008,6,GE289,https://historico.conaliteg.gob.mx/H2008P6GE289.htm,GEOGRAFÍA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia,geografia_atlas,geografia_atlas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,5,U1-W5-geografia_atlas,queued
LTMD_U1_COVERAGE_0.1,H2008P6HI290,2008,6,HI290,https://historico.conaliteg.gob.mx/H2008P6HI290.htm,HISTORIA Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia,historia,historia,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,4,U1-W4-historia,queued
LTMD_U1_COVERAGE_0.1,H2008P6MA291,2008,6,MA291,https://historico.conaliteg.gob.mx/H2008P6MA291.htm,MATEMÁTICAS Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2008P6MA292,2008,6,MA292,https://historico.conaliteg.gob.mx/H2008P6MA292.htm,MATEMÁTICAS CUADERNO DE TRABAJO Grado 6° Generación 2008 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS CUADERNO DE TRABAJO,matematicas cuaderno de trabajo,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2011P1CI293,2011,1,CI293,https://historico.conaliteg.gob.mx/H2011P1CI293.htm,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD,exploracion de la naturaleza y la sociedad,ciencias_naturales,ciencias_naturales,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,1,U1-W1-ciencias_naturales,queued
LTMD_U1_COVERAGE_0.1,H2011P1CI294,2011,1,CI294,https://historico.conaliteg.gob.mx/H2011P1CI294.htm,FORMACIÓN CÍVICA Y ÉTICA Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2011P1ED295,2011,1,ED295,https://historico.conaliteg.gob.mx/H2011P1ED295.htm,EDUCACIÓN ARTÍSTICA Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2011P1ED296,2011,1,ED296,https://historico.conaliteg.gob.mx/H2011P1ED296.htm,EDUCACIÓN FÍSCIA Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2011P1ES297,2011,1,ES297,https://historico.conaliteg.gob.mx/H2011P1ES297.htm,ESPAÑOL Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2011P1ES298,2011,1,ES298,https://historico.conaliteg.gob.mx/H2011P1ES298.htm,ESPAÑOL LECTURAS Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
LTMD_U1_COVERAGE_0.1,H2011P1MA299,2011,1,MA299,https://historico.conaliteg.gob.mx/H2011P1MA299.htm,MATEMÁTICAS Grado 1° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas,matematicas,matematicas,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,2,U1-W2-matematicas,queued
LTMD_U1_COVERAGE_0.1,H2011P2CI300,2011,2,CI300,https://historico.conaliteg.gob.mx/H2011P2CI300.htm,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD,exploracion de la naturaleza y la sociedad,ciencias_naturales,ciencias_naturales,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,1,U1-W1-ciencias_naturales,queued
LTMD_U1_COVERAGE_0.1,H2011P2CI301,2011,2,CI301,https://historico.conaliteg.gob.mx/H2011P2CI301.htm,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,formacion civica y etica 2 grado,civica_etica,civica_etica,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,6,U1-W6-civica_etica,queued
LTMD_U1_COVERAGE_0.1,H2011P2ED302,2011,2,ED302,https://historico.conaliteg.gob.mx/H2011P2ED302.htm,EDUCACIÓN ARTÍSTICA Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica,artes,artes,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,7,U1-W7-artes,queued
LTMD_U1_COVERAGE_0.1,H2011P2ED303,2011,2,ED303,https://historico.conaliteg.gob.mx/H2011P2ED303.htm,EDUCACIÓN FÍSCIA Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia,otros_no_clasificados,,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,10,U1-W10-otros_revision,queued
LTMD_U1_COVERAGE_0.1,H2011P2ES304,2011,2,ES304,https://historico.conaliteg.gob.mx/H2011P2ES304.htm,ESPAÑOL Grado 2° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol,espanol_lengua,espanol_lengua,,1,1,not_yet_audited,0,0,0,0,0,0,0,,0,0,0,3,U1-W3-espanol_lengua,queued
