analysis_version,target_viewer,candidate_viewer,viewer_page,target_sha256,candidate_sha256,target_byte_size,candidate_byte_size
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,103,48dc8e741ac0544073918dd3a10a5fdbaae3c482c4f341b56d1149be99caaf8a,169f3a8db61b36cf5c84ca3b4529608045e4437d106767efa6bfc248840d2ed4,809853,325166
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,105,46f26ddd3f5c24d072f58df70fbdb1411f9c6492bd91ff99cbf7b6a27231a79e,a582abb97e6c9d03c36ca513110dcf81ff4c14bbcf198e9d080f661a28bc12d0,558102,306861
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,106,3235b84a8f848ab6a7251587bb387a7a5116cb8de26aee7e5f21b796746e7aa9,4717175c29c1d537993bd1266d6895818283d21bc7af67a519dcce122cd24fcd,397711,270378
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,107,f551eb05da5b94e7dd3810facab345db9272b17b7d2d24edd8fd72f33c455c5c,fade5bc501b1ff3e5a72931c4e5af522193b572f3e7e58a516418513f94a38e5,351654,250707
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,108,a451a71288dc99d372cd6818a3f4d381b90d0354fee8923a2ddf15058a830d27,f224a8e9e61bf3d3057af409b0a566fb7c5c4f0d800bd4cb53a9cd122c172964,566255,320888
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,109,d31ce3f15952b1dcc32e5286ad851bb7ab567a455ddbd74b438b44776fb04117,649e25545bf55cf8fb47e610847df27e72010f732a24275fb7206fe40b903f81,275965,288902
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,110,f534ae5a6ad7e3940353e2c9d1abff6f1fa1ec6b9c95e8aa1a0ca14802268527,8bc7de4d22bba9d4c296a97bf5abb7c5c1a1617bf713193397cc802f4363aaef,971682,341869
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,111,6552a3206814d4b30cb0cf3680fda1e217e2d084d17870f56c953a38f5a6cec1,63f8f59b00b0951e75591e8cbba021fa7f17416a5dd02abea4b242d5f1dfcb02,1023397,309029
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,112,42584b623ce85bc2df66054214c626e87096837de7464abfd0ba1a53653f5f39,814ca9624677e973b379fb696193af9ad7c8f53b1b1b4d1f7fa6e606bb658dc6,511822,336266
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,113,c2d463cbf2cb6fd48c8ab71b6ee2d86d5d3dbbe0a4086bb7dad1d5c80178ad70,8c378f80a044bc09c488cf39f710c9791387dde154542abfabe4934a2b4b648f,461915,287340
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,114,218fea223adb6fcf91dc5c24de1c08ab62c92f7000d62efa2b2dbb1ae74d6a1b,5059b860fb0db26c6adf32c595d764911844d1fc05a16d05995379562e556bb8,406449,352633
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,115,5be84f0a8a17c23d4d21effd0df6d8aa55f264d5973a1b496a6b247ae6d2a7ab,f27ad05936ea084624fa6af28364fc586567942a471ca6ccbed215a28faa0cc3,528744,378605
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,116,237848750859807a9eb532e9f0a24745a738ed546ac4607111bdd59ddf2899e4,233fa3653f0985f3df7a6a1cabc4d4759d5eafa37fc700df4c51de87ee131d88,334521,240031
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,117,5ce10b976045aac561a46092325d175c972ac9fb20538c5ae8b9b7a20a072c35,90565db4b10699112a2d343e58b322d7494a4dda8ab5264255eac5eef088fe92,658967,247419
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,118,12dc5bd7a554efd38250cb233362c98fa89a2a77284ed787ff72b055db2a52e7,79a58cb1eb85eb4b5450cd6f7ce98554afb069b833b8bfed1697614c84ed30e2,315937,235035
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,119,7dadf4f3221b70236eb907a19bd5cb3e2d361f683dc7eb968b0198d7e35dfd79,b7f8fd7ac6bd41850053153089adf6d7ea0fac4217323c1f61b3e0c088c97e29,489698,206072
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,120,626f8f7092b2b71a34a478eba36f53097f9b563196889264de75610350552857,0f7db549c401b939e8d06999ad953297901969beb2c06912ab2d23dd2a36810a,196416,231038
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,121,2bb797d3c254d3fb6347349009a4d0244f7ce61c2ab46649bb800dc804c49812,192b847ffa7c46ac60b7bcac1c9a0720c8a24f723ac17073fd37e93d9d0f903f,287177,347735
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,122,c967d79b46ec5090438c91b3348276e6da6bd4e05ccb6d519030b07f334ba2b3,0bc2c1cf9879335e02c6a3ad328bc9bd228b73771d6cbe8a574fa5c25c8121f0,353771,418348
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,123,d8f3d532231f8b2b2f11af3ca2e205661526aefe604b8aa35c3403909457a08a,1141c899683ad68b996f8e5db4982f6943fa7975b7ccd57b577a7f2832bff255,668139,373310
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,124,7ef8fa7b6b3d58a0e2161245b9352feec6429df834cc095544b532e64ad0561c,2ea962297c80f790d9ba0c34bd50496c5c4e0e003fde921e622ec1b89dbed9e1,371003,495009
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,125,5b8bb582941db060ecfa1218b990a5a6a706eda99755b15a31c75e7c6ef5af27,b0376323dfbb3eab1bb71dae266d13c35f35270b7d2a8c2711765ef4c4b2a28d,499077,365856
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,126,b3589850fe10a836d309e7426b72fc2bc6957f72a4c4c5c01456af6496e92165,581c133bc86752d77ba221221c64a5d202a601ffeef1f30169ececfa2e0f086b,467662,106418
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,127,13d43df2de1860606875b35740a291725f39995df07d0b101b2bf6f4290b7402,3f3ab224a71efeb9f1bfa165688c405befe68ff9bbe343579ac0f877d8171a17,361845,258814
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,128,a869f5452bdafc078a4e05cb7ccb4dfe423d57d2962081f5e8f68ec5feadc56e,9d80aac8a9ce8446706ab1c0ec77637710d8bf85f695c5e456a5e533da9550f1,559902,146746
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2011P5CI326,129,358c8d2198bd1acab876cea8cf8301066636da3cdbbea2f55459ef462562a4af,e178fa02ce7c2ac34d7b119c2b5012ada65581ee003442ad8ab5ef9c51a39f03,257892,134768
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,1,24c04d23291136535f39286abb5c37110188347a786f830d8d1c080cdfbba4e9,18dc3b6fff0467d7e1bd73734a898fcd414b404b347db9a822a5a11b29dd11fe,564210,501852
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,2,e6f598a680166d0c7d8d8d065a557ee20813c597fb9f9b9c8da248d90d80180a,f5329def0a01b20afcc63608f6fd157aed871dd93c78e22828dc4d63ca5280cd,17401,50254
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,3,6e6fc86dd128354b34c680ac2a371cbbe38e522fe7ce35e7e0df84715b67b726,69562ed95ca5ccaaba22c2996b18ccdd461eacc8740386c01c392c0a94de38fb,87482,91306
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,4,2289b5a4d1cde81324db7c43ab85c0ab6ce9b4824b7e085273d8fd15c3e333f1,eac44fb494389411508b9fa4a98fd2447a627a8905b1d1d7964a80758708446e,217715,239364
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,5,84528530b55ce89da74301ec3a2d3c982f5cfec047ce9a6fb602ef1f450e4ed7,41e9ae0da1019cf1ff732157c761dc06c2bbd46fd244d636e8b5c949150391ab,488798,209358
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,6,43ee59c9743204910e242bec80e05a375f5f697c493d535a1ff03dc50a7fa8e3,754b6e93693464dff3c8faa49f123c20c8288b40257a256c678d783d7bd63103,281876,249349
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,7,6d84d116a30ad084622671a7ffffabfd27a96d9e5f227a8d39a7edd078f35a3d,284dc18bb54280314445c5fdcf07ef72480dc2fcbc633d4aec45e062a28a4bca,223268,210350
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,8,79ee292d98d88209fb69915bccae012e5643e7d859a3518d60bc8d6d3c5cb9ba,52ab339fb3389d0798afb6575fe78d815f2b7b0bdb94fe5ff74291dbda9c88d0,549733,414371
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,9,2266f5374a2685c6693c51d0bc891812ddd4a1654cb82e88a8b918de3969d244,b8c002752ce2fe7119c00b69dc542e87cec1d48be0bb6c12913358408d446eb6,478594,368656
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,10,3e514f876276e65fc25d170395ca2098ac5604e52a989f89c8d598cd10241cc7,e61b711f7748a35249c84bbcadf79cf7333ad7d610f51a82d8429076c9d037b2,550638,412033
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,11,4849d97529763b3e822cab08dac07e6c505ee09b1b742cc30b0543f4fa7a7694,9b15fcb3191e2d42c64494e508ad0262a0a829d50723c2b928e0277728a97f67,375327,298628
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,12,507a9175bf2c6964a4d454070c98f12e43d1ad21337d2d111a4717ab49a2ac5e,644168ea7ad2fe043c6b1c4d657f59517805620910c85a6cb363bc3e2fa53559,546135,476542
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,13,c53379dca444e3cf896af89f0d79aea3064929a93ad9ac45bca025a3f0a35f1d,d6161bb88595cb1f349adee86f8bdcc103fdb5952c4405483bf87219d499892b,664947,574486
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,14,72b41bafa53bfa9a15298ddb3b6802582f8b00e6e09954382366dc7f32355abd,c19e66031b48076da38946c83cb7eb4c43238b84be66c7f6c544a067bc0ca49e,378374,312966
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,15,fc5a2d1956b133d254bea17fc6b810772739ce16cc609f65e4ca7dc5b409d971,8f92074299bb6803db8e8488a88c08aadc5113d0ff96fe7a1a1d7c0c374b49f4,492596,421093
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,16,d7b8462381c55a569698d524cb3dc6a9325321acad6ba2670715834bab2c42c4,7e0beb6c272a0b1560fa736d9ef4598a83e013a89e702e9e7aef73757abdc847,431381,352702
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,17,c06daa661a009ee59d7770082ee2580aedac349b2f909a276fe7d86e33b18f69,25e0e1155de6365f28b3363c251a6d69b5ea2dacf571f6f28ca0584d76a3ce45,450777,333810
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,18,a498e3920e64181d6bf46c5c1bde0fe486db5438b01c634c3fa77e6ccdf26e0c,756e7bd07595b4342ca31d2c9f517bb3be6f5786c0db15974bad34b664e3c0d4,329976,270310
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,19,87aa0ec66e965452b8b03260b15514cbcea0e17e562e425bec1c3dd9081a617c,0854f8781285f87d2aaaf9ab99650fd72bc72c778fadae0e94901def9b7c1c25,387888,296540
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,20,4fd9927bc02e0f3ae7e04387682e01b245510b2b2a288baeb79f81a891eeb5a1,cc9e0092e68b332e4152f57ba1f06a533c115c925c926d28a9af283ee62f4edf,299121,268603
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,21,1eb32f77645ba72bc170778ddb01f1f52573212b012dd284ef1c3b2ad1ffada0,d6e0ff714f7b3d143ca4d244d2a66a89f547760552e442f2f99c7db8b6dc9548,467499,346301
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,22,86524c4766aef170326ab4d638f7df20e3f2f756ec7b39bb1ffa152db188ce0d,c28966dfa56e6fe863611b959a3629dd26b8172ecf6f453c885d28c1f0a96839,311422,277895
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,23,e834238c7bf1f4bb6e64c56ff9b6263493613b017ac91a62aeb37fe8c7cc64eb,045663441e8595d1e117a50dbf89b238c9b2a56c4832414d5464846ab79c6c24,550472,392700
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,24,7bb12c6c739245dc743e2626d150ed82f8773377b3024dbc2c033c777193e021,a55b738228b2b2760067319ad1c2cc373cab74ef7d035bbc943c19e94930ad1b,404113,323874
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,25,6b5ffbabee0930ec122fa32e3929b3f62e31b5ac0ee98b45037418ffbd63d37e,c3bfde24f60bd6cbb4026b8da81838a12839e02fc18f50e5b9e2a6978b557604,176783,192963
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,26,2ec4247a954d9c88aad167437be88b341a424a4afedd19c9ba44f99ca80491aa,6e0d5e615b5669e97b9095f0f77dbdb3fd82a081080492e00d6d0eb1c2b1d25c,425468,339110
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,27,525a7c8290655a8b782e4445656d94ab305d54d392768e3f483b245abf7c24ef,de4f8cfb180472767838cf1090e5d813d8a35d77751412e8baba6bdcd8e25685,383345,311947
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,28,807907f28cd89db4ba55bacffd31d5a7e09323bf799d41faa4132cdcb9262654,ae49c861af8e854867f8ed705f450b2a7961d417ddf5d9ad678788e4e51d4315,555905,407507
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,29,8d755ab95fa867ebbf08320ba9ca428897e52a72af771fd60c5c556b96e10099,0e948f9fbd29f03976a891a404a8c18a5ec94a8d4fd9bd7fa77b8a080657a2e7,357339,317242
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,30,9090302161f6b6399c6e6d2f84351a21feb2dad34be7d2763f253d6b88f89928,0a96e305b7eb7984a1f1655168d2c1fa84541d9db4cd58753a27dcb417f83ef7,397858,311834
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,31,37db17ccef19db08e8fc67da0a555adbc15c05951b87e18cc29b0576c64a54b6,520292bbf1fc6d539bb718834c7de0d2890e71e14d31489a491c94bbd828f6a0,373075,290551
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,32,183902ea8e0038b5733a0f4b7c268156722a2294f57ab7c1fc4fcb8c09c8c9c3,eca402c599efe3a1f1da1a14295649d8d3ba89bb951314bc17ca40ab564bbb51,430351,331015
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,33,08e1ba248fef142a5a8863532959ad7e1aacaf6c820579d5417f149bc1e91720,105d195644127e1347b66b5c1510cda3222119265a0c194f347e7ef892c42aee,432552,341051
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,34,9ffb08f801597788430a557a8dd0a2fc3eb31c05321024c70d7c5fee996424dd,abe59ce9139a76433e421835e38c0c739683d7cef63f9b836018b9d2f3e90eb9,516663,391446
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,35,df60af6986d8cdf39dd35409e201f4e5188d85deb5ac24ff97775fbf99326f63,e637110f9f82b9bb241d6e3fe0de3be03d38ee1ffaed6b0b702abd19364c1ff3,547263,440714
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,36,d2c75ffa9b100e0fd8fb2ab461fd3b0fbf8f7d144c197569fa395603f933259f,92111e9e5451440dc8c5b6d3ae00dd1768be0ac1d1bfe608504a8692f216d7ce,466744,365753
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,37,aed4597260ff335a3551c4b0117a80a30dd602d5ef0ef303fd2755239ebec20e,970a7dc693bf204fcbb34ca367f3ed025060f37186825ded602e896a2f2c848c,568117,451460
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,38,8b4704040a5cb98e57dab385785fe890751e2c85e5b3a2554780146b3165d931,c48ff615ca576b2b0ddcec4fe7ef89eaff9892a1c08703544d4dfbc6bcc1c372,535236,396289
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,39,e72a474c3959ce09710fd6553d9b62098e7d2fce2c14d9222d73cfde49ed5ea8,1960bd230f5cbfeb13fec64e63b029b982a819b4e80a5d05c0f17194b458f5f3,406786,310109
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,40,cf94a0ba0819854579929d8d02b4870f232d9ceca6621458dc41cc22ae21ba03,96ee5078c3b9217f5463debed8efd8120d58abcb26a99fab84469888c9977409,218602,209926
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,41,ab05ee7abe79809c1c9df4585a245de8caa572f8bec0538ebeb1f2e619d06b68,03f97cdfc45b50ceb82cf4f5bcf79fe7cb49ad20a07d9fb2caf8c2be22e7cd05,210772,204246
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,42,ac7761cba28de97b9caf19e43391551f64c73b41a5ae993b043bb9293b56c2eb,32065e9a3ca786b2453f2ee9eb3afdb348e199c8f7fcb48564f32258426ccfcc,892854,300164
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,43,83e5ee9542f30af8289bdd0d743b47ca319c2cf97e54f826c3b0e20a94758381,6010727755b4f7abf3cbec749ca8eba695efb8c0e8fcfe3262a1b0ca8114ed0c,918339,293951
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,44,ecf064488ed8f6bea58e1b90fa04832c8e8f9a992b15cf4346076c9de2a9b066,a81dbe10cfd3b3b169ed44a27373840a6680ae0fcc23e31622919773bc4e1438,399390,307627
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,45,c24ca1867201fc80c855fefdb18dd20c6cbc02a67d58fef581e66d5a4176565c,c5c98d4eb0e2e3495f67e31dcabeb04ddc63ede46296639ff15a3e6ff1df970f,413762,311997
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,46,f6386b116044f5ba4b28d51c93bb36be03ca8be67339382117ff3022a68e5d48,8ed4e97f9aa7af0c2b5120314c2c83e4ec2edc0c5f9fafd808197f742b38d64b,436920,346157
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,47,b4b415f8748f2075bd33294497938ae96c77f6b09d10f58629823df8cbda456c,9fb9328f19439dfa608b6d8cce82f06dc205ad0c81a681f7c797426eccadab37,313679,274677
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,48,d084bff323e60a813aa2e8fadc6e7763a8498f934e968bf726a8e47db21f2da3,0ebdbf6591beea6aad956fd1c002ab388e1c8ea2da1cddcf75e0e78a04823842,442553,348427
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,49,df31f4074a47bb3db4d02b974c89557048bacbf9608880518c3471304c009cbc,bb7206586c506942f7054bd945f21e8b1cb4efb7cbaa0331375f2d6f10cdc032,367859,281877
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,50,2e3c8263f13782e315c05f626eaaeb2206dd38388a52bf31d64ba49352398b4a,b938719155bbfcddf284efa36c938bd86811f497f132c106aac1c84be66dbd99,412042,370016
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,51,f334100084152f8966af0827a45590c1dfb3d0306f496e86c7f3ac94957cd88d,74bbb655d11839e27b391c687b12ec3d4b8f4ebea0cd2811801843b25e8a8711,591833,427195
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,52,2bf5394db193b03c05d7c7d1e4d28faff40c4945141f31e6b654918d69b916d4,77713ae3aa61e4b7b1b1f2d615092b95483fbd3a8e5dbf79f542ae9695c84f86,374476,328805
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,53,2b43f480535be6697dfe14b5b87503d0705950efb5b85b194b54e7f91b6d958b,96c9cbba4bc246047c2cc656beac0b1070385aadc92abce0ca5301973da735a2,239207,222686
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,54,2628987225923f8a6e249dba6416fddd901b42355fb79fb628cc79ca7ffc8e5a,98ba36f22ce450f5e92c45ccc4ba6fdbc9519df123b0cfedb82a574c5e95345a,464187,332389
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,55,2a42ce23cb3d6d1d967d7c35eae88e28dc36bc8688aaee64550ac26acf78eb90,b5ba504dc7ccaa972e4ebe6bf4f5bcb83cc03d32bd1736a440580dfb7fc7e421,435595,364377
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,56,45bb422905d279b459b6dc29fdb32b5766aaae00626e4765a1cce266efac3eb1,de02f1533eb188cbb0d8525784fd833409cdf6cafebd0b87600062e0cb08a056,361897,320332
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,57,0d05bda8204f3eb86df01787d1a88c9d2789f72f3e5e5dd592942db8fce64832,0c12d8f3574cf65cc19752fc9428f97f4bc1e03b625b5864ddef2f3581ad2fe7,400733,341035
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,58,e25a3abb2d34ee9f676a3d8b3bd162a97a2906fb369c8eb5512b5d6dc8d082b7,7b120d3afacfce6a0b77e4c3a95c15dd422e855b8ca31bad2c4b2a9e34e00f94,529661,398513
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,59,42c0e95be9d3122c715cc64cb7807278d13b3f3dba37b342172d6420dcece1ec,f894556e19d33ee607ac65f3dd1ec7e273594269297a59b4f1ac2af458468b17,536384,433451
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,60,39fa9aafe0a15283b44c2e0d2881f067cd98818a52cfd28298e0ce311b8c7453,92414a0af260586558a5f7a38ebe5144be89d5491b763deadaf29e6444383241,212313,213350
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,61,054a3dc24e5df78e2275bc6f654824a3a45f72f24751c61b02130910d9da378a,ac84e0f35d1b6c952d90b91eb7a52c539cc01d7a65d8bf547c689d16b29c4588,412958,315098
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,62,072715c014db27067e83e7a3f52a52f6057d07b08cc5bd257a9eb0f57e38eef9,467da0a1265b286c2d459ea7c8991293ac3ecbbf46843989ee5e372c9e151d7a,430012,343507
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,63,0d8f3b93931807ad69c39aa359624f11bef5050b0abaca3425209098e2f6921c,77cdd943febad38ccb97c2cb002cf2aa8e4140543740af2db3d532bdaf6f39c6,634955,490205
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,64,7fa581ff56c09444de4f271d4bc284f10648611bb8a4be5b51384cd1ba412f24,5883c7e3249a730dd51f211b4a8eea7da7b0da89364da7a2d22b25870b32263f,392600,342905
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,65,af879f107d0da9301b05f9ba9bc6d6cb37845318d0723752b8b657c569a8ac10,92c296323790f1ec6b6f09bb2ced0a345da3b701ac170ec2a6e8aef9593b2100,567275,435984
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,66,f8627ab1b98bf886f842ffa03aecf0db446683ae9cf1009901281d7ff5ce01d4,aafd316aec8b749eeb14a72ad9ada39a32a5cd947c1d487994b5b572aac626ab,533042,430974
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,67,5dee378ca924c6dc7231fbe2dbae0b19de272a3e38e420d4c3f02361641f8277,e1564bbd6b322ecefad26636a2008cdf7ae0a9aa6f46d8d6c33dd3190e687a16,201779,207634
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,68,db287fec6a2adccd99b1236c3d27e0905626bb1eedb165ed501c88a37fe2922d,9fa1a0a74dd1c640049ff823f2306cdae134dcc19b3af2a43585576bcd723c5c,356190,301583
