analysis_version,text_sha256,token_count,char_count,occurrence_count,viewer_count,catalog_generation_count,grade_count,first_fragment_id
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12b93d0429e813873a40a9c95f479ea62872aa8246f0fbd7109022d27b99075c,5,36,1,1,1,1,U1-H2019P6FCA-P141-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12b9fc88a8bbd42d29b9fb671cdd9fe3bae011cde95ba307f864ec836812d347,8,59,1,1,1,1,U1-H2011P4CI315-P093-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12bc1ff0996189a5749def99df9f8b1b347601ee80fbc3c2a33914e74ee6d78f,21,130,1,1,1,1,U1-H2008P2CI257-P055-F004
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12c0e8769fa7584cdc302a7f1264f9ba682a42833e94503d10fdd8ab7853dbf9,3,12,1,1,1,1,U1-H2019P1FCA-P062-F004
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12cc30d51d6b7d3156a5890a0ddcaa9e9ff723a9bee900be3b3d3c323c979333,5,16,1,1,1,1,U1-H2011P6CI336-P101-F019
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12dbbbec7d9c7c780450de6d635c31e62524a9849e8ac1b97c7f2a602e310cb1,14,75,1,1,1,1,U1-H2008P1CI250-P097-F006
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12de1f05626ab85a75def4a7b99f3d1cc488f911fe49451d63c20d37847995fa,8,54,1,1,1,1,U1-H2011P5CI326-P115-F009
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12e4d236340fab35da5dabfde7e5461fb1700043b3d918ea413283463f925c25,34,207,1,1,1,1,U1-H2019P6FCA-P113-F002
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12e80fdea70a59b51a50677b53c0497bddc48333097146e51b8ba01ee1c49b4e,7,47,1,1,1,1,U1-H2019P4FCA-P051-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12f163b26754682ef3173d0cfe9fda785884d7ddfc2da33d85a594fa83cfb213,4,26,1,1,1,1,U1-H2008P2CI258-P042-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12f2fc08011fd61c9483acef045b36fe904b512f516524b4aefcf1677721a46d,3,13,1,1,1,1,U1-H2019P5FCA-P131-F015
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12f683bc89b27d8ca928aac84a3838c9e5769f47b89ce2a36e9afada202bdbaf,38,196,1,1,1,1,U1-H2008P6CI286-P029-F012
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12f97737bf2d7f40d8a3fd99d1d3457dc1ca18e421ecc1e5622761a16c6b9201,11,60,1,1,1,1,U1-H2014P2FCA-P015-F002
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12fbf74fa5b6c38ede5fc4b8c53d3bec138886033381c404dcf94b5d547bf165,6,40,1,1,1,1,U1-H2008P6CI286-P021-F022
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,12fe6792e41e3f9f07798d7f82245ad85c4f8cb8e57a1a68d94ff593b938ebfa,31,187,1,1,1,1,U1-H2008P5CI278-P044-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1300ab229b45dc238892d5affd20eaf1e0a5cbc4bc37fbe71c28ee24cdc70beb,22,135,1,1,1,1,U1-H2019P6FCA-P060-F006
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1300f7dda9a5a5fc7b33d51f266c909b7d46b20f086dd16444eb4e3faee70c13,6,38,1,1,1,1,U1-H2014P6FCA-P114-F009
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13032aba137499c3ec23e0cf9f2abf47cdefa132b48c7583ba5c9540e371ea5c,12,80,1,1,1,1,U1-H2014P6FCA-P050-F006
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,130371f1ed21fed35bdf4e581183fb4e04754733881ee8151ce447cb69afcb16,14,75,1,1,1,1,U1-H2014P6FCA-P119-F017
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1303fdbab145a71c067dc6a53621d2fa778ac7d83b7d9ef6b36c83d413c438e1,11,60,1,1,1,1,U1-H2019P6FCA-P171-F012
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,130792692193ac62361f8aca56a42cfe7d19bdeed63a62c370113495838ddeba,37,221,1,1,1,1,U1-H2019P3FCA-P077-F014
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,130ab373630f1d15b41862b1d42b7639a9bd77aeb44257d1dc44966245799dc7,8,49,1,1,1,1,U1-H2019P5FCA-P090-F008
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1310d134ccfc9c67803352b7fa28ce6e51890ea3b760467aa230ace400eabeb2,10,56,1,1,1,1,U1-H2008P2CI258-P025-F002
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1313231ead4ea0929a4e483aeb82bf356f70f9497c94b6b02db1f149551e73e6,10,60,1,1,1,1,U1-H2014P2FCA-P046-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,131495ff17888368318746ce023e2c2704d2ef259dd6c6bfa1527971a20740b7,2,5,1,1,1,1,U1-H2019P2FCA-P129-F010
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,131c208deba5523c623736028e4c4dcd88609dacafe2b916febe02229d87326b,5,29,1,1,1,1,U1-H2019P4FCA-P107-F010
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1321128dd5e6f2ce64cd2d28582b0cf7aaa4b43f1e75f4d649932ea51d79524e,11,55,1,1,1,1,U1-H2008P2CI257-P017-F015
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13240d172f4fc817f345803886e2f65c8a37d17371ee98f70a85d63cd4b099c4,4,27,1,1,1,1,U1-H2014P1FCA-P088-F002
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,132a4f0eb8c31c5e751787de3fea2c6462be78970487dd992e4081802f16ce50,7,48,1,1,1,1,U1-H2008P3CI264-P033-F002
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,132b10fa925c10f9e63e66a730322e490294dcb088867c0d77fb2afed5bc7b0e,35,215,1,1,1,1,U1-H2008P6CI286-P029-F006
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,132c5e04054d50299c8773b299a17e571d21edda6815bce9b0d220cc26535b6a,27,144,1,1,1,1,U1-H2019P1FCA-P085-F010
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13344b2e87435d4c25336cf900354db2115b9062bb9ff903bdc6ba431dff8a4c,16,101,1,1,1,1,U1-H2011P2CI301-P133-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1335660e09b2e7e47af9fe0b5ed9454f3487a827ceea796e3040f05542d6df4d,2,10,1,1,1,1,U1-H2008P5CI278-P064-F017
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13375d73c956a5ecf959469dad3724c800d28e03254138c78bc1bd3fb134370b,1,2,1,1,1,1,U1-H2019P6FCA-P096-F015
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,133840f3485d395e3ecda06a214c7b03139d19d6ef29c94952dbf1cdd667b31c,6,32,1,1,1,1,U1-H2011P1CI294-P018-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,133966dd7c8026a1a4b779546c8ec7db42515edfca7174bc54b662cc2ed030d4,4,26,1,1,1,1,U1-H2011P2CI301-P151-F009
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,133b7abfb2dd1550631aa7435c2b78c723b8fd4aaa85d8f6420b283782484be4,7,44,1,1,1,1,U1-H2011P1CI294-P067-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,133d337d37b79fc7643ed40657e6c7d431e76831d8220681c3124c50748d563d,2,24,1,1,1,1,U1-H2014P2FCA-P145-F013
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1343c04833c770437da113ffc9332eb3cdbec00ffd524302588fb05da26ff579,12,60,1,1,1,1,U1-H2008P3CI264-P018-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13501abc722874911132dfe61aa49fc7677149fd44c6b07c5f019b86bcaaf4cb,25,138,1,1,1,1,U1-H2008P5CI278-P028-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1350eb461734a0607ac4403bafbc07bae20799beec24f175c4053672128612af,24,144,1,1,1,1,U1-H2019P5FCA-P112-F004
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1352235e97e2bcef767ed2fc0592a3d6e49b90c37bb1100082d6a871a64c1f0a,2,12,1,1,1,1,U1-H2019P2FCA-P056-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13589d643528438eb934c1d39a737a7747dd4df49bf55339031d78eeb66417dc,10,58,1,1,1,1,U1-H2019P6FCA-P125-F004
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,135b8a1fcaecb44700cd293a535dbdb96a72abcb08cd25894386aec1f132df66,33,211,1,1,1,1,U1-H2019P5FCA-P098-F006
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,135bbddb9c40ce43db42826c9224f44c0007b7c093778c230664603ef5dd10dc,19,119,1,1,1,1,U1-H2014P2FCA-P065-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,135f3a2aac27757e32b8c0e7dfb1e2138e4313011d7ebdf2d430fcb3d24c43a5,10,52,1,1,1,1,U1-H2008P2CI257-P049-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13619519683efe68f9088649c8560c71ad6b3b7c5d466921e8db22e0901b215a,97,582,1,1,1,1,U1-H2011P4CI315-P084-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1365b83d5bb555e804c04a80abb2f405e9f99fa611a2c649048eb03f3e0725b8,10,66,1,1,1,1,U1-H2011P4CI315-P125-F025
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1366d9aeacf19d17b4ffab76f881f314bd1ba7eed704b2f7bee860ee7d78abd5,2,17,1,1,1,1,U1-H2008P2CI257-P049-F008
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,136b8bb66c86a9ed9ef8b05d1977507a58295d453018c4e6c8b8f65b6e3f47b5,14,76,1,1,1,1,U1-H2019P6FCA-P178-F008
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,136d0ce22e1d690132d0b585f9f0455e7b6ed30f2628be518b5c8d8e7acf51e0,7,43,1,1,1,1,U1-H2008P4CI269-P013-F034
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,136f0f647ef826547052da41e4355475edd21c77f07d72fea884f75ea9b89fd0,33,201,1,1,1,1,U1-H2008P5CI278-P017-F026
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13782eb2ebc49e36c4be046230c8ac3e94c2d5f03634d5fff27f3ef754925cf2,85,579,1,1,1,1,U1-H2011P4CI315-P107-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,137b333f546c03b28a5709fb2f4290adea8446a727bcf46473ed065e2332db0b,8,59,1,1,1,1,U1-H2011P6CI336-P081-F006
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,137d2fadddbb5be2d4005cbcecf4d498af4c20f9966565b59d0ea953cb1e7f43,8,35,1,1,1,1,U1-H2011P4CI315-P073-F004
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1388f5ed328dc14c0aea8fd9b4865427f87c2dfb4c6137b8f89fea9a6a42bb93,44,264,1,1,1,1,U1-H2008P5CI278-P018-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,138af1e444580f9be2ad344255033eae51a7e25168277e22f45adad11d4ee706,8,47,1,1,1,1,U1-H2011P5CI326-P027-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,138ca8f3472a3c144b63e9b3e102ddc584d31a5e5e14e6533988acbeb22bbf44,14,74,1,1,1,1,U1-H2008P1CI250-P021-F013
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,138f2843aac8812704fc525f31cb471db347a28318804bcfb044b3cc2804d5b1,3,19,1,1,1,1,U1-H2019P4FCA-P023-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,138fee72b484cc75816fedf92c77418a3225fd3b47537e6464868769f73a10e8,42,229,1,1,1,1,U1-H2019P5FCA-P133-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1393652340cc45280841dafad9e813c67eea90b020e4ca516747d56d8575d375,72,440,1,1,1,1,U1-H2008P2CI257-P045-F006
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13937f4a0156d9be06cee4d861624d3174063797462a401be5dcb351d6954621,10,75,1,1,1,1,U1-H2019P5FCA-P097-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13964b80f726911d21e655487f1d0dfcb7099ed18ce0e2a6214b184e7abed7ad,7,35,1,1,1,1,U1-H2011P4CI315-P084-F020
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,139677329e9f92486611c77d43f7c4301e5cecc3d1a85464e1ac2c2e49d51757,43,264,1,1,1,1,U1-H2008P5CI278-P031-F010
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1399294a146d18c8713a0d5c9fdc2e71806933208d8e3baf63bd8c04f1c5a127,6,43,1,1,1,1,U1-H2014P4FCA-P059-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,139a7cb16a9fc8654061aa214cac804e15c4a0a812d79d84200f13e7ebfc6493,5,27,1,1,1,1,U1-H2008P4CI269-P079-F018
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,139d3d44da323d5da51bc4ff8bf150d7eaa03f1af55eac9710e8d91f643587e6,11,77,1,1,1,1,U1-H2011P4CI315-P075-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,139e1f264df27fbce285e8097a275439c5031108d35102217a305745405b1e0b,7,40,1,1,1,1,U1-H2019P6FCA-P178-F012
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13a299738f301cd1ac5a56421c1a7e3b0a6e4ca4a6e9090376c1be9f92efa6e5,16,90,1,1,1,1,U1-H2008P6CI286-P021-F013
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13a38f0087096dae5f8b497dc6621ab55e3c481240af468f38ff9ba3f1d864b6,28,166,1,1,1,1,U1-H2008P6CI286-P044-F014
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13a4780680fa8a2eefb2b59cd3d4d8394d5ccf8d4831de283761dc4a49b51087,10,63,1,1,1,1,U1-H2011P6CI336-P123-F025
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13a73fed1dc0d66a95f0d0cf8aa0e1cc41f1a39820198e790b6fcd918afbaebf,35,211,1,1,1,1,U1-H2008P2CI258-P022-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13a83e53b902b22737179d6809d8fe5483c9387164192a2e3b57e8d050f50c35,53,309,1,1,1,1,U1-H2014P4FCA-P125-F013
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13aa0577ce22300678ca740f9a864be3162e9fd6b070a96bd5a584a06ddee910,30,181,1,1,1,1,U1-H2008P1CI250-P080-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13ab40246ced37b611fd2c931f26ec43c661f080c8ef48360bf981d6c7c90408,5,32,1,1,1,1,U1-H2008P2CI258-P024-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13b31e61c3456aadffafedcd88a396346e6d4091f5908fbc22ea48e50f6ff73e,2,14,1,1,1,1,U1-H2008P2CI257-P016-F018
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13b32a2c10b5bbdcefd98288090f25ec1ad9db75b2e6b0b975bfaca12d9d6abc,52,290,1,1,1,1,U1-H2014P6FCA-P155-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13b780a2f56cd79868e8d9056e8c7cdab5d37b4bd3c5007d497e18e1f0b06cc0,58,365,1,1,1,1,U1-H2011P4CI315-P068-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13be578d9e2d3e7d270667c9bf5d96f89039bb52339b963f993cec77ae4a8bc0,12,62,1,1,1,1,U1-H2014P6FCA-P154-F010
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13be98cf45868eb124307c7cb0216a5938750ff5566fe4e3107caf8c55085744,19,146,1,1,1,1,U1-H2019P2FCA-P030-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13c07d93926db6f705d0de726a851273b29f7507fad756202a6e255aca1a7c63,9,57,1,1,1,1,U1-H2011P5CI326-P094-F008
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13c6f0b87c3431e47950fe69506a7081a0c248c092cbfbf977a64b294af884e5,35,211,1,1,1,1,U1-H2019P1FCA-P151-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13c96e6e00a4e064d1e6f0567d1243eb93441d5f13393033bd069464aefab798,4,20,1,1,1,1,U1-H2011P1CI294-P042-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13ccd75c7127ec3b82488e3136524e3bf455704eb8144f85230f108b0fdc4df3,25,138,1,1,1,1,U1-H2011P4CI315-P070-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13cdb28202be358a727babbeb82788ef14e3c831aaa989b9b35f8b0cab7e5416,2,7,1,1,1,1,U1-H2008P5CI278-P057-F009
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13d325d04929cb89b0d7d16ce4cc6b0501796ca5f5a712db22ee8b10551b8560,24,139,1,1,1,1,U1-H2008P4CI269-P079-F022
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13d3546a7cb6926c520fe8c73d5d8c56435e912eee64890e5aa8af16e1431544,24,154,1,1,1,1,U1-H2008P2CI257-P034-F002
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13d7bef4df977665847070198fa180acfeff23dd70c04766a9d4045a9b944eab,9,60,1,1,1,1,U1-H2008P1CI251-P051-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13d7dcdb162eed36644ab7c02163e87ade582112d1a04dca7e44608aac6b0788,15,87,1,1,1,1,U1-H2008P1CI250-P089-F009
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13db060ee59225097e9ce82ed9b54ea237219524901126ececfa6353f5dd08a3,14,76,1,1,1,1,U1-H2019P5FCA-P174-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13db0ed9e275db31cefac9c44ca6dbc12539cb13e39bc64185b67fa4c6a448fa,42,284,1,1,1,1,U1-H2008P6CI286-P041-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13e4966d8c00ee43f9a851f74232f2fbe1e548f7fccf64182d0748121b2c5f3b,3,16,1,1,1,1,U1-H2011P3CI308-P030-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13e5125f9a7d43090450e9d71e6df2fceca34aad4b5c600cc359db7704c0f3b0,12,62,1,1,1,1,U1-H2011P3CI308-P108-F033
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13e7408f002a4d0c9852f90e2e3b55b56d64713dd556d30e7109867bf8cf17db,24,148,1,1,1,1,U1-H2008P4CI269-P080-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13ec1e5ffc72aa6d8ae188068cbb26ac3e9ecbe0bdf3a3f3143135412160f3de,4,18,1,1,1,1,U1-H2014P1FCA-P028-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13ec9ba976aacba5223c9c17f390e69fb78e7761acb7b161ff51d960fad051d9,19,124,1,1,1,1,U1-H2008P3CI264-P044-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13ef7e4f3b7dbf8006c2df682334c2761529eb8677a416371c5bd5d3ae1dae0e,9,73,1,1,1,1,U1-H2014P6FCA-P138-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,13fc09e67a18cfd9b2ef5047824f73f20b5d9e94ebde02ec1c9c39f3471203e3,2,6,1,1,1,1,U1-H2008P1CI250-P107-F032
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,14021b89f47c8ac33a5b8eecccc1fc6776d728e616ed0c7352bcd18e4d5ac9ee,25,139,1,1,1,1,U1-H2011P2CI301-P083-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,140387393638ce19469b1a13155973db499ea8c1edc594f8a2534c20730953d9,8,57,1,1,1,1,U1-H2014P1FCA-P068-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,140813abdbdb3bb1515db630285e8602ca8492426ad0c1af1de33bb5b303e3db,76,477,1,1,1,1,U1-H2008P2CI257-P009-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,140c864fe14abe5adac1a385fb8ed20fd1c42611f2b66cbd64a34295fffca750,10,72,1,1,1,1,U1-H2008P6CI286-P013-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1411b5a927a9e904829d99bb1539a46269af221c417e4b9011a4dcc8cce0827b,12,72,1,1,1,1,U1-H2008P2CI257-P018-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1412748e72d43b14052051c614da2468986da6341255649335e893b30b2f57b4,9,49,1,1,1,1,U1-H2011P1CI294-P104-F001
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142775c003745628923714f2cc107951a1921bd1d739ffaeea324e7fb4017e5b,2,16,1,1,1,1,U1-H2011P2CI301-P022-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142935c283e7b5035906be3a28cfeabd29614773581a7128d12da7435c11ead5,4,30,1,1,1,1,U1-H2008P2CI258-P021-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142a47223c05cd74b2eb0555768e1ccb9be54282daa776dbeac970361a202060,22,131,1,1,1,1,U1-H2008P3CI264-P011-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142af28e442efb53f349ac5e2c57090995c1bad8bceabf66c61b441d0bbf7ba5,12,66,1,1,1,1,U1-H2019P3FCA-P100-F009
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142b2912596be1db8c3bfa0ad3534a3da7a08fc98ec44762b73d9eba44dee12c,43,273,1,1,1,1,U1-H2008P6CI286-P021-F010
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142cf1494d69d0b1789de22e92c84adbcdd3422bc987c460a28e2688b984ae75,7,44,1,1,1,1,U1-H2008P5CI278-P061-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142d8b1fc35e0c1fceb064281fb930734e94ade2c0b3364e5240bd5ca1c28935,12,94,1,1,1,1,U1-H2011P4CI315-P082-F004
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,142fb6fda5452dd320f38555883435ad638435b0b783f764dfbfb473eb4b4128,42,247,1,1,1,1,U1-H2019P6FCA-P070-F005
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1433cc374c8d8c749933d23421a198f1f01987a37e87ade9917b92a0b8c24096,27,150,1,1,1,1,U1-H2019P6FCA-P180-F020
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1436f77e5c77012b196bad3a41f8e3d0b1988bcac2e055619d3a7805c65b879a,35,206,1,1,1,1,U1-H2011P4CI315-P036-F018
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,14391bd763c1b744f9ae3197e88def55552ad7d3bc776ae00a38e7e3bf2e126f,25,133,1,1,1,1,U1-H2008P5CI278-P061-F016
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,143aed267b700f6fe09c570518da5b35383e5f56972e2a9359c69fb0ea144938,9,59,1,1,1,1,U1-H2019P2FCA-P091-F013
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,144299a5ad490f50e30197bf67293d3f8106f7bef7829c4cf5deffe88f2afbdd,3,26,1,1,1,1,U1-H2014P1FCA-P026-F002
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,14455ede34d6daeade982c52b4a1e2b60fd4c2714eef95b74ec1bb796cbd54b3,9,49,1,1,1,1,U1-H2011P4CI315-P044-F013
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1446b990fda19cdca72ce57278114de369b3f60cdaf281a552bf881aef99b3b9,111,711,1,1,1,1,U1-H2014P4FCA-P125-F007
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1446d1814dfd0021274287a5a4bf43af14628d8c4f2af660746b1642cb85493a,14,78,1,1,1,1,U1-H2008P3CI264-P040-F003
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,14479e1ab25347e5fa43c929ae7d7a427db1c05175570fbbf79feeaac929674e,11,73,1,1,1,1,U1-H2008P3CI264-P040-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,144999db225ad186b6c3ff25ddc181153e7abc89887760efa86efc4a720eb832,7,41,1,1,1,1,U1-H2014P6FCA-P069-F024
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,1449bd95a888160d4a4dd6dbcf1121df7359fdd0526dded9f2e9f6a0333c8b2c,90,588,1,1,1,1,U1-H2011P6CI336-P062-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,144cc6eb9a77a652ed6994e57c533ad1cce4d8a036842ee71f8db938a551e215,52,288,1,1,1,1,U1-H2011P6CI336-P063-F011
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,144e5674fdded3e7f917c45adeadbee7295c1b1be2856eeb97f21b2f56c678fd,13,76,1,1,1,1,U1-H2011P3CI308-P078-F009
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,144e8c38c8d14dc5923b0e7374dd663c6cd84740c2a25249c397bf7b32e9dd28,13,70,1,1,1,1,U1-H2011P5CI326-P113-F010
LTMD_U1_W7_CIVICS_ETHICS_EXACT_REUSE_0.1,144f6f5cf8a606f282f63a573c0d1f5db119d252b19ab2b11a6e093978f504de,68,421,1,1,1,1,U1-H2008P6CI286-P042-F010
