manifest_version,viewer_key,catalog_generation,grade_code,title_core,processing_mode,viewer_page,source_image_index,source_asset_url,byte_size,sha256,asset_status,page_numbering_policy,source_provenance
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,2,2,https://historico.conaliteg.gob.mx/c/H2011P5CI326/002.jpg,339236,e67c796f1dd5be252d6ad047e609a860b54219658c14943d8290c9034ba630eb,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,3,3,https://historico.conaliteg.gob.mx/c/H2011P5CI326/003.jpg,279797,dc502b632502f0c2d645900e66ff6207518536860fed4ebd51bce631c07264e6,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,4,4,https://historico.conaliteg.gob.mx/c/H2011P5CI326/004.jpg,223572,7a060d43369e503bdda56d580a44730b80e8e0f04425fcaecf029ef96e3d6a84,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,5,5,https://historico.conaliteg.gob.mx/c/H2011P5CI326/005.jpg,236873,d19e62abf04401b4c8865b5c3ed86b0ecdd3cec9cf963c37f92e35f1792edffc,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,6,6,https://historico.conaliteg.gob.mx/c/H2011P5CI326/006.jpg,338404,bb31a3fd6b04a7704aeeb36494f0984dac361161948dde625a4e8f6ca7e693f1,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,7,7,https://historico.conaliteg.gob.mx/c/H2011P5CI326/007.jpg,299704,6d2f8a3207f584f1029deeba54610823be94ab40fcf7826c9ce9f440c89ca78a,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,8,8,https://historico.conaliteg.gob.mx/c/H2011P5CI326/008.jpg,534240,7066c465e5d3337a6ea44e8e72c2893e0f3ba515ba995bdd4de4d2de0879f461,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,9,9,https://historico.conaliteg.gob.mx/c/H2011P5CI326/009.jpg,488824,09687fc4467cc3ff20dcf6653fbec61325815bec98ad6f8524476fae181321a1,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,10,10,https://historico.conaliteg.gob.mx/c/H2011P5CI326/010.jpg,330940,2ecb482fe01e65783347a81c6e9e6d1029fb85fe9100591eac19106f0490ec0c,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,11,11,https://historico.conaliteg.gob.mx/c/H2011P5CI326/011.jpg,326376,306564bfc19357484911260faa851f89502867edd74c0782e348e8528a0021da,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,12,12,https://historico.conaliteg.gob.mx/c/H2011P5CI326/012.jpg,360690,0baf00e88f3ae82efbf622fcda282b48dbde235c5506d9c8bf66369d2769df54,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,13,13,https://historico.conaliteg.gob.mx/c/H2011P5CI326/013.jpg,340037,c72b7699e1e188914e0b801aa6eb495ffe692f80e3dc4045965bda7bd931a5f8,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,14,14,https://historico.conaliteg.gob.mx/c/H2011P5CI326/014.jpg,342058,ef5b022e41322689ec849fff3271217f49be811d5e777ada3b0366b1f9538871,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,15,15,https://historico.conaliteg.gob.mx/c/H2011P5CI326/015.jpg,327346,1688575e58570cbbca3c900275954dfc14bed73d4e95bbfe3663ef5195b0acbf,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,16,16,https://historico.conaliteg.gob.mx/c/H2011P5CI326/016.jpg,407772,43286f7ca62963857143cbad5d5a5c39a5a2a9f9451427cffbe628c1f2e94daf,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,17,17,https://historico.conaliteg.gob.mx/c/H2011P5CI326/017.jpg,410033,97dc0bf56445bc772374d52fe16ceb7b316721e438be43946295d3e4ab78131b,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,18,18,https://historico.conaliteg.gob.mx/c/H2011P5CI326/018.jpg,342287,6fc1912bd5a44936669dbc9ba5cd78e4f1a6fcf60fb033a40ff75de0d668a4a0,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,19,19,https://historico.conaliteg.gob.mx/c/H2011P5CI326/019.jpg,340026,1c9d1b3101f4b08a9d90435a0fed2b559f5e5c9a008dacd87aaef51d686dde71,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,20,20,https://historico.conaliteg.gob.mx/c/H2011P5CI326/020.jpg,369769,088b20de064b3f7c3cc7bad0218b541540b1a944e76dcd0c3c07956172049a0c,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,21,21,https://historico.conaliteg.gob.mx/c/H2011P5CI326/021.jpg,312703,e7aa4b8fd66077a343d9e3ca89f087c0b9ac29359e905db60686997c66855869,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,22,22,https://historico.conaliteg.gob.mx/c/H2011P5CI326/022.jpg,353853,b1ae25bbb061fc651b51197ba921f9fcd61be423b044fa7dde224574afb42fe7,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,23,23,https://historico.conaliteg.gob.mx/c/H2011P5CI326/023.jpg,330888,399635d962f93d59b584f1030ffa070b2c9b6a26492801b1c0dcf26bed80a2da,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,24,24,https://historico.conaliteg.gob.mx/c/H2011P5CI326/024.jpg,277140,71d2c98778fd73b6db4a1aa4a8603ede32619abfd1a894e13a5d8c5ad5e9e3b3,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,25,25,https://historico.conaliteg.gob.mx/c/H2011P5CI326/025.jpg,177347,f98f7cad3bd9230e02fd953e8632ee5d42dda7b1b9a7720193d9cb23122a1ca6,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,26,26,https://historico.conaliteg.gob.mx/c/H2011P5CI326/026.jpg,216632,da66e28dbf3ef9916d4049e02c12f4273d1d54da386ce884dff7f8ef511e9227,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,27,27,https://historico.conaliteg.gob.mx/c/H2011P5CI326/027.jpg,248436,b3752d7bf23377601f4fb994aa6477c3a9b2abd7fd1d44f67f7408f013b3646a,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,28,28,https://historico.conaliteg.gob.mx/c/H2011P5CI326/028.jpg,259097,ca721695e8ad62209534549b86d6add45374f33f37ac8382676759352d510d1c,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,29,29,https://historico.conaliteg.gob.mx/c/H2011P5CI326/029.jpg,251563,d692233a076a0a3af7015094b4e2d0bb0582eb84113d4e1b4b56c95ce914d7fd,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,30,30,https://historico.conaliteg.gob.mx/c/H2011P5CI326/030.jpg,241340,319cc03e66c252dbc33b60cff6843d6d79b4c89d3f6c147e4b18852283ccbeb9,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,31,31,https://historico.conaliteg.gob.mx/c/H2011P5CI326/031.jpg,387132,6ea7aac9e4c36939c6b57b17947e5040a94535fa44f540d0a853d398588b5a24,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,32,32,https://historico.conaliteg.gob.mx/c/H2011P5CI326/032.jpg,502102,2fb2c3aebc20f980583af40a7317a91dcb06c459588c71608506413653719920,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,33,33,https://historico.conaliteg.gob.mx/c/H2011P5CI326/033.jpg,488828,0d51e2fdb7b0ae9312d125ad519737e1ed65bab109e6ebcdb06f1c8e7fa4a966,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,34,34,https://historico.conaliteg.gob.mx/c/H2011P5CI326/034.jpg,273881,6a8d79fb9598232566d12aea021bde30709106703c1fbf5b2cd0c42bc77a19e9,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,35,35,https://historico.conaliteg.gob.mx/c/H2011P5CI326/035.jpg,293921,a39711b176f35271cd8314eceae0c981fb4f903076a716bfdc35ebccc7c1b370,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,36,36,https://historico.conaliteg.gob.mx/c/H2011P5CI326/036.jpg,314944,44019d82e086742cd83c7e530f860859e491766497e650c01aba55b0d236b323,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,37,37,https://historico.conaliteg.gob.mx/c/H2011P5CI326/037.jpg,255875,8ebe6043fae080e7af3367ad1009f2df1e4e02b06fec5d4a0453421acf3fabca,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,38,38,https://historico.conaliteg.gob.mx/c/H2011P5CI326/038.jpg,307419,0dce0dc6f71fc1cab33258ff828bfbfbbfcb4617d5edd317fde55844095738f4,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,39,39,https://historico.conaliteg.gob.mx/c/H2011P5CI326/039.jpg,308543,03065627676211a99204ef28ab720278859aeaa740af7342f6887a7236c4597a,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,40,40,https://historico.conaliteg.gob.mx/c/H2011P5CI326/040.jpg,365930,e6d784a80540617c8473124773db4342bd1b4da9fea068dc5a97521bd4d34c78,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,41,41,https://historico.conaliteg.gob.mx/c/H2011P5CI326/041.jpg,348234,8ab2780f12fc1f037297684d956996065e30ce50b90c9e68a4231931e5a06acc,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,42,42,https://historico.conaliteg.gob.mx/c/H2011P5CI326/042.jpg,338557,3ad315e1937af014a4aa36430b4b84888ddebea25732295abf48d8dfafc21ec6,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,43,43,https://historico.conaliteg.gob.mx/c/H2011P5CI326/043.jpg,334429,b62cb8f7c3bec5b95a5044a4aa813ced8ccf13bfc5d68dfda232336435f4ef2d,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,44,44,https://historico.conaliteg.gob.mx/c/H2011P5CI326/044.jpg,347923,8e216c88438af3381891d92b067b58618eeba04647b293b13a2f67f34ec10c62,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,45,45,https://historico.conaliteg.gob.mx/c/H2011P5CI326/045.jpg,384924,cb3bfc63217652ebe949fc412b405e4a5780119b6fe81c1409721a5b23fa0c33,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,46,46,https://historico.conaliteg.gob.mx/c/H2011P5CI326/046.jpg,259509,d33555746bf67c3f3a91e5e88a8590e4a8e6218b696ad6d2ce92466d92aa8cc5,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,47,47,https://historico.conaliteg.gob.mx/c/H2011P5CI326/047.jpg,327337,c4d980a558b5a045ec75f1ef5f96564c27870d627b459061db8d83b3dbd77dfb,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,48,48,https://historico.conaliteg.gob.mx/c/H2011P5CI326/048.jpg,270112,116883c4c115a6e55be3ce4bd4e17effd2c9590f7e9fcc3edc19bcb6a035ac41,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,49,49,https://historico.conaliteg.gob.mx/c/H2011P5CI326/049.jpg,293565,d4180d5eaae8794c385df1df4f0cf3ad0b8119ae5d9dfeac5a304b955e0b4b20,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,50,50,https://historico.conaliteg.gob.mx/c/H2011P5CI326/050.jpg,237834,21f251d34a32c6de3ea0edbf612c75ac0381d27e94f42ebf61c4034a7395d147,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,51,51,https://historico.conaliteg.gob.mx/c/H2011P5CI326/051.jpg,241359,c273f27c241514038c81aa11e1ac93234ab819939008ca89ef133ef838576c0b,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,52,52,https://historico.conaliteg.gob.mx/c/H2011P5CI326/052.jpg,195663,9fc76ce1212a6089ac6772c6b596383b174da6cfaca3e7cb4715840fddd1d6c1,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,53,53,https://historico.conaliteg.gob.mx/c/H2011P5CI326/053.jpg,403010,548462497c3d4505ec0d2e7e0d465a550e240db4c79ff92e5f9c741df1694d75,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,54,54,https://historico.conaliteg.gob.mx/c/H2011P5CI326/054.jpg,409447,300224b4bbc4c2a18a6a39c9ee21dcbf0ee2ab0730ac620dc0c558d82f1d2c1f,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,55,55,https://historico.conaliteg.gob.mx/c/H2011P5CI326/055.jpg,386877,dd7c9a78a67f798b71733d6e7c4a97b34e132c322e4cb8ca32aed1c6a55d6435,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,56,56,https://historico.conaliteg.gob.mx/c/H2011P5CI326/056.jpg,336555,64d794bc20579de88d9c444b99284061c387a2a5332ac104aee62f525497f2bb,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,57,57,https://historico.conaliteg.gob.mx/c/H2011P5CI326/057.jpg,334468,52a4934ee7addf27abd91f12a24ea1a1e3dc77226fa67e9eb71d3d078cb47548,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,58,58,https://historico.conaliteg.gob.mx/c/H2011P5CI326/058.jpg,338353,674838eed6072afabfe63bf84ed8274396a3c114b7133c19e7e9e2d70eadb9b9,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,59,59,https://historico.conaliteg.gob.mx/c/H2011P5CI326/059.jpg,301051,dc3d9a9aceab0d1b335976827d2b65ed66d806b067eea030e70c11ea055c2db3,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,60,60,https://historico.conaliteg.gob.mx/c/H2011P5CI326/060.jpg,322760,0d3632d0c0390e2e3b68f36c5dfa1f591994dd7186424727fc52dceb689bc618,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,61,61,https://historico.conaliteg.gob.mx/c/H2011P5CI326/061.jpg,336657,842f64455069f0047cc9c263456ab04063d20a00c51634dea7058f9cb3cf5318,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,62,62,https://historico.conaliteg.gob.mx/c/H2011P5CI326/062.jpg,285593,2c3cdae2ee92b787aeaa108129da249bb7821b14db7db71b1d37776efe854505,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,63,63,https://historico.conaliteg.gob.mx/c/H2011P5CI326/063.jpg,378266,08870dd42470ac454850b4e43be3a61c682d160e1f039b69d4caaf99b7929dd7,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,64,64,https://historico.conaliteg.gob.mx/c/H2011P5CI326/064.jpg,332405,aa5e8db1715d1188897a2da6ad2e2314de8857534e67eba06513bc236a10c1a8,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,65,65,https://historico.conaliteg.gob.mx/c/H2011P5CI326/065.jpg,349884,726032788173aa1bda31b556af13db41aea7d727dc3c497f5e700ce3bda96638,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P5CI326,2011,5,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,66,66,https://historico.conaliteg.gob.mx/c/H2011P5CI326/066.jpg,426821,fcf990f75d682f2f187dd2c7c4a7c60d2393967bdfc095f33d679fd951fdb05c,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
