ocr_version,page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,source_image_index,processing_mode,source_provenance,source_bytes,source_sha256_verified,attempts,selected_psm,recognized_words,ocr_chars,mean_word_confidence,median_word_confidence,low_confidence_word_rate,ocr_class,ocr_status,error
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P048,H2008P4HI275,2008,4,HISTORIA,48,48,direct_canonical,W5_history_asset_manifest_source_jpeg,299170,1,psm3:ok:295,3,295,1425,89.19,95.54,0.0678,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P049,H2008P4HI275,2008,4,HISTORIA,49,49,direct_canonical,W5_history_asset_manifest_source_jpeg,339612,1,psm3:ok:326,3,326,1550,92.32,96.08,0.0215,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P050,H2008P4HI275,2008,4,HISTORIA,50,50,direct_canonical,W5_history_asset_manifest_source_jpeg,311645,1,psm3:ok:299,3,299,1349,90.72,94.54,0.0268,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P051,H2008P4HI275,2008,4,HISTORIA,51,51,direct_canonical,W5_history_asset_manifest_source_jpeg,302296,1,psm3:ok:299,3,299,1308,92.74,96.09,0.0268,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P052,H2008P4HI275,2008,4,HISTORIA,52,52,direct_canonical,W5_history_asset_manifest_source_jpeg,299692,1,psm3:ok:134,3,134,645,88.61,95.46,0.0821,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P053,H2008P4HI275,2008,4,HISTORIA,53,53,direct_canonical,W5_history_asset_manifest_source_jpeg,317092,1,psm3:ok:218,3,218,1066,85.82,93.98,0.1055,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P054,H2008P4HI275,2008,4,HISTORIA,54,54,direct_canonical,W5_history_asset_manifest_source_jpeg,316804,1,psm3:ok:213,3,213,1088,89.67,94.91,0.0516,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P055,H2008P4HI275,2008,4,HISTORIA,55,55,direct_canonical,W5_history_asset_manifest_source_jpeg,362142,1,psm3:ok:332,3,332,3972,92.06,95.81,0.0271,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P056,H2008P4HI275,2008,4,HISTORIA,56,56,direct_canonical,W5_history_asset_manifest_source_jpeg,318321,1,psm3:ok:429,3,429,1993,91.99,96.04,0.0186,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P057,H2008P4HI275,2008,4,HISTORIA,57,57,direct_canonical,W5_history_asset_manifest_source_jpeg,349963,1,psm3:ok:443,3,443,2256,92.02,95.85,0.0293,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P058,H2008P4HI275,2008,4,HISTORIA,58,58,direct_canonical,W5_history_asset_manifest_source_jpeg,331541,1,psm3:ok:425,3,425,2029,89.79,95.10,0.0424,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P059,H2008P4HI275,2008,4,HISTORIA,59,59,direct_canonical,W5_history_asset_manifest_source_jpeg,274533,1,psm3:ok:236,3,236,1113,92.85,96.19,0.0212,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P060,H2008P4HI275,2008,4,HISTORIA,60,60,direct_canonical,W5_history_asset_manifest_source_jpeg,209392,1,psm3:ok:18,3,18,64,91.21,96.17,0.1111,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P061,H2008P4HI275,2008,4,HISTORIA,61,61,direct_canonical,W5_history_asset_manifest_source_jpeg,339260,1,psm3:ok:269,3,269,1315,88.66,95.11,0.0743,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P062,H2008P4HI275,2008,4,HISTORIA,62,62,direct_canonical,W5_history_asset_manifest_source_jpeg,347504,1,psm3:ok:302,3,302,1528,89.95,95.54,0.0497,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P063,H2008P4HI275,2008,4,HISTORIA,63,63,direct_canonical,W5_history_asset_manifest_source_jpeg,326589,1,psm3:ok:83,3,83,372,84.52,95.06,0.1084,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P064,H2008P4HI275,2008,4,HISTORIA,64,64,direct_canonical,W5_history_asset_manifest_source_jpeg,337456,1,psm3:ok:216,3,216,1090,91.80,95.27,0.0324,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P065,H2008P4HI275,2008,4,HISTORIA,65,65,direct_canonical,W5_history_asset_manifest_source_jpeg,342950,1,psm3:ok:168,3,168,832,85.18,93.27,0.1012,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P066,H2008P4HI275,2008,4,HISTORIA,66,66,direct_canonical,W5_history_asset_manifest_source_jpeg,346474,1,psm3:ok:361,3,361,1693,92.30,96.02,0.0305,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P067,H2008P4HI275,2008,4,HISTORIA,67,67,direct_canonical,W5_history_asset_manifest_source_jpeg,329617,1,psm3:ok:48,3,48,198,66.47,81.20,0.3958,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P068,H2008P4HI275,2008,4,HISTORIA,68,68,direct_canonical,W5_history_asset_manifest_source_jpeg,304254,1,psm3:ok:214,3,214,928,82.48,92.97,0.1355,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P069,H2008P4HI275,2008,4,HISTORIA,69,69,direct_canonical,W5_history_asset_manifest_source_jpeg,335781,1,psm3:ok:255,3,255,1196,86.27,95.27,0.0902,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P070,H2008P4HI275,2008,4,HISTORIA,70,70,direct_canonical,W5_history_asset_manifest_source_jpeg,358016,1,psm3:ok:316,3,316,1551,89.87,95.44,0.0570,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P071,H2008P4HI275,2008,4,HISTORIA,71,71,direct_canonical,W5_history_asset_manifest_source_jpeg,343592,1,psm3:ok:155,3,155,727,75.77,90.07,0.2581,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P072,H2008P4HI275,2008,4,HISTORIA,72,72,direct_canonical,W5_history_asset_manifest_source_jpeg,394552,1,psm3:ok:398,3,398,1951,88.99,94.49,0.0628,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P073,H2008P4HI275,2008,4,HISTORIA,73,73,direct_canonical,W5_history_asset_manifest_source_jpeg,382167,1,psm3:ok:226,3,226,14112,87.81,94.77,0.0796,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P074,H2008P4HI275,2008,4,HISTORIA,74,74,direct_canonical,W5_history_asset_manifest_source_jpeg,388060,1,psm3:ok:516,3,516,2521,90.59,95.24,0.0446,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P075,H2008P4HI275,2008,4,HISTORIA,75,75,direct_canonical,W5_history_asset_manifest_source_jpeg,346424,1,psm3:ok:241,3,241,1024,83.45,93.29,0.1369,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P076,H2008P4HI275,2008,4,HISTORIA,76,76,direct_canonical,W5_history_asset_manifest_source_jpeg,323189,1,psm3:ok:195,3,195,866,84.61,93.14,0.1128,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P077,H2008P4HI275,2008,4,HISTORIA,77,77,direct_canonical,W5_history_asset_manifest_source_jpeg,355678,1,psm3:ok:130,3,130,623,83.41,93.29,0.1462,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P078,H2008P4HI275,2008,4,HISTORIA,78,78,direct_canonical,W5_history_asset_manifest_source_jpeg,373650,1,psm3:ok:152,3,152,761,91.80,96.09,0.0592,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P079,H2008P4HI275,2008,4,HISTORIA,79,79,direct_canonical,W5_history_asset_manifest_source_jpeg,356802,1,psm3:ok:345,3,345,6525,89.33,94.94,0.0696,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P080,H2008P4HI275,2008,4,HISTORIA,80,80,direct_canonical,W5_history_asset_manifest_source_jpeg,331292,1,psm3:ok:301,3,301,1468,87.48,94.19,0.0864,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P081,H2008P4HI275,2008,4,HISTORIA,81,81,direct_canonical,W5_history_asset_manifest_source_jpeg,390729,1,psm3:ok:447,3,447,2196,92.04,95.96,0.0313,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P082,H2008P4HI275,2008,4,HISTORIA,82,82,direct_canonical,W5_history_asset_manifest_source_jpeg,337412,1,psm3:ok:471,3,471,2189,89.53,95.25,0.0637,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P083,H2008P4HI275,2008,4,HISTORIA,83,83,direct_canonical,W5_history_asset_manifest_source_jpeg,333268,1,psm3:ok:195,3,195,9185,87.02,95.63,0.0974,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P084,H2008P4HI275,2008,4,HISTORIA,84,84,direct_canonical,W5_history_asset_manifest_source_jpeg,209781,1,psm3:ok:26,3,26,128,68.93,88.61,0.3462,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P085,H2008P4HI275,2008,4,HISTORIA,85,85,direct_canonical,W5_history_asset_manifest_source_jpeg,345159,1,psm3:ok:393,3,393,1887,89.76,95.66,0.0585,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P086,H2008P4HI275,2008,4,HISTORIA,86,86,direct_canonical,W5_history_asset_manifest_source_jpeg,295034,1,psm3:ok:291,3,291,1298,93.93,96.15,0.0034,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P087,H2008P4HI275,2008,4,HISTORIA,87,87,direct_canonical,W5_history_asset_manifest_source_jpeg,360282,1,psm3:ok:388,3,388,1919,90.55,95.83,0.0593,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P088,H2008P4HI275,2008,4,HISTORIA,88,88,direct_canonical,W5_history_asset_manifest_source_jpeg,346115,1,psm3:ok:295,3,295,1487,90.68,95.98,0.0305,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P089,H2008P4HI275,2008,4,HISTORIA,89,89,direct_canonical,W5_history_asset_manifest_source_jpeg,337914,1,psm3:ok:390,3,390,1975,90.09,95.58,0.0487,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P090,H2008P4HI275,2008,4,HISTORIA,90,90,direct_canonical,W5_history_asset_manifest_source_jpeg,316819,1,psm3:ok:335,3,335,1581,88.84,95.17,0.0597,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P091,H2008P4HI275,2008,4,HISTORIA,91,91,direct_canonical,W5_history_asset_manifest_source_jpeg,286723,1,psm3:ok:171,3,171,811,92.12,95.43,0.0234,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P092,H2008P4HI275,2008,4,HISTORIA,92,92,direct_canonical,W5_history_asset_manifest_source_jpeg,403432,1,psm3:ok:169,3,169,809,87.95,94.42,0.0888,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P093,H2008P4HI275,2008,4,HISTORIA,93,93,direct_canonical,W5_history_asset_manifest_source_jpeg,418072,1,psm3:ok:236,3,236,1170,91.35,95.92,0.0424,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P094,H2008P4HI275,2008,4,HISTORIA,94,94,direct_canonical,W5_history_asset_manifest_source_jpeg,347151,1,psm3:ok:330,3,330,1634,91.42,95.63,0.0364,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P095,H2008P4HI275,2008,4,HISTORIA,95,95,direct_canonical,W5_history_asset_manifest_source_jpeg,333910,1,psm3:ok:47,3,47,239,82.55,94.15,0.1064,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P096,H2008P4HI275,2008,4,HISTORIA,96,96,direct_canonical,W5_history_asset_manifest_source_jpeg,313272,1,psm3:ok:385,3,385,1821,88.00,95.30,0.0883,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P097,H2008P4HI275,2008,4,HISTORIA,97,97,direct_canonical,W5_history_asset_manifest_source_jpeg,327705,1,psm3:ok:57,3,57,252,78.55,90.59,0.1754,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P098,H2008P4HI275,2008,4,HISTORIA,98,98,direct_canonical,W5_history_asset_manifest_source_jpeg,277488,1,psm3:ok:302,3,302,1377,93.13,95.64,0.0099,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P099,H2008P4HI275,2008,4,HISTORIA,99,99,direct_canonical,W5_history_asset_manifest_source_jpeg,284755,1,psm3:ok:298,3,298,1357,89.64,95.15,0.0570,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P100,H2008P4HI275,2008,4,HISTORIA,100,100,direct_canonical,W5_history_asset_manifest_source_jpeg,310081,1,psm3:ok:145,3,145,652,88.59,94.52,0.0828,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P101,H2008P4HI275,2008,4,HISTORIA,101,101,direct_canonical,W5_history_asset_manifest_source_jpeg,336558,1,psm3:ok:99,3,99,498,93.72,96.10,0.0101,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P102,H2008P4HI275,2008,4,HISTORIA,102,102,direct_canonical,W5_history_asset_manifest_source_jpeg,287886,1,psm3:ok:348,3,348,1679,92.89,96.02,0.0144,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P103,H2008P4HI275,2008,4,HISTORIA,103,103,direct_canonical,W5_history_asset_manifest_source_jpeg,330246,1,psm3:ok:372,3,372,1800,93.10,95.81,0.0161,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P104,H2008P4HI275,2008,4,HISTORIA,104,104,direct_canonical,W5_history_asset_manifest_source_jpeg,298163,1,psm3:ok:291,3,291,1381,91.30,94.49,0.0172,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P105,H2008P4HI275,2008,4,HISTORIA,105,105,direct_canonical,W5_history_asset_manifest_source_jpeg,362335,1,psm3:ok:435,3,435,2140,92.84,95.96,0.0184,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P106,H2008P4HI275,2008,4,HISTORIA,106,106,direct_canonical,W5_history_asset_manifest_source_jpeg,319577,1,psm3:ok:333,3,333,1598,92.21,95.71,0.0240,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P107,H2008P4HI275,2008,4,HISTORIA,107,107,direct_canonical,W5_history_asset_manifest_source_jpeg,326569,1,psm3:ok:288,3,288,1330,93.39,95.80,0.0069,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P108,H2008P4HI275,2008,4,HISTORIA,108,108,direct_canonical,W5_history_asset_manifest_source_jpeg,304417,1,psm3:ok:115,3,115,579,81.05,92.41,0.1652,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P109,H2008P4HI275,2008,4,HISTORIA,109,109,direct_canonical,W5_history_asset_manifest_source_jpeg,317382,1,psm3:ok:72,3,72,372,77.54,93.15,0.2500,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P110,H2008P4HI275,2008,4,HISTORIA,110,110,direct_canonical,W5_history_asset_manifest_source_jpeg,247038,1,psm3:ok:5,3,5,20,76.20,96.63,0.2000,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P111,H2008P4HI275,2008,4,HISTORIA,111,111,direct_canonical,W5_history_asset_manifest_source_jpeg,352959,1,psm3:ok:273,3,273,1283,90.78,95.51,0.0330,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P112,H2008P4HI275,2008,4,HISTORIA,112,112,direct_canonical,W5_history_asset_manifest_source_jpeg,310920,1,psm3:ok:337,3,337,1671,92.19,95.91,0.0208,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P113,H2008P4HI275,2008,4,HISTORIA,113,113,direct_canonical,W5_history_asset_manifest_source_jpeg,333665,1,psm3:ok:296,3,296,1506,93.23,96.01,0.0236,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P114,H2008P4HI275,2008,4,HISTORIA,114,114,direct_canonical,W5_history_asset_manifest_source_jpeg,343104,1,psm3:ok:419,3,419,2191,92.38,96.03,0.0286,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P115,H2008P4HI275,2008,4,HISTORIA,115,115,direct_canonical,W5_history_asset_manifest_source_jpeg,307608,1,psm3:ok:58,3,58,346,86.22,93.25,0.1034,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P116,H2008P4HI275,2008,4,HISTORIA,116,116,direct_canonical,W5_history_asset_manifest_source_jpeg,326665,1,psm3:ok:135,3,135,13136,88.10,95.78,0.0963,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P117,H2008P4HI275,2008,4,HISTORIA,117,117,direct_canonical,W5_history_asset_manifest_source_jpeg,335255,1,psm3:ok:294,3,294,1329,89.38,95.12,0.0646,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P118,H2008P4HI275,2008,4,HISTORIA,118,118,direct_canonical,W5_history_asset_manifest_source_jpeg,286396,1,psm3:ok:248,3,248,1172,90.24,95.66,0.0565,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P119,H2008P4HI275,2008,4,HISTORIA,119,119,direct_canonical,W5_history_asset_manifest_source_jpeg,308860,1,psm3:ok:221,3,221,1075,91.39,95.59,0.0362,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P120,H2008P4HI275,2008,4,HISTORIA,120,120,direct_canonical,W5_history_asset_manifest_source_jpeg,315745,1,psm3:ok:402,3,402,1989,92.59,95.68,0.0149,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P121,H2008P4HI275,2008,4,HISTORIA,121,121,direct_canonical,W5_history_asset_manifest_source_jpeg,292469,1,psm3:ok:29,3,29,182,71.08,63.65,0.4483,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P122,H2008P4HI275,2008,4,HISTORIA,122,122,direct_canonical,W5_history_asset_manifest_source_jpeg,276157,1,psm3:ok:296,3,296,1337,90.02,95.94,0.0574,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P123,H2008P4HI275,2008,4,HISTORIA,123,123,direct_canonical,W5_history_asset_manifest_source_jpeg,356726,1,psm3:ok:511,3,511,2495,91.05,96.00,0.0489,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P124,H2008P4HI275,2008,4,HISTORIA,124,124,direct_canonical,W5_history_asset_manifest_source_jpeg,310335,1,psm3:ok:418,3,418,1927,91.79,95.46,0.0311,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P125,H2008P4HI275,2008,4,HISTORIA,125,125,direct_canonical,W5_history_asset_manifest_source_jpeg,300587,1,psm3:ok:368,3,368,1585,93.63,95.78,0.0109,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P126,H2008P4HI275,2008,4,HISTORIA,126,126,direct_canonical,W5_history_asset_manifest_source_jpeg,326689,1,psm3:ok:194,3,194,944,90.84,95.16,0.0515,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P127,H2008P4HI275,2008,4,HISTORIA,127,127,direct_canonical,W5_history_asset_manifest_source_jpeg,345649,1,psm3:ok:236,3,236,1203,91.11,95.39,0.0466,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P128,H2008P4HI275,2008,4,HISTORIA,128,128,direct_canonical,W5_history_asset_manifest_source_jpeg,319889,1,psm3:ok:406,3,406,2045,92.54,95.76,0.0246,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P129,H2008P4HI275,2008,4,HISTORIA,129,129,direct_canonical,W5_history_asset_manifest_source_jpeg,323818,1,psm3:ok:70,3,70,338,75.35,90.12,0.3000,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P130,H2008P4HI275,2008,4,HISTORIA,130,130,direct_canonical,W5_history_asset_manifest_source_jpeg,285927,1,psm3:ok:318,3,318,1474,93.22,96.09,0.0189,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P131,H2008P4HI275,2008,4,HISTORIA,131,131,direct_canonical,W5_history_asset_manifest_source_jpeg,384554,1,psm3:ok:516,3,516,2571,92.37,95.85,0.0174,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P132,H2008P4HI275,2008,4,HISTORIA,132,132,direct_canonical,W5_history_asset_manifest_source_jpeg,286018,1,psm3:ok:309,3,309,1467,93.52,96.23,0.0065,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P133,H2008P4HI275,2008,4,HISTORIA,133,133,direct_canonical,W5_history_asset_manifest_source_jpeg,320670,1,psm3:ok:58,3,58,264,81.42,91.35,0.1724,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P134,H2008P4HI275,2008,4,HISTORIA,134,134,direct_canonical,W5_history_asset_manifest_source_jpeg,271039,1,psm3:ok:23,3,23,107,90.98,93.31,0.0000,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P135,H2008P4HI275,2008,4,HISTORIA,135,135,direct_canonical,W5_history_asset_manifest_source_jpeg,324888,1,psm3:ok:181,3,181,857,92.42,95.74,0.0221,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P136,H2008P4HI275,2008,4,HISTORIA,136,136,direct_canonical,W5_history_asset_manifest_source_jpeg,366494,1,psm3:ok:286,3,286,1405,92.91,96.04,0.0175,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P137,H2008P4HI275,2008,4,HISTORIA,137,137,direct_canonical,W5_history_asset_manifest_source_jpeg,355459,1,psm3:ok:72,3,72,361,82.39,93.61,0.1806,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P138,H2008P4HI275,2008,4,HISTORIA,138,138,direct_canonical,W5_history_asset_manifest_source_jpeg,383471,1,psm3:ok:332,3,332,1668,90.70,96.19,0.0602,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P139,H2008P4HI275,2008,4,HISTORIA,139,139,direct_canonical,W5_history_asset_manifest_source_jpeg,393181,1,psm3:ok:314,3,314,1546,90.88,95.87,0.0446,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P140,H2008P4HI275,2008,4,HISTORIA,140,140,direct_canonical,W5_history_asset_manifest_source_jpeg,359488,1,psm3:ok:378,3,378,1874,92.37,95.42,0.0159,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P141,H2008P4HI275,2008,4,HISTORIA,141,141,direct_canonical,W5_history_asset_manifest_source_jpeg,362456,1,psm3:ok:452,3,452,2135,91.09,95.13,0.0310,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P142,H2008P4HI275,2008,4,HISTORIA,142,142,direct_canonical,W5_history_asset_manifest_source_jpeg,245669,1,psm3:ok:8,3,8,50,95.91,96.58,0.0000,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P143,H2008P4HI275,2008,4,HISTORIA,143,143,direct_canonical,W5_history_asset_manifest_source_jpeg,329938,1,psm3:ok:258,3,258,1260,91.74,95.72,0.0465,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P144,H2008P4HI275,2008,4,HISTORIA,144,144,direct_canonical,W5_history_asset_manifest_source_jpeg,338212,1,psm3:ok:445,3,445,2151,89.75,94.62,0.0562,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P145,H2008P4HI275,2008,4,HISTORIA,145,145,direct_canonical,W5_history_asset_manifest_source_jpeg,374597,1,psm3:ok:286,3,286,1471,89.83,94.92,0.0524,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P146,H2008P4HI275,2008,4,HISTORIA,146,146,direct_canonical,W5_history_asset_manifest_source_jpeg,335563,1,psm3:ok:329,3,329,1612,93.35,96.13,0.0182,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P147,H2008P4HI275,2008,4,HISTORIA,147,147,direct_canonical,W5_history_asset_manifest_source_jpeg,347063,1,psm3:ok:381,3,381,1937,93.26,96.07,0.0210,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P148,H2008P4HI275,2008,4,HISTORIA,148,148,direct_canonical,W5_history_asset_manifest_source_jpeg,298281,1,psm3:ok:300,3,300,1675,90.43,95.02,0.0433,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P149,H2008P4HI275,2008,4,HISTORIA,149,149,direct_canonical,W5_history_asset_manifest_source_jpeg,316681,1,psm3:ok:291,3,291,1360,93.95,96.26,0.0103,text_detected,ok,
LTMD_U1_W5_HISTORY_OCR_0.1,U1-H2008P4HI275-P150,H2008P4HI275,2008,4,HISTORIA,150,150,direct_canonical,W5_history_asset_manifest_source_jpeg,323600,1,psm3:ok:157,3,157,816,91.85,95.80,0.0318,text_detected,ok,
