topology_version,page_id,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_kind,source_asset_url,sha256,byte_size,original_source_asset_url,original_asset_status,recovery_reference_viewer_key
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0041,H2011P4GE321,2011,4,GEOGRAFÍA,41,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/041.jpg,996044005a12831e218484b0ff7c981fec5638e431b5ad22ea77b88e7af46587,240163,https://historico.conaliteg.gob.mx/c/H2011P4GE321/041.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0042,H2011P4GE321,2011,4,GEOGRAFÍA,42,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/042.jpg,39f7c57ef7b7f55216e1307d00bd149c53cbaa99d5fa26b6dc49601bc305e3b5,336402,https://historico.conaliteg.gob.mx/c/H2011P4GE321/042.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0043,H2011P4GE321,2011,4,GEOGRAFÍA,43,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/043.jpg,f7723810e5e4a79d937a714bf25e5de6c20a4d352d7233ec270bea1c8bb283a6,255728,https://historico.conaliteg.gob.mx/c/H2011P4GE321/043.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0044,H2011P4GE321,2011,4,GEOGRAFÍA,44,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/044.jpg,20a66ca99babbcd564cc4444d13c60c26ec66f35a46568a6c4d74d3537340706,289815,https://historico.conaliteg.gob.mx/c/H2011P4GE321/044.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0045,H2011P4GE321,2011,4,GEOGRAFÍA,45,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/045.jpg,2f7abb6358c305958505c6b533dac2ed8eb6e917d7bc6a751ae85ad34dc25eef,331750,https://historico.conaliteg.gob.mx/c/H2011P4GE321/045.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0046,H2011P4GE321,2011,4,GEOGRAFÍA,46,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/046.jpg,efdbcd4b7bb6d3e188faebd87c821ff7b345f8646ab5310be97e091734148505,270047,https://historico.conaliteg.gob.mx/c/H2011P4GE321/046.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0047,H2011P4GE321,2011,4,GEOGRAFÍA,47,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/047.jpg,16a7619d22b411b070dc6712acd66d85eb672fe2867877c2be1c6ad30e967754,346729,https://historico.conaliteg.gob.mx/c/H2011P4GE321/047.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0048,H2011P4GE321,2011,4,GEOGRAFÍA,48,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/048.jpg,f012bd8917a6c70761ebfc96d858b648cf3d13ccef73fcffb6576403fde6604d,393541,https://historico.conaliteg.gob.mx/c/H2011P4GE321/048.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0049,H2011P4GE321,2011,4,GEOGRAFÍA,49,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/049.jpg,00bfb14ac028ea18944495b5159774284897ee98ef9a002ea06f48af9626291f,344581,https://historico.conaliteg.gob.mx/c/H2011P4GE321/049.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0050,H2011P4GE321,2011,4,GEOGRAFÍA,50,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/050.jpg,f3946da1e3e3fa258278ed41e05b5c2d53914b8215a0f34b1f7aa23c8e513ecb,271578,https://historico.conaliteg.gob.mx/c/H2011P4GE321/050.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H2011P4GE321:p0051,H2011P4GE321,2011,4,GEOGRAFÍA,51,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H2011P4GE321/051.jpg,2ee3a6f88577ac71c401b85fe550b7eb42549745be2d5c69928b5841b6c05073,225752,https://historico.conaliteg.gob.mx/c/H2011P4GE321/051.jpg,source_jpeg,
