analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3TLA,2014,2014,3,3,1,1,1982,1798,109,0.029692,0.054995,0.060623
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3TAB,2014,2014,3,3,1,1,2224,2003,109,0.026469,0.049011,0.054418
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SLP,H2014P3TAB,2014,2014,3,3,1,1,2449,2003,109,0.025098,0.044508,0.054418
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3TLA,H2014P3YUC,2014,2014,3,3,1,1,1798,2773,109,0.024429,0.060623,0.039308
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI221,H1993P6HI227,1993,1993,6,6,1,1,2280,2751,109,0.022145,0.047807,0.039622
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI225,H1993P6HI229,1993,1993,6,6,1,1,2269,3076,109,0.020817,0.048039,0.035436
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI227,1993,1993,6,6,1,1,2963,2751,109,0.019447,0.036787,0.039622
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI227,H1993P6HI237,1993,1993,6,6,1,1,2751,3064,109,0.019103,0.039622,0.035574
LTMD_U1_W11_EXACT_REUSE_0.1,H1966P1ES346,H1966P2ES348,1966,1966,1,2,1,0,1542,1813,108,0.033261,0.070039,0.059570
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3ZAC,2014,2014,3,3,1,1,2087,2325,108,0.025093,0.051749,0.046452
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3PUE,2014,2014,3,3,1,1,2470,2087,108,0.024275,0.043725,0.051749
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3QRO,H2014P3SLP,2014,2014,3,3,1,1,2358,2449,108,0.022984,0.045802,0.044100
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI245,1993,1993,6,6,1,1,2963,2562,108,0.019937,0.036450,0.042155
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SIN,H2014P3TLA,2014,2014,3,3,1,1,2014,1798,107,0.028880,0.053128,0.059511
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3COA,H2014P3QRO,2014,2014,3,3,1,1,2101,2358,107,0.024586,0.050928,0.045377
