audit_version,grade,viewer_page,book_2018,viewer_key_2018,alias_content_key,alias_asset_url,book_2019,viewer_key_2019,reference_asset_url,reference_sha256,reference_byte_size,url_identity,observed_sha256,observed_byte_size,http_status,content_type,fetch_attempts,error,sha256_identity,byte_size_identity
CN2018_2019_ASSET_IDENTITY_0.1,4,154,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/154.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/154.jpg,094cb7d1cc6e781916297ce5e8248cdf92cc7de459c41c8ebd41fcdea7ec8b1a,171816,1,094cb7d1cc6e781916297ce5e8248cdf92cc7de459c41c8ebd41fcdea7ec8b1a,171816,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,4,155,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/155.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/155.jpg,1db784c8b0ad2196cc80a5322b59f26b9aaa34fa606fb8183588435c7ad132e1,188046,1,1db784c8b0ad2196cc80a5322b59f26b9aaa34fa606fb8183588435c7ad132e1,188046,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,4,156,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/156.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/156.jpg,66a1c14ed5cc5a529a485ef4eb3c1999393cb5f9d93fddac7eb729e9a24b34f0,189016,1,66a1c14ed5cc5a529a485ef4eb3c1999393cb5f9d93fddac7eb729e9a24b34f0,189016,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,4,157,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/157.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/157.jpg,8697adfaba8d437beac714cb52f936112233485a575897df997ce7577ddfdc06,184622,1,8697adfaba8d437beac714cb52f936112233485a575897df997ce7577ddfdc06,184622,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,4,158,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/158.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/158.jpg,541686e6d9872e5cd32aa91b94d4290cb4be2aa37a28bcd1aaaf188294d29f31,15706,1,541686e6d9872e5cd32aa91b94d4290cb4be2aa37a28bcd1aaaf188294d29f31,15706,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,4,159,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/159.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/159.jpg,20b2c0cfce6481661701faa78576d9534d5b7de0c46a37201fe3fffc5b79cd0f,91100,1,20b2c0cfce6481661701faa78576d9534d5b7de0c46a37201fe3fffc5b79cd0f,91100,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,4,160,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/160.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/160.jpg,196a894a1e3836440cb0f4976c5e4265c6657c00300e64f98db89a10d916ec61,56507,1,196a894a1e3836440cb0f4976c5e4265c6657c00300e64f98db89a10d916ec61,56507,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,4,161,LTMD-CN4-G2018,H2018P4CNA,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/161.jpg,LTMD-CN4-G2019,H2019P4CNA,https://historico.conaliteg.gob.mx/c/H2019P4CNA/161.jpg,4270d0f68b8d4dc4ca14bd50a483ee7ca7888a69631f77405550adc5228abdb6,87788,1,4270d0f68b8d4dc4ca14bd50a483ee7ca7888a69631f77405550adc5228abdb6,87788,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,1,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/000.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/000.jpg,4fc952b8b5e047039d2003cfdac0d67c5f61dd7e402db17059ca977597be07ed,145031,1,4fc952b8b5e047039d2003cfdac0d67c5f61dd7e402db17059ca977597be07ed,145031,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,2,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/002.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/002.jpg,bbc212c39950b8a8f031d4ea8a56e3729d5c60c02e2edf3844948fde3dc96650,97327,1,bbc212c39950b8a8f031d4ea8a56e3729d5c60c02e2edf3844948fde3dc96650,97327,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,3,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/003.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/003.jpg,dd74a13499a33a0ff50112a99b111a39bfbc2f4e8e7e7670aa0aed274467e2b6,83053,1,dd74a13499a33a0ff50112a99b111a39bfbc2f4e8e7e7670aa0aed274467e2b6,83053,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,4,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/004.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/004.jpg,90f1afbbd0b81231ae4faf11442241ecec0434adc7e4b002e67b9e83d2c3cd96,107403,1,90f1afbbd0b81231ae4faf11442241ecec0434adc7e4b002e67b9e83d2c3cd96,107403,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,5,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/005.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/005.jpg,950df1bf407bf045a45de8f2d358ad9fd1ea4442cd25d0ac9c4fcd15fe27bd74,144679,1,950df1bf407bf045a45de8f2d358ad9fd1ea4442cd25d0ac9c4fcd15fe27bd74,144679,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,6,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/006.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/006.jpg,a9d37de1523a21f10ecd083a47812108c686f608573a109a648525e938e34f2b,72226,1,a9d37de1523a21f10ecd083a47812108c686f608573a109a648525e938e34f2b,72226,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,7,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/007.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/007.jpg,9728ef5de8b4cbeadb54533f1b62b971b0c21a086fe9330a247c36e08da299aa,59150,1,9728ef5de8b4cbeadb54533f1b62b971b0c21a086fe9330a247c36e08da299aa,59150,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,8,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/008.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/008.jpg,39b06a31f1101a4886850568a6aea3fc389375d7a78aec041c5ef37fa5468863,122913,1,39b06a31f1101a4886850568a6aea3fc389375d7a78aec041c5ef37fa5468863,122913,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,9,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/009.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/009.jpg,9761641bf4f550675a549ab67c9f9599029a5ea4eb4824a39a52e806175128fd,19962,1,9761641bf4f550675a549ab67c9f9599029a5ea4eb4824a39a52e806175128fd,19962,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,10,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/010.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/010.jpg,13503161702c8a342ea7f76f9e16cab0434193757f4e170b3043a2be62f5c52e,103168,1,13503161702c8a342ea7f76f9e16cab0434193757f4e170b3043a2be62f5c52e,103168,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,11,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/011.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/011.jpg,08b92b28f115fd0d0ee2a90521b31597620594ec431b49c1f0eb224cb8406be1,114328,1,08b92b28f115fd0d0ee2a90521b31597620594ec431b49c1f0eb224cb8406be1,114328,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,12,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/012.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/012.jpg,13d919ed286c72f342678d7a890c1c714ba26fbbb4ae7b9e7fc9806ac61021aa,121492,1,13d919ed286c72f342678d7a890c1c714ba26fbbb4ae7b9e7fc9806ac61021aa,121492,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,13,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/013.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/013.jpg,c6efb29e306f76f417eb7fa5591c142ed4860f7a2ca8ee190c38a8451f70e74b,122256,1,c6efb29e306f76f417eb7fa5591c142ed4860f7a2ca8ee190c38a8451f70e74b,122256,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,14,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/014.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/014.jpg,cf665af62db4ee73c7a24cb0a3f614ec395dde118b7413baf6ef62657f3866db,84989,1,cf665af62db4ee73c7a24cb0a3f614ec395dde118b7413baf6ef62657f3866db,84989,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,15,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/015.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/015.jpg,6d253f9918ddd93502e1f62ea9e626b422c63f57e77e72a15ba12f2bb8ca0526,135347,1,6d253f9918ddd93502e1f62ea9e626b422c63f57e77e72a15ba12f2bb8ca0526,135347,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,16,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/016.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/016.jpg,bd7fca882bb902cf58fee911fe2c53f48026cfec57060531a78c5c2417bf2453,172182,1,bd7fca882bb902cf58fee911fe2c53f48026cfec57060531a78c5c2417bf2453,172182,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,17,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/017.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/017.jpg,1772316bdaf8ac94b6c92bea811704479ec91a4d8cffc86c22e11c568baf1209,104873,1,1772316bdaf8ac94b6c92bea811704479ec91a4d8cffc86c22e11c568baf1209,104873,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,18,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/018.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/018.jpg,5ed06255671a1ee55a1aeccd15a02fc87a8b3b515573545f396bfc7a80f03e8c,136835,1,5ed06255671a1ee55a1aeccd15a02fc87a8b3b515573545f396bfc7a80f03e8c,136835,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,19,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/019.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/019.jpg,f00f153b027c4382a2dc5623b204c639dc8fa8554019a2b41eb120ac57eff6fe,143821,1,f00f153b027c4382a2dc5623b204c639dc8fa8554019a2b41eb120ac57eff6fe,143821,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,20,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/020.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/020.jpg,2e9d758279bf5353d809d993cb1a098c4d71463a234c62eee7cdb940e01ca544,121898,1,2e9d758279bf5353d809d993cb1a098c4d71463a234c62eee7cdb940e01ca544,121898,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,21,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/021.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/021.jpg,035597254226cdbcf0d6884f769bd8ce2cde693e693f92d51eb0c8f7e25fdadf,134638,1,035597254226cdbcf0d6884f769bd8ce2cde693e693f92d51eb0c8f7e25fdadf,134638,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,22,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/022.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/022.jpg,a4d5ba191516a3da7a97178ede97af84e563e0de505b7da9ca24ae622d1273d1,199627,1,a4d5ba191516a3da7a97178ede97af84e563e0de505b7da9ca24ae622d1273d1,199627,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,23,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/023.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/023.jpg,c81006ce4a67c69f4c38dc64ac7ca0c6752312a4cafac11a09983a1f84670e5e,143849,1,c81006ce4a67c69f4c38dc64ac7ca0c6752312a4cafac11a09983a1f84670e5e,143849,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,24,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/024.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/024.jpg,14aa40e00ad18b62ec4e2df534b70e7b787f043faf0d0ae7b2e00493c7825ec2,123618,1,14aa40e00ad18b62ec4e2df534b70e7b787f043faf0d0ae7b2e00493c7825ec2,123618,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,25,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/025.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/025.jpg,b783387bee25387de45aad7ef8eb771234e828ba5b108f08d8d85d5538afb5b9,108337,1,b783387bee25387de45aad7ef8eb771234e828ba5b108f08d8d85d5538afb5b9,108337,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,26,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/026.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/026.jpg,3bcb54afabc61f075814f3682f4f6d8ba2eeffbebc8324df8e1d577d555ebb7a,44443,1,3bcb54afabc61f075814f3682f4f6d8ba2eeffbebc8324df8e1d577d555ebb7a,44443,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,27,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/027.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/027.jpg,ef0c5f26183d5f9c8db6e6590fb06fe416189ac6200202105cda9ca66af075bf,101349,1,ef0c5f26183d5f9c8db6e6590fb06fe416189ac6200202105cda9ca66af075bf,101349,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,28,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/028.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/028.jpg,2e7ae325e3ab849692c6896164d121a7e931fa5776144b6792164a672f2fad32,162378,1,2e7ae325e3ab849692c6896164d121a7e931fa5776144b6792164a672f2fad32,162378,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,29,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/029.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/029.jpg,782aed6eed5cacb9c4d5c71031c6aa1483765146a65d584f4c64caf4d1492192,113132,1,782aed6eed5cacb9c4d5c71031c6aa1483765146a65d584f4c64caf4d1492192,113132,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,30,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/030.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/030.jpg,d3e8d323275ae5829f97558d8a2195c9b490257de81197e5e224d2f6bc11141e,104149,1,d3e8d323275ae5829f97558d8a2195c9b490257de81197e5e224d2f6bc11141e,104149,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,31,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/031.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/031.jpg,5372b763c2942660b83710d138fce630bb3d94562d588ea936a56133ba7acd8e,112782,1,5372b763c2942660b83710d138fce630bb3d94562d588ea936a56133ba7acd8e,112782,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,32,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/032.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/032.jpg,a4b6461d448b819c2a48afe7105ac48bffeb5884a8087a0c12e60da4f9821257,118500,1,a4b6461d448b819c2a48afe7105ac48bffeb5884a8087a0c12e60da4f9821257,118500,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,33,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/033.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/033.jpg,83b91147131dee047b971ef2d06c773b406115a564d1661c408c4859190e09a7,237691,1,83b91147131dee047b971ef2d06c773b406115a564d1661c408c4859190e09a7,237691,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,34,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/034.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/034.jpg,bac52c967da0eb81ebbb36f39d80a33d1087ddd66dcdb2fbe6fa1cc0ed7516b2,176603,1,bac52c967da0eb81ebbb36f39d80a33d1087ddd66dcdb2fbe6fa1cc0ed7516b2,176603,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,35,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/035.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/035.jpg,867f94aa9f1afd857a1bc43e14ed164612046cd942e3a5f91330bcde2f3829d5,101070,1,867f94aa9f1afd857a1bc43e14ed164612046cd942e3a5f91330bcde2f3829d5,101070,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,36,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/036.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/036.jpg,1aad24cee19b18be66369083b0eec3145cda4a93fa10d6269bfa03a568296207,74634,1,1aad24cee19b18be66369083b0eec3145cda4a93fa10d6269bfa03a568296207,74634,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,37,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/037.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/037.jpg,f5e89f1a8b00634ffd53ccf07fa4e4aa0ba2fcbaef373a9cae84080ff787fe29,102288,1,f5e89f1a8b00634ffd53ccf07fa4e4aa0ba2fcbaef373a9cae84080ff787fe29,102288,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,38,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/038.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/038.jpg,bea452581a3caf4469fc519cdbaa875ca4be014f62e14d9b93de6fd4b2637330,103513,1,bea452581a3caf4469fc519cdbaa875ca4be014f62e14d9b93de6fd4b2637330,103513,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,39,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/039.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/039.jpg,0343ff4e8218b01002048f4a44b7ed43b124f160610e2088a36dfd86129db910,111688,1,0343ff4e8218b01002048f4a44b7ed43b124f160610e2088a36dfd86129db910,111688,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,40,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/040.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/040.jpg,aea645d3028b55d3263c8e44451b36f6ca3304f54c4ed8824593400224950e6c,122309,1,aea645d3028b55d3263c8e44451b36f6ca3304f54c4ed8824593400224950e6c,122309,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,41,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/041.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/041.jpg,aaddbd4cbd1eef4db1738160ab20a390b01e47df107704faaa99bf7808d118e5,133061,1,aaddbd4cbd1eef4db1738160ab20a390b01e47df107704faaa99bf7808d118e5,133061,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,42,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/042.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/042.jpg,56eb910b2514440b4bab5b39463a801807a8b9787b80eb4425c09300b810a67a,116785,1,56eb910b2514440b4bab5b39463a801807a8b9787b80eb4425c09300b810a67a,116785,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,43,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/043.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/043.jpg,f73b102378cdfc0830535d44485db1a9863c85cd71a9857e95042ae5e608c9ae,134120,1,f73b102378cdfc0830535d44485db1a9863c85cd71a9857e95042ae5e608c9ae,134120,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,44,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/044.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/044.jpg,7aee7cb0f07cf42f07f44b89f63b0619d4d0450e3df648ad7ec8bba48528fd5f,89211,1,7aee7cb0f07cf42f07f44b89f63b0619d4d0450e3df648ad7ec8bba48528fd5f,89211,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,5,45,LTMD-CN5-G2018,H2018P5CNA,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/045.jpg,LTMD-CN5-G2019,H2019P5CNA,https://historico.conaliteg.gob.mx/c/H2019P5CNA/045.jpg,5ae36036fabdf57439b2c42aa0bff35b9796f927f808b34c2d6d4e434e51d2ec,106168,1,5ae36036fabdf57439b2c42aa0bff35b9796f927f808b34c2d6d4e434e51d2ec,106168,200,image/jpeg,1,,1,1
