audit_version,viewer_key,catalog_generation,grade_code,title_core,viewer_ui,ag_clave,viewer_page,declared_positions,source_image_index,source_asset_url,is_final_declared_position,asset_status,probe_state,http_status,content_type,byte_size,sha256,attempts,error
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,27,67,27,https://historico.conaliteg.gob.mx/c/H1960P3GE008/027.jpg,0,source_jpeg,served_image,200,image/jpeg,48269,5bbd61670fe368b5adf5dc34b23bec709d6f7b1c321c3fd8275d02cc99a01f6f,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,28,67,28,https://historico.conaliteg.gob.mx/c/H1960P3GE008/028.jpg,0,source_jpeg,served_image,200,image/jpeg,43233,0281db503eb87920032c219e604f1ea38cefd5271b7275e9c87c556ec3622ec1,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,29,67,29,https://historico.conaliteg.gob.mx/c/H1960P3GE008/029.jpg,0,source_jpeg,served_image,200,image/jpeg,62941,525ea07647aa28e0e76569b5250a1560e2178a13b9f6c53c9c5cec16dd0774ef,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,30,67,30,https://historico.conaliteg.gob.mx/c/H1960P3GE008/030.jpg,0,source_jpeg,served_image,200,image/jpeg,57002,1a8c6afa9e37772643b2f907a2c2a72e6139eae161c7d19caa30dbcaa7c62b85,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,31,67,31,https://historico.conaliteg.gob.mx/c/H1960P3GE008/031.jpg,0,source_jpeg,served_image,200,image/jpeg,56299,0262db796d703be8d6236f0fa39481f5f6b6dd955b801d4f73ff875f2a82122e,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,32,67,32,https://historico.conaliteg.gob.mx/c/H1960P3GE008/032.jpg,0,source_jpeg,served_image,200,image/jpeg,56398,5f8b74936e6db3910db972389ad66076201d0304a2b1273d51da73c4623d1f6f,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,33,67,33,https://historico.conaliteg.gob.mx/c/H1960P3GE008/033.jpg,0,source_jpeg,served_image,200,image/jpeg,60819,5c66e6713c44ad949e4ea4963a39562a9913d41123ceb9af1c6f08a0394d2d3c,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,34,67,34,https://historico.conaliteg.gob.mx/c/H1960P3GE008/034.jpg,0,source_jpeg,served_image,200,image/jpeg,55293,515a4ccc2b3e3e8c7597a51289ccecf02eaf0faa5d00ff8de73513813de8d9de,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,35,67,35,https://historico.conaliteg.gob.mx/c/H1960P3GE008/035.jpg,0,source_jpeg,served_image,200,image/jpeg,45553,5730cfb0ce970961045181130c457d084611577a2dedc7004431d6e92ca3bc6a,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,36,67,36,https://historico.conaliteg.gob.mx/c/H1960P3GE008/036.jpg,0,source_jpeg,served_image,200,image/jpeg,50582,409af1e22a30f53d919cc657d14c8089338d2af86c1bfc916a2bceafb60f6595,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,37,67,37,https://historico.conaliteg.gob.mx/c/H1960P3GE008/037.jpg,0,source_jpeg,served_image,200,image/jpeg,52427,cb0e3fde128bddf7c34ab09756de1f8506bb500a37f5d826c5f9aa0d02c1d702,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,38,67,38,https://historico.conaliteg.gob.mx/c/H1960P3GE008/038.jpg,0,source_jpeg,served_image,200,image/jpeg,96529,811aaf22181c01fe3b99fbcd3bbc10f59dc67433a4566e725b70827cab3d3dc2,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,39,67,39,https://historico.conaliteg.gob.mx/c/H1960P3GE008/039.jpg,0,source_jpeg,served_image,200,image/jpeg,74493,4ef1aaa8620ca98881af9a446480770b323cbffa72bca5abfa4e82df4f379118,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,40,67,40,https://historico.conaliteg.gob.mx/c/H1960P3GE008/040.jpg,0,source_jpeg,served_image,200,image/jpeg,76856,02a1ae8ef776a0dec22f1a99fb99be78cc1253a410b86f0ef9a9c2334915b359,1,
