diagnostic_version,viewer_key,catalog_generation,grade_code,viewer_page,source_image_index,asset_status,http_status,source_asset_url
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,139,139,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/139.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,140,140,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/140.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,141,141,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/141.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,142,142,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/142.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,143,143,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/143.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,144,144,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/144.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,145,145,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/145.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,146,146,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/146.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,147,147,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/147.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,148,148,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/148.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,149,149,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/149.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,150,150,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/150.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,151,151,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/151.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,152,152,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/152.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,153,153,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/153.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,154,154,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/154.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,155,155,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/155.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,156,156,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/156.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,157,157,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/157.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,158,158,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/158.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,159,159,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/159.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,160,160,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/160.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,161,161,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/161.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,162,162,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/162.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,163,163,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/163.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,164,164,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/164.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,165,165,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/165.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,166,166,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/166.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,167,167,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/167.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,168,168,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/168.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,169,169,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/169.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,170,170,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/170.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,171,171,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/171.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,172,172,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/172.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,173,173,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/173.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,174,174,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/174.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,175,175,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/175.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,176,176,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/176.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,177,177,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/177.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,178,178,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/178.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,179,179,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/179.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,180,180,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/180.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,181,181,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/181.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,182,182,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/182.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,183,183,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/183.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,184,184,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/184.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,185,185,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/185.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,186,186,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/186.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,187,187,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/187.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,188,188,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/188.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,189,189,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/189.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,190,190,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/190.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,191,191,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/191.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,192,192,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/192.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,193,193,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/193.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,194,194,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/194.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,195,195,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/195.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,196,196,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/196.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,197,197,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/197.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,198,198,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/198.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,199,199,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/199.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,200,200,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/200.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,201,201,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/201.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,202,202,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/202.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,203,203,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/203.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,204,204,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/204.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,205,205,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/205.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,206,206,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/206.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,207,207,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/207.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,208,208,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/208.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,209,209,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/209.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,210,210,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/210.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,211,211,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/211.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,212,212,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/212.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,213,213,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/213.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,214,214,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/214.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,215,215,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/215.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,216,216,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/216.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,217,217,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/217.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,218,218,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/218.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,219,219,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/219.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,220,220,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/220.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,221,221,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/221.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,222,222,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/222.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,223,223,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/223.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,224,224,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/224.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,225,225,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/225.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P5FCA,2018,5,226,226,terminal_synthetic_candidate,404,https://historico.conaliteg.gob.mx/c/H2018P5FCA/226.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,1,0,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/000.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,2,2,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/002.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,3,3,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/003.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,4,4,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/004.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,5,5,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/005.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,6,6,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/006.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,7,7,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/007.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,8,8,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/008.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,9,9,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/009.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,10,10,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/010.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,11,11,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/011.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,12,12,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/012.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,13,13,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/013.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,14,14,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/014.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,15,15,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/015.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,16,16,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/016.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,17,17,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/017.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,18,18,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/018.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,19,19,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/019.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,20,20,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/020.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,21,21,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/021.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,22,22,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/022.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,23,23,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/023.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,24,24,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/024.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,25,25,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/025.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,26,26,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/026.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,27,27,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/027.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,28,28,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/028.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,29,29,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/029.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,30,30,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/030.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,31,31,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/031.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,32,32,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/032.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,33,33,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/033.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,34,34,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/034.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,35,35,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/035.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,36,36,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/036.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,37,37,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/037.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,38,38,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/038.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,39,39,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/039.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,40,40,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/040.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,41,41,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/041.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,42,42,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/042.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,43,43,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/043.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,44,44,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/044.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,45,45,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/045.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,46,46,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/046.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,47,47,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/047.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,48,48,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/048.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,49,49,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/049.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,50,50,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/050.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,51,51,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/051.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,52,52,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/052.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,53,53,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/053.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,54,54,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/054.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,55,55,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/055.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,56,56,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/056.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,57,57,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/057.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,58,58,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/058.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,59,59,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/059.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P6FCA,2018,6,60,60,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P6FCA/060.jpg
