manifest_version,page_id,book_id,viewer_key,catalog_generation,grade_code,title_core,viewer_page,declared_page_count,source_image_index,source_asset_url,is_final_declared_position,position_ratio,position_quartile,asset_status,reachable_image,http_status,content_type,byte_size,sha256,fetch_attempts,error
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP115,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,115,179,115,https://historico.conaliteg.gob.mx/c/H1966P6CI374/115.jpg,0,0.642458,Q3,source_jpeg,1,200,image/jpeg,60913,ee0ef0a28cf37d5e8c88ecef33780012fa20896fde94d4c53547f0a74aa794e0,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP116,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,116,179,116,https://historico.conaliteg.gob.mx/c/H1966P6CI374/116.jpg,0,0.648045,Q3,source_jpeg,1,200,image/jpeg,53963,2779970bfe62b13ad42dea1cc06e70ed95396294a5898b4faceeb72ff0362876,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP117,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,117,179,117,https://historico.conaliteg.gob.mx/c/H1966P6CI374/117.jpg,0,0.653631,Q3,source_jpeg,1,200,image/jpeg,83244,b64255cf97c8eec08da9c28db32b7201b1da909e4905e6a1e900f101ef60cb9d,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP118,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,118,179,118,https://historico.conaliteg.gob.mx/c/H1966P6CI374/118.jpg,0,0.659218,Q3,source_jpeg,1,200,image/jpeg,101894,63623c92a50a241dd01446add1033dbf610c42ddcf699fe0f722d14694c09b3a,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP119,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,119,179,119,https://historico.conaliteg.gob.mx/c/H1966P6CI374/119.jpg,0,0.664804,Q3,source_jpeg,1,200,image/jpeg,50269,450cea60ce3727a8c74bb956270f304ea8ba9814378907bfda9b33ebb5790df0,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP120,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,120,179,120,https://historico.conaliteg.gob.mx/c/H1966P6CI374/120.jpg,0,0.670391,Q3,source_jpeg,1,200,image/jpeg,49993,3f5431147e8669ba1a425ad3709acf9804c30f157d665135c76555370fe90375,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP121,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,121,179,121,https://historico.conaliteg.gob.mx/c/H1966P6CI374/121.jpg,0,0.675978,Q3,source_jpeg,1,200,image/jpeg,70536,efdd3b4615644020ce9841766b679be6ab539309cad702b55726627cdb74cb44,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP122,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,122,179,122,https://historico.conaliteg.gob.mx/c/H1966P6CI374/122.jpg,0,0.681564,Q3,source_jpeg,1,200,image/jpeg,75508,77960c5d1a24ee140ff8e0111ba9fed35a79fb9dee9b43fd4368d968f77b5869,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP123,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,123,179,123,https://historico.conaliteg.gob.mx/c/H1966P6CI374/123.jpg,0,0.687151,Q3,source_jpeg,1,200,image/jpeg,67550,c96dc95bc56a3fa2ee38cd71b6bb3fcbc8a7daf11f2f4844b48081a0815511a3,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP124,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,124,179,124,https://historico.conaliteg.gob.mx/c/H1966P6CI374/124.jpg,0,0.692737,Q3,source_jpeg,1,200,image/jpeg,59168,844db38cd6692479d83d455da6a28db80c1b03da9029be8b10701bead6873990,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP125,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,125,179,125,https://historico.conaliteg.gob.mx/c/H1966P6CI374/125.jpg,0,0.698324,Q3,source_jpeg,1,200,image/jpeg,62813,06635eda0d1f71cb4aca5dc106808b0c14feb983072844011ed8f21ecd2f0b59,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP126,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,126,179,126,https://historico.conaliteg.gob.mx/c/H1966P6CI374/126.jpg,0,0.703911,Q3,source_jpeg,1,200,image/jpeg,68582,daa63b8eb826fb89ab0a96fb197eead1647ab1a9fb28d7d9b1e5ae487469107e,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP127,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,127,179,127,https://historico.conaliteg.gob.mx/c/H1966P6CI374/127.jpg,0,0.709497,Q3,source_jpeg,1,200,image/jpeg,80360,e6c117fb0f50cae50e14d0cef80736f3348b481e01eff1458a1075714c494e3c,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP128,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,128,179,128,https://historico.conaliteg.gob.mx/c/H1966P6CI374/128.jpg,0,0.715084,Q3,source_jpeg,1,200,image/jpeg,60681,d00da4dc76d0562d9bda0f0ee7b9a1a91f3cd1731a52e9b6ff1afd25c3c9c0d9,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP129,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,129,179,129,https://historico.conaliteg.gob.mx/c/H1966P6CI374/129.jpg,0,0.720670,Q3,source_jpeg,1,200,image/jpeg,74885,578753d91357226fb9842e2683ed7808eeeada11042ce5ab060b559c73d07969,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP130,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,130,179,130,https://historico.conaliteg.gob.mx/c/H1966P6CI374/130.jpg,0,0.726257,Q3,source_jpeg,1,200,image/jpeg,65098,2f71bc2c98062d3014788849866f5f5cd1129c461752b1c15751776a0aff7603,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP131,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,131,179,131,https://historico.conaliteg.gob.mx/c/H1966P6CI374/131.jpg,0,0.731844,Q3,source_jpeg,1,200,image/jpeg,81574,cc08ab7130aa109fe148dc8dbd4b2de15382869462716517cd7a6f104ce5bb7e,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP132,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,132,179,132,https://historico.conaliteg.gob.mx/c/H1966P6CI374/132.jpg,0,0.737430,Q3,source_jpeg,1,200,image/jpeg,85252,0f00e668cb8d46bf21b11b108cdd044e28586b80f9728122b8561de76f90fda5,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP133,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,133,179,133,https://historico.conaliteg.gob.mx/c/H1966P6CI374/133.jpg,0,0.743017,Q3,source_jpeg,1,200,image/jpeg,70880,8c92d6e507ba11335d2d80807a4be9a9abace59ff424c5247437732adc2661b6,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP134,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,134,179,134,https://historico.conaliteg.gob.mx/c/H1966P6CI374/134.jpg,0,0.748603,Q3,source_jpeg,1,200,image/jpeg,53184,71183dfea0655279b7f1b3f438a6ae54d92be89f1351ea7dcb259c50e3a7d868,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP135,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,135,179,135,https://historico.conaliteg.gob.mx/c/H1966P6CI374/135.jpg,0,0.754190,Q4,source_jpeg,1,200,image/jpeg,66079,6861da9227135e84153df8c65775a5d22539c9add6789ecb9196e9d7fa42f6a1,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP136,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,136,179,136,https://historico.conaliteg.gob.mx/c/H1966P6CI374/136.jpg,0,0.759777,Q4,source_jpeg,1,200,image/jpeg,55192,2d3afacfec0e2ad508617aefc767c1b967d85cab05d10b3e8f3588339814cc41,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP137,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,137,179,137,https://historico.conaliteg.gob.mx/c/H1966P6CI374/137.jpg,0,0.765363,Q4,source_jpeg,1,200,image/jpeg,66504,e25ac4ff93a1d9d0f6558a1e403cf0ef5e2ef28f5a096ba682d6e3bec4b8885e,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP138,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,138,179,138,https://historico.conaliteg.gob.mx/c/H1966P6CI374/138.jpg,0,0.770950,Q4,source_jpeg,1,200,image/jpeg,63134,24c3ff94b981419f318ca550940afe75705b2d571de9140a6ef032b2408f535f,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP139,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,139,179,139,https://historico.conaliteg.gob.mx/c/H1966P6CI374/139.jpg,0,0.776536,Q4,source_jpeg,1,200,image/jpeg,71839,591ca3b72496e32a5496d5b269db50b0c3ce8863e7089d6b323a7969ea6e471d,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP140,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,140,179,140,https://historico.conaliteg.gob.mx/c/H1966P6CI374/140.jpg,0,0.782123,Q4,source_jpeg,1,200,image/jpeg,75416,608917961a69e766dc8d003270dd39b40a91cef25e4d231b15433563e7c781d4,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP141,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,141,179,141,https://historico.conaliteg.gob.mx/c/H1966P6CI374/141.jpg,0,0.787709,Q4,source_jpeg,1,200,image/jpeg,64624,5da19b3b84694d9469cc48d8eb6e442e7971fc5392f6892b23ed642e0cc68f37,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP142,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,142,179,142,https://historico.conaliteg.gob.mx/c/H1966P6CI374/142.jpg,0,0.793296,Q4,source_jpeg,1,200,image/jpeg,76445,b7fc3fff2a9b69e8b926cff31a4e33a71657f4d08d9163fe9e66016f0c7dc0dc,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP143,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,143,179,143,https://historico.conaliteg.gob.mx/c/H1966P6CI374/143.jpg,0,0.798883,Q4,source_jpeg,1,200,image/jpeg,61198,3e850b5d3ef17769284bab3e12edd006a295a41db25ddcf3929aa4cf64498c90,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP144,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,144,179,144,https://historico.conaliteg.gob.mx/c/H1966P6CI374/144.jpg,0,0.804469,Q4,source_jpeg,1,200,image/jpeg,76854,e42751d3983f01d4b6d7f4fc9fea7bb1cbaaa6dc3623283d4e9ea982a1b98ecc,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP145,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,145,179,145,https://historico.conaliteg.gob.mx/c/H1966P6CI374/145.jpg,0,0.810056,Q4,source_jpeg,1,200,image/jpeg,72810,9a33b284136cad215977fe8d4c3aceac3513c90830e077b1cec19d19b4dbf4f6,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP146,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,146,179,146,https://historico.conaliteg.gob.mx/c/H1966P6CI374/146.jpg,0,0.815642,Q4,source_jpeg,1,200,image/jpeg,80910,f85f547ee0b5e5f819844d59bb4b467d3ab64abc93a4de0671c52b4e0158b963,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP147,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,147,179,147,https://historico.conaliteg.gob.mx/c/H1966P6CI374/147.jpg,0,0.821229,Q4,source_jpeg,1,200,image/jpeg,68793,48edf33f85eb1f1770438e34e6b34ccea350212bb09e4de4b1f560f4eadf2f2b,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP148,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,148,179,148,https://historico.conaliteg.gob.mx/c/H1966P6CI374/148.jpg,0,0.826816,Q4,source_jpeg,1,200,image/jpeg,40083,f42a7b2ac0b1c3c416a35c25aa9bbc9564dcf3f63eee71806d4c2ae507eddc78,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP149,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,149,179,149,https://historico.conaliteg.gob.mx/c/H1966P6CI374/149.jpg,0,0.832402,Q4,source_jpeg,1,200,image/jpeg,49140,d8f507b5e28e50e8e3e078936cb9c54d8ac7c80e45bb0537878dc7027e1881b5,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP150,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,150,179,150,https://historico.conaliteg.gob.mx/c/H1966P6CI374/150.jpg,0,0.837989,Q4,source_jpeg,1,200,image/jpeg,41189,e0055cccbb8e41d47d695bfe84f79a31df510bb56f53602bfaab4601d72d9611,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP151,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,151,179,151,https://historico.conaliteg.gob.mx/c/H1966P6CI374/151.jpg,0,0.843575,Q4,source_jpeg,1,200,image/jpeg,45827,a36b9e6022f1383572e6f204ea1ef07196b856ed1647c6bc47005a1b39b51df9,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP152,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,152,179,152,https://historico.conaliteg.gob.mx/c/H1966P6CI374/152.jpg,0,0.849162,Q4,source_jpeg,1,200,image/jpeg,57972,aa9a8e3187523dbaa913cdc19ddd8d129d357c63394ddeecb7792ede307116d3,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP153,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,153,179,153,https://historico.conaliteg.gob.mx/c/H1966P6CI374/153.jpg,0,0.854749,Q4,source_jpeg,1,200,image/jpeg,64768,2e4eb7b6be1534b72dec281201690c7d278e96cc8f797e41c1932f80c8d211b8,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP154,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,154,179,154,https://historico.conaliteg.gob.mx/c/H1966P6CI374/154.jpg,0,0.860335,Q4,source_jpeg,1,200,image/jpeg,63425,8e485599bff89456f8468b64108a9e5140a507551804671fa179817f4962b2e7,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP155,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,155,179,155,https://historico.conaliteg.gob.mx/c/H1966P6CI374/155.jpg,0,0.865922,Q4,source_jpeg,1,200,image/jpeg,56436,57d8e8f00c42f1c5cf35a2773ba262015217846aa541ae9fd7147eee86413476,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP156,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,156,179,156,https://historico.conaliteg.gob.mx/c/H1966P6CI374/156.jpg,0,0.871508,Q4,source_jpeg,1,200,image/jpeg,75651,08a206d9f2f2e1d3fa93ca9dd134f31a8c1aa7ee3e1f9c39955fb7cfad1812f6,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP157,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,157,179,157,https://historico.conaliteg.gob.mx/c/H1966P6CI374/157.jpg,0,0.877095,Q4,source_jpeg,1,200,image/jpeg,54183,ee162332cc3dd280023cf149dc0134a92d741e3d3ab5caa5e937f72cda5c602b,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP158,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,158,179,158,https://historico.conaliteg.gob.mx/c/H1966P6CI374/158.jpg,0,0.882682,Q4,source_jpeg,1,200,image/jpeg,70068,c47331f86abfe98712562901e5ea9c736673e8a3feae5f99a1b202b9c71ed483,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP159,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,159,179,159,https://historico.conaliteg.gob.mx/c/H1966P6CI374/159.jpg,0,0.888268,Q4,source_jpeg,1,200,image/jpeg,50258,d76a83aee20f011cd08a687e9bbfe5291e9eb4e3db54ee2b65b547fcaa152969,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP160,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,160,179,160,https://historico.conaliteg.gob.mx/c/H1966P6CI374/160.jpg,0,0.893855,Q4,source_jpeg,1,200,image/jpeg,47551,2dcc093ffccee32c8c2777586f705b94f56d198bdc77c296b699ad30f92858d5,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP161,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,161,179,161,https://historico.conaliteg.gob.mx/c/H1966P6CI374/161.jpg,0,0.899441,Q4,source_jpeg,1,200,image/jpeg,61288,536b1c41b7027072c2cc1ae9b80063bff07995ebf5e94503ae916c24bcb44335,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP162,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,162,179,162,https://historico.conaliteg.gob.mx/c/H1966P6CI374/162.jpg,0,0.905028,Q4,source_jpeg,1,200,image/jpeg,50760,4da9014b789962e3076b10f017156de9c3511a50c57a865b6b2ac979a88b0913,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP163,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,163,179,163,https://historico.conaliteg.gob.mx/c/H1966P6CI374/163.jpg,0,0.910615,Q4,source_jpeg,1,200,image/jpeg,46506,3ce55e6d217f699ab80454732ea0b440f7960738e343a2404cb01708722f29f6,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP164,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,164,179,164,https://historico.conaliteg.gob.mx/c/H1966P6CI374/164.jpg,0,0.916201,Q4,source_jpeg,1,200,image/jpeg,49041,65ba80d196f1f90e31f73bda3ca2e6e5ed8aefe6bd7c8e47125b876ab507d50d,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP165,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,165,179,165,https://historico.conaliteg.gob.mx/c/H1966P6CI374/165.jpg,0,0.921788,Q4,source_jpeg,1,200,image/jpeg,52328,de13f9adf7218d4c5fac4fff145bdee978ae228756b55bec23fc604da85e92f2,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP166,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,166,179,166,https://historico.conaliteg.gob.mx/c/H1966P6CI374/166.jpg,0,0.927374,Q4,source_jpeg,1,200,image/jpeg,43441,bcd7debd90f20ea31228adbc5f0012c699cc29e13f2c4a6a501a624a2daad4f1,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP167,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,167,179,167,https://historico.conaliteg.gob.mx/c/H1966P6CI374/167.jpg,0,0.932961,Q4,source_jpeg,1,200,image/jpeg,70255,de8b20dfc2fb223c46675e44afec90b240dcd421ed66f2151626af785604f4c0,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP168,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,168,179,168,https://historico.conaliteg.gob.mx/c/H1966P6CI374/168.jpg,0,0.938547,Q4,source_jpeg,1,200,image/jpeg,65303,aad281e2dc993e30ea62318002616e0c03c952ecc2ae25ce1f4a0263a1f2bfc4,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP169,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,169,179,169,https://historico.conaliteg.gob.mx/c/H1966P6CI374/169.jpg,0,0.944134,Q4,source_jpeg,1,200,image/jpeg,88278,2f6987ca0dd2b38bbd8e34004fa13d5f499a5f6a143b341485a656068f4a1e3c,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP170,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,170,179,170,https://historico.conaliteg.gob.mx/c/H1966P6CI374/170.jpg,0,0.949721,Q4,source_jpeg,1,200,image/jpeg,58080,f4c9eb0c591a2653cb31171d3d18b861d28994d6e75d5f17cccea6d69376f0db,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP171,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,171,179,171,https://historico.conaliteg.gob.mx/c/H1966P6CI374/171.jpg,0,0.955307,Q4,source_jpeg,1,200,image/jpeg,45407,c4c5346cabc9947e350e4693ba8435818ac3fd390fb182df5b0c7b453b9282db,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP172,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,172,179,172,https://historico.conaliteg.gob.mx/c/H1966P6CI374/172.jpg,0,0.960894,Q4,source_jpeg,1,200,image/jpeg,55218,f879a0466c30151ef37f1e8eb8b881681a20084b3df944ecb684dd9d32118be7,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP173,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,173,179,173,https://historico.conaliteg.gob.mx/c/H1966P6CI374/173.jpg,0,0.966480,Q4,source_jpeg,1,200,image/jpeg,46501,fdebfa4f171be1a3db0b10388dc20b5ef36661740c5bdcaf8202490643bb9106,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP174,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,174,179,174,https://historico.conaliteg.gob.mx/c/H1966P6CI374/174.jpg,0,0.972067,Q4,source_jpeg,1,200,image/jpeg,42367,c28258ab409f8dfc7545f71cdab5ae5d43a59e5b72580d5018423dc622d67ba7,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP175,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,175,179,175,https://historico.conaliteg.gob.mx/c/H1966P6CI374/175.jpg,0,0.977654,Q4,source_jpeg,1,200,image/jpeg,29946,277b4a11f1a185515e9729f183be8b6d5223c2f5dfae2d8fa37df0e79487fca9,1,
