manifest_version,page_id,book_id,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_image_index,processing_mode,source_provenance,source_asset_url,byte_size,sha256,asset_status
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P011,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,11,11,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/011.jpg,258254,133c552d15b68770712f87acd7e9bdd3b8448c6f894e9433d853fe90441e9739,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P012,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,12,12,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/012.jpg,254470,65fa6dabdda552bf3b33e89a3b383113f1d68b853b18edb133c5c9bbc160d6b8,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P013,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,13,13,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/013.jpg,226720,0a1f7d2f2554b87005f1c9f6a7efca2c2f9deb2850c3ab1efbf2cd7616626627,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P014,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,14,14,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/014.jpg,283423,d5e2b174c30890cff8131869c415b53ef3f90e848a5c19d17b3a25472d1dc6d5,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P015,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,15,15,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/015.jpg,226386,3c79457165f6cefb9057348db57e2c24283f1e25150115e7b8c948c36b707c96,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P016,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,16,16,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/016.jpg,249795,6c6a2c739f2ae5b449f82b111bf0bd1a24b2eb1280beede107978ece77cd103c,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P017,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,17,17,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/017.jpg,264708,d17d79663e94ec64905098c9b96439f378ab0a2b51dcad218720e4d793aebc04,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P018,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,18,18,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/018.jpg,303024,d271904f12179754e0c0c7b064742d7a4d0c3052358aee93e477fe58f50103ea,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P019,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,19,19,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/019.jpg,293567,070bf17c7215371353b270a3ce38ab7cfcde4f7c86f6590d28f6eba98e5b24fb,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P020,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,20,20,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/020.jpg,280018,6e491d24f3ca8de774c53b5b3a9e550cc9a5ca435bbb28daae752723bf60043f,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P021,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,21,21,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/021.jpg,260138,428d0ff41f2392fd6efcb8e6c42c3f141c4c588611d9c5dad7cef6be96cc8ade,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P022,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,22,22,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/022.jpg,279806,d91b815b5ed85acd4749eeb49ac892331750a2494d6cceafbb8bbe58eaca9577,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P023,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,23,23,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/023.jpg,336841,f0a70c5dbd4842ad0933fbb6966b654f1f8b559be996d09b7a55c3790590d836,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P024,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,24,24,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/024.jpg,248462,508b222b2cbd18bbc7c99e977910966ac7aae10f5717d0d50e0e62ac55c9a036,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P025,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,25,25,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/025.jpg,236591,18ba41d6c9fc9331004a9abaefa8b35b24eb35f88c58916d687ea04178ef9292,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P026,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,26,26,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/026.jpg,289870,2c99ace4d573b22b87eac938fe086bfbd1b5eecc1f5f756eb74a1ce5cfaabcff,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P027,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,27,27,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/027.jpg,265406,954ab5b9f264cce65f4fdd46b0d8f0b1297350866c88442a8eba1f47475e0c93,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P028,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,28,28,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/028.jpg,278845,c089352f314497b73b6d20a8851bc7855d92f41982ad0c1a890d343eaf997b63,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P029,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,29,29,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/029.jpg,266638,c542546252d133dd0338a5c45361a376c86b705df262625ddfb61f2ad803e9c7,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P030,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,30,30,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/030.jpg,240757,a167c5daeb82d018bbc7ca429900e0df7f7ab6d23b6eca12636808517ca34ae3,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P031,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,31,31,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/031.jpg,276480,2c78afdd7bc3781a759c0733f88cc51eea7a9ed7c6e7424a38a58cf0a8d3cca8,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P032,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,32,32,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/032.jpg,309052,0424e6f4a666b1a6e5d0836d0ffc33e118c62169e9100734f540abae6ff26fd3,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P033,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,33,33,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/033.jpg,288069,5556886ad31693deeb174c2dabb9559957cbeae5af1b867c2251148026a212ac,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P034,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,34,34,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/034.jpg,327814,78487dd45f0bda157b69759defce8e42a96c2ef396688a0dde967c8455aaa5f9,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P035,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,35,35,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/035.jpg,293828,2c4cd3914ccf361938a5e9ff8dbe78f5bd9caa557814931a0ff275252bb4e228,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P036,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,36,36,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/036.jpg,321732,46ec07ebba8c834c272f0e7d115115013ac9fe9c7f46e9adce287aee878d959b,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P037,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,37,37,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/037.jpg,294845,b644e3e642bf0f377e21ab2e561444db8407ea843980f25fc1a9dd33b12b1a52,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P038,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,38,38,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/038.jpg,291835,7ed6f17b2a59b6704b1424995f43e866fc8a1b627c2f9690cba6f7f7a3e6d096,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P039,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,39,39,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/039.jpg,315620,242b2c9e8a0c5d06de3af463b90a6fb7fbe4630734bbf011d9f5fbb79d37bebd,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P040,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,40,40,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/040.jpg,286838,c218ad572a9da010b01483cb2a70d7164230798a0ae3abdb2a4de51fd010f04d,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P041,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,41,41,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/041.jpg,264763,b5af53b25f9331f50e1acc33e8dffacc233e06110ee95a60ea9071253462b2ab,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P042,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,42,42,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/042.jpg,335237,6791839471c8fd3126f6aad4dab851958c14273340a58133245ef88536d42325,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P043,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,43,43,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/043.jpg,278504,93acaa5437c0f87d475d835ef5c717b88e770ccf14729a359d533b6fd717e9bb,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P044,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,44,44,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/044.jpg,309996,0c2224d55dbe4a5e184ce46113ecf5d5fbb0bfa307a7590f8772dbea30025867,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P045,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,45,45,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/045.jpg,237000,1d9b39c392db8ecf61f8793f0523dfbc477025f3e3ed12e81c75cd21fad0457f,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P046,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,46,46,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/046.jpg,304050,60258636b80159d2f166fc48967e60fa2ff377cc4213cfa708fc3a56047870df,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P047,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,47,47,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/047.jpg,253584,b3faeb117a2d41e0a68616ef21e851179d77c551c0f3cd601e94158c14251b25,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P048,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,48,48,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/048.jpg,376810,1cc4b28ad3b4ce0de2fb7f4b7666a0e3e77a2130c71e837f806c0be4800628c7,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P049,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,49,49,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/049.jpg,326075,66b5043d7e3c738d5a3c762a8be2c4e694ff381d049094757c0662c9b2392b5a,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P050,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,50,50,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/050.jpg,284357,ae6a6d064a95d92f79e400115a162cec8b8ea6b3ba4ad74d83a839a535528598,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P051,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,51,51,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/051.jpg,260529,1a0d1548991e05ac11814a64e5e84f6e5dcf5f83a440f5f9a47a8919ab5fe731,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P052,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,52,52,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/052.jpg,258883,31c552eae21de0df59623f84a7d87a673069b6886233a9f089320fc4c1cd26e8,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P053,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,53,53,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/053.jpg,266666,c81777af5a6be6ad0a6d9eb78837d7b48b8ea105832d33957456f1b5cb234f92,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P054,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,54,54,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/054.jpg,287327,7dbb11155c330807ea955cd12b1974f7d72b793cdd6c50502a998af63db5ef4f,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P055,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,55,55,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/055.jpg,277783,aa8cf60b7f37aa157c2b25d34205effb566a345f71c47a62dccf29b7bdb8aff8,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P056,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,56,56,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/056.jpg,337125,e5d5541fab962c52c6bebb5e8c6581c0c0272acf8e64b93b265c47f3a13e5420,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P057,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,57,57,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/057.jpg,253156,a11eb8abb14efdbe87c303d7e6b6b89104c26ee45ea30f32c5a85c1648aacc2d,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P058,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,58,58,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/058.jpg,278823,63d21b3baa5112ad7af0eed401475d4af50e388ce561a75d578ed347595a7c07,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P059,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,59,59,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/059.jpg,217523,4065010c9b8600073eaaa9abefc72efb84adc051abd9fb56a9b86755aa03afe8,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P060,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,60,60,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/060.jpg,323197,5678f30f0248d7e83eea3173026828847f20694a899a65aadc2d846c777641b5,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P061,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,61,61,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/061.jpg,250798,cfea88bd1483efd255a16a7a59ac39ef06d47a4c489d6a096df88550e2fc9385,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P062,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,62,62,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/062.jpg,297764,9c328380fc7ed610fa0909f4325c22e58eaad7a543b589f5a289f5e23a2d9446,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P063,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,63,63,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/063.jpg,311147,24242ad5ba32fad8e927d035c7dd24fd96ca2e8e41f317121ac2b9ff89c78977,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P064,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,64,64,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/064.jpg,321022,13e59509e37ae343918047453e56b56835b076671525515c84d5efa91c767a81,source_jpeg
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,U1-H2008P1ED252-P065,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,65,65,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P1ED252/065.jpg,318168,af123252692c0c076923a4300f4b9526686805d20b6c99cabc359c5f0ab3e82f,source_jpeg
