analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES376,H1988P5ES125,1966,1988,6,5,0,0,2181,2159,77,0.018062,0.035305,0.035665
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES365,H1988P5ES125,1966,1988,5,5,0,1,2486,2159,77,0.016856,0.030973,0.035665
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES376,H1972P5ES087,1966,1972,6,5,0,0,2181,3120,77,0.014740,0.035305,0.024679
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P4ES358,H1972P2ES068,1966,1972,4,2,0,0,1221,1934,76,0.024683,0.062244,0.039297
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES366,H1966P6ES376,1966,1966,5,6,1,0,2059,2181,76,0.018252,0.036911,0.034846
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H2014P3ESA,H2014P5ESA,2014,2014,3,5,1,0,1992,2307,76,0.017997,0.038153,0.032943
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P2ES068,H1972P3ES075,1972,1972,2,3,1,0,1934,3146,76,0.015188,0.039297,0.024158
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES365,H1972P3ES075,1966,1972,5,3,0,0,2486,3146,76,0.013679,0.030571,0.024158
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H2018P1ESM,1960,2018,2,1,0,0,1700,4315,76,0.012797,0.044706,0.017613
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P3ES007,H1966P4ES358,1960,1966,3,4,0,0,1449,1221,75,0.028902,0.051760,0.061425
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1966P3ES350,1960,1966,2,3,0,0,1700,1496,75,0.024031,0.044118,0.050134
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1972P2ES068,1960,1972,2,2,0,1,1700,1934,75,0.021073,0.044118,0.038780
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P3ES350,H1966P6ES377,1966,1966,3,6,1,0,1496,2296,75,0.020178,0.050134,0.032666
