record_type,audit_version,viewer_key,candidate_label,candidate_base,official_ag_pages,official_json_path,viewer_page,source_image_index,historical_asset_status,historical_url,probe_url,http_status,content_type,byte_size,jpeg_magic,historical_sha256,observed_sha256,sha256_match,query_state,capture_count,error
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,149,149,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/149.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/149.jpg,200,image/jpeg,216440,1,fd17406a01c310abc36293aeecce37f763e006266a0c7b064ff2e4de9b7d3799,8a6155b6af67dd0209cd71ab329c7edf9a1bbccdeabe0d6436d4fd41ef84e597,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,150,150,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/150.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/150.jpg,200,image/jpeg,164317,1,cc89604e7bd84793f0cf44c2b31789c3df1daf30a8642691ff248ac49dbc3230,a9875999dc740d0df9a7fb317ddc00af5e57dc11cc07fc13f36abe0aa7271a05,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,151,151,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/151.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/151.jpg,200,image/jpeg,244005,1,e2f5423254407111bb63c7cc1065b6e5006a036a7ae56847906b188cb725209e,2c439a7a06c08fc873872a768f6d52cf6109a58772e84237adabdfc8f37399e4,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,152,152,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/152.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/152.jpg,200,image/jpeg,239678,1,f2db4c4d19a47f9d92a291c7f47f75d760e88f2bcfa297b6873fb41edb6e1464,a7c40b9f15ac65a7ae3822c597889699729a407a88acf54cc9e398e4a8b37dd2,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,153,153,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/153.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/153.jpg,200,image/jpeg,246120,1,f1d0cf742090d6ece9baea0719451b6ab2fc24b031c314ecf77b01fe12869826,8bc5d776fcc7e6f564399de2ae5bf5eeec67e76c355153d6bedff9e554fcddf4,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,143,143,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/143.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/143.jpg,200,image/jpeg,258949,1,db3831ca0e00281e5526cfb91f5dffd216a56585dbb0c9a315282409d863b9d5,0e60d82758305bbafc5cccc758847cbb47cacdb8ab8a77819c865355e4b55f1e,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,154,154,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/154.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/154.jpg,200,image/jpeg,279003,1,d75e1c74714530b3fa200ce72b3120313b99d48ac728537055e69407d017ce62,2932dea9d1b033739385571fff3ddd406fd9f5dc97bc3f192ff2a65a35a5bca2,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,155,155,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/155.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/155.jpg,200,image/jpeg,222562,1,325786b0b0d1c4b74d5ed280dfca2262adf3ef54d6ef9962e48dcbbba251627c,9591284fa78cb645532dad5f2981e04bcd58a222916ed970c43af7c9e050ed8b,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,156,156,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/156.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/156.jpg,200,image/jpeg,197243,1,f4ef35d68ad5a81d0be26db091b0065aab613fbe1df452d7e70fc12087081eb0,fe2b2293ae608c52d90309d2704b3b90036999a150b20fc54e4c8c875bd0f5fe,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,157,157,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/157.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/157.jpg,200,image/jpeg,196370,1,c6f058701061bbdd7b0c02f60f00cfdd7490b4c924d149897bb7b18a408d970a,1e4904b6b02a42472284f3f441e8ef28c487633a90080a02ce5da46dd3f8d715,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,158,158,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/158.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/158.jpg,200,image/jpeg,307914,1,9252fddd7f4ecb1e3c40f53c3bf223bae8d7d6aa0d4d588c1b556f2141ececf4,27be5d4d9dd964d5ca4b4a8f7a25d81f9faf5ec001c69c0c2c73bf95e375c750,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,159,159,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/159.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/159.jpg,200,image/jpeg,227273,1,12b4d4446e9f6ca35b5070d63f6e26d8adfaa3ff07b7693bd89d3576a9d0e049,4484b2ca2586426ab894aff3b89c64fd64634e6644ed840f463e396ad66d8acf,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,160,160,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/160.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/160.jpg,200,image/jpeg,251818,1,45920e7cbee1b1853fd561280cda0f354cc0320f11d893d1c510213ca5239d91,2dc9269c998285ef89cb16a94bb58f6e6f757df1a1db180b034ad0a441f5bdb0,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,161,161,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/161.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/161.jpg,200,image/jpeg,220816,1,11b2384aff33de0c2c160fb8e3d0212dccb1872f9407e4ec5a178a212daf2bf9,7b0718eef965d0d83c285474d154b327fb6fc62dc3cc14afac5f237ddb495f4a,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,162,162,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/162.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/162.jpg,200,image/jpeg,228678,1,31fa97b567263fb59b80e394e8c29beeedf99a6e5c73621b5fca3d21b8338d93,a246a76924111b2b75230e462358cdcaf2f2ac90cf906a5271f730193f42379d,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,163,163,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/163.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/163.jpg,200,image/jpeg,245273,1,8ced9b20eafff247845a2982119871dec0297bb461a02b5c80058f34c2c0af11,0396edfac49184e013bdc63ddc422f62f48aa160b5128c0a8e8a8c839890576d,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,164,164,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/164.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/164.jpg,200,image/jpeg,384700,1,71afed8eb4f986f80f595d9c5dc3b806e40a22d9f6f6f9359a3be20109d00bea,2d312e0f968733b67f820d4a761ec3ea9741608230be9f0acf3149ce35b4c747,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,165,165,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/165.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/165.jpg,200,image/jpeg,371085,1,58ca009a5efbffd15ecf66d609755379e62b8cb4bdb7ddcf7ab637b062355576,bb853ee92bcb3556155c0a7d33d8a27877e9248bae4f09c8feced17a97387531,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,166,166,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/166.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/166.jpg,200,image/jpeg,414563,1,416469c5e2398e0fc7eeffaafa585c33d099ca5447e8b5c185a26c4a74b08bd1,8e43b3e1cd852160b8d81da024c0a2a8ae1476ff8dfcca99e08aeec30fa3e304,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,167,167,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/167.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/167.jpg,200,image/jpeg,152727,1,16e9d8057700ede84b2070184ad18d26996f9b032ede15ace74f9cc481e68a70,955cec9f4d544949b6e5d6d6e76c6de4f74ceb5c959f5fb43ffa40be5ee32967,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,168,168,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/168.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/168.jpg,200,image/jpeg,99197,1,e89ed413362a83f31ca022898992a9d3c9c4f56a470f0e7d069ba0a638d7b8d4,878c5d9da6e7278e7c66a3eaecb03e7a16d2fe51494eb8bd8a75f28752f9a559,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,169,169,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/169.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/169.jpg,200,image/jpeg,102350,1,1345fd071117892b9dc5b8efb176ebc53eb5028a6c3e687e71f6a77b4c569432,7978dad4af904cb822d858841ce66d084d3040fb17e4da9f38e90186138e611b,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,171,171,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/171.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/171.jpg,404,,0,0,7ca0a36de2f1d4030c20f78dd5599bd974afa92c711106f339dc1a2ce9f4945b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,172,172,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/172.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/172.jpg,404,,0,0,36d12a265b603c563e146efd48811726cf34cd54a4b3becaec63965714a69400,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,173,173,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/173.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/173.jpg,404,,0,0,4ecb86a31de9c463c8df948f262a2f6c215510f48daa86d464af0290e9f691b0,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,174,174,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/174.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/174.jpg,404,,0,0,df378f37a445a87d3184c6a86af008cf7cde6540ccde1ff4682b75ec24b41de6,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,175,175,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/175.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/175.jpg,404,,0,0,05379fb4ecd6e38b7eaf1be07acdc5c0c08855a47c38817673995c5a673df37b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,176,176,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/176.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/176.jpg,404,,0,0,ead25f78f1b1fc9d95d8901d30b8cd915072d98d381f60618972c4b8d7ee2185,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,170,170,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/170.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/170.jpg,200,image/jpeg,416165,1,3bec5a726d2fa1fd31563de1337bc183e852ed7ad798574f1e06c3335349c7a9,d27433e97f43b7feeb5ed2b0d035f0e0f4989dd60ea813ea0015d5f1374d1608,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,177,177,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/177.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/177.jpg,404,,0,0,9ceacc3c86e9485b9578e42c13e490b29956b9db0f045859931dd66452f4327e,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,178,178,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/178.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/178.jpg,404,,0,0,b7e0d93a10afb1467c51d42d53f126fbc4432833acd419c8c1a2fd456520d634,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,179,179,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/179.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/179.jpg,404,,0,0,849c3606cfe346108f41c1052e3d1aeabd8ae7095012c8b5ab965fcdec9ca984,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,180,180,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/180.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/180.jpg,404,,0,0,72911637edab227a00fc0797e1d24c75b374160a6b16b0476e5f0d192792c1df,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,181,181,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/181.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/181.jpg,404,,0,0,d44f18ae61def3aec603039a43d6a01caaf754f5e873658f04456c8f23923479,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,183,183,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/183.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/183.jpg,404,,0,0,6a3a27e78f58c74fe1f902e4176a9918c9491f4acef93f6bf73b9dafd4e8358c,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,182,182,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/182.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/182.jpg,404,,0,0,65c623dbd1bf0e3d69278a42045a6306f4d26903db808393bb7602c68e04ab57,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,184,184,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/184.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/184.jpg,404,,0,0,95e67bce42859d9e9123cb8a2dd585cfb9d6347daa4b0e130a2289278347b93a,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,185,185,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/185.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/185.jpg,404,,0,0,763ef37cf306d1657154b84bb73278b3c0b2a5d761ceb63ff4a6eb727c0905c0,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,187,187,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/187.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/187.jpg,404,,0,0,334a5d04bbed436bef8995510e6c9b3bea1aedaad24de9e33b1b9d1e2b513906,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,186,186,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/186.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/186.jpg,404,,0,0,f46ea57ec20de6a8a54901ebad2ba18e3ad5cb77120c5790938b703d850b435b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,188,188,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/188.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/188.jpg,404,,0,0,9742a94e9fde43a7275ea314d589434d393266e0d4ab57dcf105d0265b155ead,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,189,189,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/189.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/189.jpg,404,,0,0,9f39bb062e174f6c4d640478bd10df8e09732c4bdf0d22ad705feae69236788e,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,190,190,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/190.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/190.jpg,404,,0,0,c7998159959ac3c8f18be522573b7af991be4f84481abf2ea3414dba5e0e25b5,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,191,191,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/191.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/191.jpg,404,,0,0,703d47801feb365c13c47b678a8b733f11a8956102c7a0c8bfc8cc1c8a2cd6b4,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,192,192,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/192.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/192.jpg,404,,0,0,408df29bf19a71221896454c5087c641b72162d931bf1f6b8ccf3eaa0eb2e494,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,193,193,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/193.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/193.jpg,404,,0,0,2a6f7915d70743222f9a8331f9f7ca8f112673348b0695606f0bf6567aa0c7e0,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,195,195,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/195.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/195.jpg,404,,0,0,0b87d1161530d9478845068e9b03d389263196238392ad5aa0e60c2a240a3c54,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,194,194,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/194.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/194.jpg,404,,0,0,8f830febc232463b403e64f2ab49d8f8b72ccd2b7b6142fc5cf747365ce4fd90,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,196,196,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/196.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/196.jpg,404,,0,0,7bb513960839f9c40387b15c04dc204ead4a2647883f6b8832988c2294cb5869,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,197,197,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/197.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/197.jpg,404,,0,0,8ae1e0b961af16a6fdeec865e09a63ebaf5307bef543a1432598e20448bac25d,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,198,198,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/198.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/198.jpg,404,,0,0,b57cc035904e7320444e0bff62c950542aa10a9a8ec91ad54b7f8a49238efa7b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,199,199,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/199.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/199.jpg,404,,0,0,1a9488cf0094bab0d0b7ab300fb266202a27f2e85967245adcef2978753f7234,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,200,200,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/200.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/200.jpg,404,,0,0,bcf7769a2c5a5f4adb5ccb8d75af699185a29cdc1715bd6327504a2c7391acb8,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,201,201,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/201.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/201.jpg,404,,0,0,5982e80e01582d6c9784ee224910f6eba8ff311eff0fd22aa28580bf8a387a37,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,2021,https://libros.conaliteg.gob.mx/2021/c/P5FCA/,171,2021/P5FCA,202,202,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/202.jpg,https://libros.conaliteg.gob.mx/2021/c/P5FCA/202.jpg,404,,0,0,9b29bec2e5c128d63d178d1b5aaba5b647ee52850c22141e65eab13431b939ce,,0,,,HTTP 404
