comparison_version,viewer_key,official_code,candidate_label,candidate_base,viewer_page,source_image_index,asset_status_historical,historical_url,official_url,http_status,content_type,byte_size,jpeg_magic,historical_sha256,official_sha256,sha256_match,error
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,33,33,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/033.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/033.jpg,200,image/jpeg,164554,1,64a50b2f4f4a28bcaf8eaf1aab97f2c8d9c1f107f6ebe641772bd790d655c13e,920492802382dcaecde72befec7c79991407d2ed659267ebc28f197c9e16a1f7,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,34,34,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/034.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/034.jpg,200,image/jpeg,244436,1,6230cfdda3ce42c0401a31c44fa71f952b5e568d3fc684fce5a64890019cf1c4,b18ab8056095b194960440b4daaf0fc30e0bf6b1fe19dd37c56019bd8fe121ed,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,35,35,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/035.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/035.jpg,200,image/jpeg,217010,1,8ec3e75936700a6951207f3be828dca97c7ee16651bef2b49bde0b05b5a50bcb,076be1a95223d27a1bfd224531839be42eece5f4747761f422fb0d072abc184f,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,36,36,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/036.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/036.jpg,200,image/jpeg,182443,1,4e19ee8e0997f66024f5793d5a0f4542c54e87c0d07a8fb6541edfc2799f0d94,ca82a111f6f7210dabee75ab8f597ca6e62dff8666a604f576eca4962f56f6d8,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,37,37,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/037.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/037.jpg,200,image/jpeg,162327,1,b2a84d377a8260d3c13a2e0465577288b9c1f46ff47252dde994700acc639112,3064eb45e48e56ab52dc3fa87525fed1bf22070d6ea56a21a37760feedcc5683,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,38,38,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/038.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/038.jpg,200,image/jpeg,228946,1,0d75594b0e03cadcc6dbfd12797e4eb1623c7ebef08230e9f571e4e965a196b0,034bc48939ea0992a8f9141dfa9050a0fab0740b5af9ca24834e717d9435ce95,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,39,39,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/039.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/039.jpg,200,image/jpeg,146766,1,ce57a2849f115a1658134179b400920f7d27c07eabbbbb180275d375018fd206,6f9e8bdac64c7e6b6e94ba1f17f84100f092a12301c7b7b0a436b7a6dea9bc18,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,40,40,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/040.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/040.jpg,200,image/jpeg,270123,1,2252d43aab89ef21603332223c20f4f68e5c6b98d83601d78a55bea1b6fe4f3a,5392f6b04cf48bfde04291ee2442a83ec2dc2be1c4e43f5285a21a5d24257857,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,41,41,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/041.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/041.jpg,200,image/jpeg,202780,1,63adb8f51917fddab1856a20365c1a29674b60f9779493ee4a9d8aeefda13cb1,5792c6fe210edccd53ba5bb0ac20ac03086d5cd7b47dd92717a2768c2d9055a3,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,42,42,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/042.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/042.jpg,200,image/jpeg,190317,1,2cc29772ac9ff93072fa81cda2b65766c7f261193e34904a8152681f0f9a6a74,12ea068436fa0194e4c5c5777609fc1b5ec6c452c2825fe1595aee9f2f62d1f1,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,43,43,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/043.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/043.jpg,200,image/jpeg,279330,1,c2b08ea2e21760b30aac363b42ae4f14c32caac5c66bd825aae9dc24b0d9e470,451961adbe67dacea64cecc637f922fb376b4c190015ea1636f23a43c88f64ce,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,44,44,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/044.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/044.jpg,200,image/jpeg,239108,1,6821f8c0ec05dcd2097c37603ec048b90c8123f4dc34bbd699cd5e8367d69b1a,5959c4b5cd35c5f62352e0636c20b97c402f0c662e1561fcb99d375334c0ef22,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,45,45,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/045.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/045.jpg,200,image/jpeg,241529,1,516c6c55c54291b950934e2542cc39f75f1eb6e098f4ca62eca8047441812afb,f8166877b2dc2ab7979caa0609e9db13417178b154c69ac0b24382f9d64fb126,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,46,46,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/046.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/046.jpg,200,image/jpeg,181864,1,6bb9c9fd6941084402b8c1765c98eca3ab40b899a7675bd8c7b3b12f84294222,7df10f415a51a742c76c8da9dbfd2cf751db816541acefacdec2138592151636,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,47,47,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/047.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/047.jpg,200,image/jpeg,280174,1,9c161cb024ad5c71b202faed6eda9755c23b2c860b92e348cfe6eb0d2607a003,92fd02a6d75ab03c84103ba04bfa2a6086faa2f3fff271d580acc97d44ca5de3,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,48,48,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/048.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/048.jpg,200,image/jpeg,268629,1,ab60f487aadb96d6ae472e793de219b1b0217a1833c963fb30bd41adee28d36a,a830410dbb82c97b6b2edd97bd5889318e7707de02de3ee1843e0e9da6f5baa8,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,49,49,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/049.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/049.jpg,200,image/jpeg,219548,1,44401f6ff7ee6d8c66cc45a598d11de5d82513c5f3ae83451743252f3c9a784d,489ffbc2add2f9d4223374bfd67ca5218e881ec6507382eac429ef1ee06daa70,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,50,50,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/050.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/050.jpg,200,image/jpeg,172862,1,d1de0211aae460afafe84f707950acfbb5b616b4df324dca2f5ccca72633bc85,5bee034f9281535dca60789bfcff305bf4e0a9930817abac34d5863849ec89f9,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,51,51,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/051.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/051.jpg,200,image/jpeg,151556,1,12632581cb6fe33b37b8072d79fde9f166d8d382c9fd9e61808296ef737a580e,b4786428f48b792097639ca29fe06b789a14c09ffc99c4c9bb5069e7c1ebcffd,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,52,52,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/052.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/052.jpg,200,image/jpeg,284748,1,bd38860b0c491849abb10f5e6d7df73dde80825af59da7d7ea4bb82ab22bd10b,50ad9e399fdbc71d38879f47dcc9216888609e5a0220429321de43a2ffc8f031,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,53,53,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/053.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/053.jpg,200,image/jpeg,163118,1,a7db9b3b39715dbff080c1b27d2cc7c72b3ef086729905d8e82b5e6284500141,725cf26427ecf21fee7ce2f1bd6202d17cca5f7a1366d0d4601cdb6f0d158595,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,54,54,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/054.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/054.jpg,200,image/jpeg,314572,1,21a00cb280db8fb292c17ff7afdbfa6a658883481c7df598fa2199339a10d96e,c8b13efac6d40dd7d04a9946c29141fc621cbd767e39be2f1b89d06352e0dae3,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,55,55,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/055.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/055.jpg,200,image/jpeg,178885,1,5101a439b27ba25dc307b2f60ec164859de78dfcf71822441c8bf458d1af175c,b811e0cb0bbdf4f88c620e9f194cc905a36a8001cce47b83edd54f8ebc052095,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,56,56,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/056.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/056.jpg,200,image/jpeg,200617,1,d5cc440d17fb255ad564455bdbf00b772abfafa10f449fdac5b5d87e987f157f,9c6ba5ab7c6cda45f390cb821d84bbf8231c297c38f2d5eec1e79969d73d89a7,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,57,57,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/057.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/057.jpg,200,image/jpeg,172183,1,2ced5600b9bf5a723e9c777ffc58cd9118a9371ddd8e115917544c3e08601a40,5263051136f05d19abb6ef0accded35fc40d5e68bf729d8833d725a9f5f3b200,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,58,58,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/058.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/058.jpg,200,image/jpeg,247215,1,9a2300ce368c9df018dab734d3dfe91ac202f7545dc39d0428f85bc29bce857a,ad5e2200fb46eff09c0b81e6ab28610718f485787e9b78fbe34d02e9271d9fbb,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,59,59,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/059.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/059.jpg,200,image/jpeg,202967,1,aa7b7c4c8ffb3aa8d742d77fc27f165625c2e4f3ff39d7ab1cf9c08061ae92ac,541868e28bbcaee6756d1a89437f60bec8fc77d1f4bc4187a5c4cc4c93dab602,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,60,60,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/060.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/060.jpg,200,image/jpeg,248048,1,7388e893b019a7dc4b91af61e037113df89dc0b19e1c04d888a85d921a61634b,880dda250a7ce40330b5d3e62d1cf2832356ed061cfaccd0205c310b6450a9bc,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,61,61,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/061.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/061.jpg,200,image/jpeg,237971,1,2f4184b30e58771e0617e70fee007919936a7a5d4129c291c885475da28a1046,c5a4ff69d07028dbc0958c5c069bfb182269dec15e9347c667b07b977d8ec890,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,62,62,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/062.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/062.jpg,200,image/jpeg,256205,1,eb9eae69f13706bbc1096ffb95db3978dbf6a4398573e2332c82ea1e65807e88,6fc5b9ec7acb5c3a97cab47cb6e3b628c7dc2b0b8d9bc9373d982f05946f9431,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,63,63,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/063.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/063.jpg,200,image/jpeg,182315,1,c54065db8cd4831c56bf0819cfa8c0fbb77505a10b9d18d1b497f84fa7a7da9a,e1ba38ca32a874fe303d38aa58b6d3e0691f23f51baa20069f43603d45b2c27c,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,64,64,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/064.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/064.jpg,200,image/jpeg,185893,1,139c293b3f73e38e72646f5dc10c6a85af58ca2a64b97cab6c8342e66317b0c7,b58e209c0ccaa609c6d4ff0307282721befd817dbd72104bdec95426519275c7,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,65,65,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/065.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/065.jpg,200,image/jpeg,163136,1,2e721182e3d47b357a522f453fca76c8f208b42f129d514b11df5aa1ba65b3da,698a5608a312c0d96ea93eb2b6ecd4018aafb66f6eda8dddaec71528981a8c2e,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,66,66,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/066.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/066.jpg,200,image/jpeg,280642,1,551a1425adcf6f87c61f9fce6ad9b4a9d04f8ae6f1c32c83b99993b79daba93b,15628b3f624f95292ff1da01226b8a6a558253b2c14b9c05c6b3d91bf8766735,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,67,67,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/067.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/067.jpg,200,image/jpeg,211271,1,4f95d624450dcd4cb5c5ca37c8e682e6b586e2164411602385c07e5f5b216590,4dcd6029780a4893bd8f05b514ccd5b2ff1903d573e324b51a4ede41815245cf,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,68,68,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/068.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/068.jpg,200,image/jpeg,270080,1,a28589687226d398c33240e8be9229bdf6634dcc808c1c17b2d0a5ee3d7f40c6,96edf26b92ea0b60bf800c9688678fc75a7e03a23ef5ed1cb5ccf7e836c9d9f3,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,69,69,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/069.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/069.jpg,200,image/jpeg,211235,1,fab680826804e92877adc3e5fd2dbd1408ad8f97cc86aa42c6bc31b396d6bd1b,cf385c53514789a09495ebc52c8e308dcef970c73eee85339ae6836095993b68,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,70,70,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/070.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/070.jpg,200,image/jpeg,168791,1,5b899d57f2a8b7eeaeab08e0cc62fd68cc4cebee0fe755f17e0a8f10411f7ef6,0855ce5326881c1ee208f1ba45911b33d78843643fa0066cd30f72caab89369c,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,71,71,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/071.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/071.jpg,200,image/jpeg,171372,1,fdd89b91147f7e54d019ffe4eafd0c1bba73994b1f425ed377666e7a6bcea252,222153f0141c5eb6647dce818b9985967f68f3f59f8824048ed9ae03c1eea0de,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,72,72,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/072.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/072.jpg,200,image/jpeg,168147,1,4e0d2dd0bc9d96a9f4720430c984e314a3617b79149e768a7e765b52bd1586c6,0884ee8c5478f4774dfaa37b9fd9764de8fdb5f0444e2ee861a95117214b3393,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,73,73,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/073.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/073.jpg,200,image/jpeg,218561,1,76a1b6dc29eb87bb502c23e8ee2e2d6dcefe4f289e9b546b8ffe887b124146e3,6456b7650099999c6dc5ec823663c4cffe0a4aef2fe3ca1f936965971e850641,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,74,74,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/074.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/074.jpg,200,image/jpeg,260699,1,0954fe5fd4f12c1b15ddb24ed15f4fe1a9f8b29dc5086af4bfa23d7028fb8bf0,b1c3e329e60d05bbd8ff53f27dc4deb6d886f84ea0bf11a529ee6e6f68e17e48,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,75,75,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/075.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/075.jpg,200,image/jpeg,227717,1,a954640988f2588b6a26621abff74a69da0d92d539ff5ede2c62c60e7af6e1a6,fa6302a05ff6c1cf64430212c6c696e5011ee6edded3b0832931b251f3bf041d,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,76,76,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/076.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/076.jpg,200,image/jpeg,181221,1,d3293c9ca16818ca78ce6dbd8fdc110bf3d42d29ae89d247c4fa3bf951e0eee5,2fb4cc69b5e9948e5f7f2ccdb29d0dcf7c94ffd1bc94f16ced550bd3b15915b5,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,77,77,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/077.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/077.jpg,200,image/jpeg,227377,1,e5190892c398c79f18fd7624e1b95b3a8a7d9bc86ed2aee06bf145bdf364db47,37b770de1029fd73ba256641f5ba928efc3d568dd4624ae99d18f89a5514fdf9,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,78,78,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/078.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/078.jpg,200,image/jpeg,166591,1,f5171111e3268f6c967b80ea0d3357de1340a74ac27f57476a586c42525dc90d,f4fd14578dfca9f40eed71f3f5a8140b01480f755f77cd182ddaa0f7abd6fe2d,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,79,79,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/079.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/079.jpg,200,image/jpeg,240929,1,1aaa39e3718cb7ba79109edd47c6f3998bf049b92b77e2f15e2dfff0abd78617,5f926c666e1fc8498b8aaf9d3e0bf1efd32ebdd878484c57cbc965f0c65064d5,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,80,80,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/080.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/080.jpg,200,image/jpeg,170311,1,ddd2a6f1c3ff234d0a739afcc999b8c293a054ada69ae7fc7182a8a87b22e19c,e28cb750211f220273e68631d52375b8a36c84dc81e8b7090dbed47c3178689b,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,81,81,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/081.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/081.jpg,200,image/jpeg,197878,1,92dae148b53c09a180e819c64d3f1438c9900bc374478be6be7a47dd21061161,f1d314dbb4d4bb5b0cb18061f6c61ae9425f11ad2eae1cc66dd3a23cb888b729,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,82,82,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/082.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/082.jpg,200,image/jpeg,230534,1,d6923890824d22a8b48d94fe9ac1b3ee0de8f75ca2bae6583e53c32e74901461,ca4a95e354d2cdf5b042b7deb29bf15e7642cd30f885152cbd6a13855cb9006d,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,83,83,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/083.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/083.jpg,200,image/jpeg,244197,1,d02b8eaf510e441bed535fd92b129830a5275b125c88bd92f1074a65680ce334,55d67df4a930e8c090b7caccd9b79b5e12f9aa03a743c7413e42bdd6b9842672,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,84,84,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/084.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/084.jpg,200,image/jpeg,209776,1,74c1554770497130f330824b28b83da5864cd058c4488c52092bbcca3de60d4b,bb7f5dfe53a4bb50f8e105209da40a14daf360764534f768150c6c65ed6b4eab,0,
LTMD_U1_W11_COLIMA_OFFICIAL_SEQUENCES_0.1,H2014P3COL,P3COL,2022,https://libros.conaliteg.gob.mx/2022/c/P3COL/,85,85,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P3COL/085.jpg,https://libros.conaliteg.gob.mx/2022/c/P3COL/085.jpg,200,image/jpeg,135967,1,62a3f24f61f0999cc5643c9106c4d1d85e337d067723b32e0491bee435d66abd,028831cc9895d2fc73d72b6b15458ce3ea5b79b38996fa05d3b72176de74a91c,0,
